Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",11,62656,1007.75,0.0584,33.509,33.649,305.983,44.7644,19.8641,48.2997,1.2108,4.99438,0.0496,43.91,16.7,97.03433,39.25411,-76.7095,0.054,0,180
"-99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999, -99999",12,62657,1007.74,0.0585,33.4398,33.5798,305.915,45.167,19.9429,48.291,1.2031,4.96176,0.0493,43.91,16.7,97.8996,39.25411,-76.7095,0.054,0,180
"Seconds_UTC, s",13,62658,1007.73,0.0586,33.08,33.22,305.557,45.138,19.6092,48.3,1.195,4.92728,0.0489,43.91,16.7,97.00366,39.25411,-76.7095,0.054,0,180
"Pressure_hPa, hPa",14,62659,1007.69,0.0589,33.0641,33.2041,305.5441,44.5832,19.3958,48.3098,1.1869,4.8931,0.0486,43.93,16.7,98,39.25411,-76.7095,0.054,0,180
"Altitude_km, km",15,62660,1007.7,0.0588,32.8028,32.9428,305.2828,44.7383,19.2144,48.3,1.1797,4.86383,0.0483,44.01,16.7,98,39.25411,-76.7095,0.053,0,180
"Temp_degC, degC",16,62661,1007.68,0.059,33.1021,33.2421,305.5833,44.93,19.5521,48.3011,1.1717,4.83075,0.048,44.07,16.6894,98,39.25411,-76.7095,0.053,0,180
"RawTemp_degC, degC",17,62662,1007.66,0.0592,33.1213,33.2613,305.6043,44.9292,19.5709,48.31,1.1689,4.81914,0.0478,44.07,16.6,98.01018,39.25411,-76.7095,0.053,0,180
"Theta_K, K",18,62663,1007.68,0.059,33.2575,33.3975,305.7384,44.853,19.6677,48.31,1.1629,4.79331,0.0476,44.07,16.6,99,39.2541,-76.7095,0.053,0,180
"RH_percent, percent",19,62664,1007.68,0.059,33.4852,33.6252,305.9648,44.9098,19.8908,48.3041,1.1581,4.77318,0.0474,44.07,16.6,99,39.2541,-76.7095,0.0541,0,180
"Frostpoint_degC, degC",20,62665,1007.77,0.0582,32.7152,32.8552,305.1888,43.8388,18.8146,48.1859,1.1634,4.79567,0.0476,44.07,16.6059,98.94106,39.25409,-76.7096,0.0563,0,180
"InternalTemp_degC, degC",21,62666,1007.49,0.0607,32.1505,32.2905,304.65,43.6648,18.2432,48.2807,1.202,4.9596,0.0492,44.07,16.7,97.98331,39.25407,-76.7096,0.0611,0,180
"Ozonecurrent_uA, uA",22,62667,1007.14,0.0639,31.5859,31.7259,304.1172,43.978,17.8462,48.3214,1.202,4.95946,0.0492,44.07,16.7,97,39.25409,-76.7096,0.0662,0,180
"Ozone_mPa, mPa",23,62668,1006.7,0.0677,31.4669,31.6069,304.0361,44.816,18.0334,48.3595,1.2005,4.9532,0.0492,44.07,16.7,97,39.25412,-76.7095,0.0713,0,180
"Ozone_ppmv, ppmv",24,62669,1006.2,0.0723,31.3872,31.5272,303.9997,45.6938,18.2715,48.3493,1.192,4.91732,0.0488,44.07,16.7,97,39.25417,-76.7095,0.0763,0,180
"PumpTemp_degC, degC",25,62670,1005.78,0.076,31.0591,31.1991,303.7079,46.1907,18.1528,48.3398,1.2076,4.98366,0.0495,44.07,16.7,97,39.25421,-76.7095,0.0811,0,180
"OzoneBattery_V, V",26,62671,1005.35,0.0798,31.0188,31.1588,303.7057,46.6555,18.2741,48.33,1.2358,5.10336,0.0507,44.07,16.7,97,39.2542,-76.7096,0.0862,0,180
"PumpCurrent_mA, mA",27,62672,1004.8,0.0848,30.9696,31.1096,303.7034,47.0252,18.3531,48.3323,1.2565,5.19133,0.0517,44.07,16.7,97.0582,39.25417,-76.7095,0.0913,0,180
"Latitude_deg, deg",28,62673,1004.25,0.0897,30.6537,30.7937,303.4357,47.1808,18.1161,48.3736,1.2824,5.30123,0.0528,44.07,16.7,98,39.25415,-76.7095,0.0974,0,180
"Longitude_deg, deg",29,62674,1003.78,0.0939,30.814,30.954,303.6362,48.106,18.5709,48.42,1.2995,5.37397,0.0535,44.07,16.7,98,39.25416,-76.7094,0.1032,0,180
"GPSAltitude_km, km",30,62675,1003.19,0.0991,30.4601,30.6001,303.3331,48.4382,18.3613,48.4158,1.29,5.33375,0.0531,44.07,16.7,98,39.25418,-76.7094,0.1084,0,180
"WindSpeed_mps, mps",31,62676,1002.11,0.1088,30.149,30.289,303.1163,48.4377,18.0779,48.3516,1.3058,5.40076,0.0539,44.07,16.7,98,39.25421,-76.7093,0.1151,0,180
"WindDirection_deg, deg",32,62677,1001.66,0.1128,30.1205,30.2605,303.1265,49.2944,18.3251,48.4015,1.3011,5.38082,0.0537,44.07,16.7,98.05047,39.25422,-76.7092,0.1192,0,180
0,33,62678,1001.19,0.117,30.1313,30.2713,303.1774,50.1547,18.6191,48.4306,1.3228,5.47319,0.0546,44.07,16.7,99,39.25425,-76.7092,0.1223,0,180
19,34,62679,1000.81,0.1203,30.1452,30.2852,303.2235,50.5033,18.7433,48.4378,1.3356,5.52727,0.0552,44.07,16.7,99,39.25428,-76.7092,0.1271,0,183.3537
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,62680,1000.4,0.124,30.0311,30.1711,303.1454,50.3391,18.583,48.3836,1.3502,5.58944,0.0558,44.07,16.7,99,39.2543,-76.7092,0.1312,0,270
"PLATFORM: University of Maryland, Baltimore County",36,62681,999.99,0.1278,30.2869,30.4269,303.4364,50.6136,18.9046,48.47,1.3555,5.61184,0.0561,44.07,16.7,99,39.2543,-76.7092,0.1363,0.0376,270
"LOCATION:  39.254, -76.709, 60 m",37,62682,999.48,0.1323,30.0679,30.2079,303.2625,51.5532,18.9947,48.4679,1.3647,5.65106,0.0565,44.07,16.7,99,39.25428,-76.7091,0.1414,0.66,270
ASSOCIATED_DATA: N/A,38,62683,998.89,0.1375,30.0409,30.1809,303.2852,52.2663,19.1926,48.4406,1.3873,5.74746,0.0575,44.08,16.7,99,39.25426,-76.7091,0.1472,0.66,270
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,62684,998.34,0.1425,30.0659,30.2059,303.3582,52.4717,19.274,48.4577,1.3981,5.79414,0.058,44.13,16.7,99,39.25426,-76.7091,0.1533,0.66,270
DATA_INFO:  All data 1 Hz interval,40,62685,997.75,0.1478,29.9724,30.1124,303.3166,52.3146,19.1475,48.4157,1.3992,5.80011,0.0581,44.19,16.6937,99,39.25427,-76.7091,0.1593,0.66,270
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,62686,997.17,0.1531,29.8486,29.9886,303.2431,52.5551,19.107,48.4954,1.3897,5.76014,0.0578,44.23,16.6,99,39.25428,-76.7091,0.1644,0.6912,266.0209
ULOD_FLAG: -77777,42,62687,996.65,0.1577,29.7068,29.8468,303.1456,52.8726,19.0707,48.4421,1.4116,5.85365,0.0587,44.24,16.6,99,39.2543,-76.7091,0.1692,1.07,217.75
ULOD_VALUE: N/A,43,62688,996.08,0.1628,29.6174,29.7574,303.1063,53.2268,19.09,48.4963,1.4575,6.04887,0.0607,44.24,16.6,99,39.25433,-76.7092,0.1753,1.1099,218.1789
LLOD_FLAG: -88888,44,62689,995.43,0.1687,29.5651,29.7051,303.1109,53.3486,19.0851,48.4356,1.4835,6.15945,0.0618,44.24,16.6,99,39.25436,-76.7091,0.1814,1.8664,226.7061
LLOD_VALUE: N/A,45,62690,994.79,0.1744,29.4811,29.6211,303.0815,53.3349,19.0035,48.51,1.4628,6.07115,0.061,44.24,16.6,99,39.25438,-76.7091,0.1864,2.35,237.15
"DM_CONTACT_INFO:  John Sullivan, NASA GSFC Bldg 33 Rm E316; 301-614-5549; email: john.t.sullivan@nasa.gov",46,62691,994.2,0.1797,29.2764,29.4164,302.9286,53.3976,18.8284,48.5088,1.4504,6.01859,0.0605,44.24,16.6,99.04024,39.25441,-76.709,0.1912,2.35,237.15
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,62692,993.6,0.1851,29.4254,29.5654,303.1297,53.583,19.0265,48.4803,1.4847,6.16442,0.062,44.24,16.6,100,39.25444,-76.7089,0.1962,2.3655,237.3412
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,62693,993.03,0.1901,29.2663,29.4063,303.0196,53.7039,18.9098,48.4891,1.51,6.272,0.0631,44.24,16.6,100,39.25444,-76.7089,0.2022,2.92,244.16
OTHER_COMMENTS: Launch Time (UTC): 2018-06-18 17:24:06,49,62694,992.42,0.1956,29.3964,29.5364,303.2027,54.0477,19.1309,48.47,1.5094,6.26943,0.0632,44.24,16.6,100,39.25443,-76.7088,0.2074,2.92,244.16
REVISION: R0,50,62695,991.8,0.2013,29.3428,29.4828,303.2033,54.8016,19.3061,48.4728,1.4998,6.22851,0.0628,44.24,16.6,100,39.25443,-76.7088,0.2133,2.9414,243.5516
RA: Initial data submission,51,62696,991.2,0.2067,29.4007,29.5407,303.3135,55.0498,19.4336,48.53,1.4947,6.20681,0.0626,44.24,16.6,100,39.25445,-76.7088,0.2191,3.38,231.09
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,62697,990.58,0.2123,29.4147,29.5547,303.3817,55.3372,19.5341,48.5289,1.485,6.16554,0.0622,44.24,16.6,100,39.25451,-76.7088,0.2231,3.38,231.09
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,62698,989.99,0.2176,29.1398,29.2798,303.158,55.1877,19.2292,48.4704,1.483,6.15735,0.0622,44.24,16.6005,99.99487,39.25459,-76.7087,0.227,3.3827,231.1211
,54,62699,989.44,0.2226,29.1003,29.2403,303.1659,54.7538,19.0714,48.5394,1.4899,6.18664,0.0625,44.24,16.6991,99.00867,39.25465,-76.7086,0.232,3.9054,237.0974
,55,62700,988.81,0.2283,28.8477,28.9877,302.9685,54.1927,18.6688,48.49,1.4972,6.21753,0.0628,44.24,16.7,99.03905,39.25467,-76.7085,0.2372,3.9323,237.3285
,56,62701,988.26,0.2332,28.7885,28.9285,302.9568,54.264,18.6397,48.4913,1.5018,6.23735,0.0631,44.24,16.6975,100,39.25467,-76.7084,0.2421,4.48,241.72
,57,62702,987.68,0.2385,28.7301,28.8701,302.9486,54.423,18.6309,48.5394,1.496,6.2125,0.0629,44.24,16.6,100,39.25465,-76.7084,0.2471,4.4735,241.6677
,58,62703,987.2,0.2428,28.74,28.88,303.0009,54.6794,18.7098,48.4901,1.498,6.22088,0.063,44.24,16.6,100,39.25463,-76.7083,0.252,3.9113,237.1608
,59,62704,986.6,0.2482,28.4959,28.6359,302.8089,54.7304,18.4986,48.5495,1.5126,6.28301,0.0636,44.24,16.6,100,39.25463,-76.7083,0.2572,3.886,236.8751
,60,62705,986.1,0.2527,28.615,28.755,302.9716,54.956,18.6772,48.54,1.5249,6.33553,0.0642,44.24,16.6,100,39.25467,-76.7083,0.2622,3.38,231.09
,61,62706,985.5,0.2582,28.4625,28.6025,302.8714,55.1448,18.5935,48.5402,1.5229,6.32669,0.0642,44.24,16.6,100,39.25473,-76.7083,0.2671,3.385,230.9981
,62,62707,984.96,0.263,28.5998,28.7398,303.057,55.4108,18.7901,48.55,1.5151,6.29343,0.0639,44.24,16.6,100,39.25479,-76.7082,0.272,3.66,225.91
,63,62708,984.38,0.2683,28.561,28.701,303.0687,55.6234,18.8152,48.539,1.5279,6.34828,0.0645,44.24,16.6,100,39.25483,-76.7081,0.2783,3.6455,226.1777
,64,62709,983.81,0.2735,28.5713,28.7113,303.1292,55.8844,18.9058,48.5223,1.5275,6.34655,0.0644,44.24,16.6038,99.96213,39.25484,-76.7081,0.2842,3.4001,231.3195
,65,62710,983.23,0.2786,28.3498,28.4898,302.9571,56.2512,18.8002,48.5786,1.5415,6.40585,0.0651,44.24,16.7,98.97594,39.25482,-76.708,0.2891,3.91,237.15
,66,62711,982.61,0.2843,28.3398,28.4798,303.0014,56.3008,18.81,48.5208,1.5611,6.48982,0.066,44.26,16.7,98,39.2548,-76.708,0.2941,3.91,237.15
,67,62712,981.94,0.2903,28.3188,28.4588,303.039,56.3775,18.8112,48.5894,1.574,6.54588,0.0666,44.32,16.7,98,39.25479,-76.7079,0.3003,3.8793,236.7986
,68,62713,981.34,0.2958,28.2907,28.4307,303.0648,56.5119,18.8247,48.5796,1.5737,6.54609,0.0667,44.39,16.7,98,39.25481,-76.7079,0.3052,3.3924,230.8611
,69,62714,980.8,0.3007,28.0885,28.2285,302.9087,56.7749,18.71,48.57,1.5678,6.52119,0.0665,44.41,16.7,98,39.25486,-76.7079,0.3101,3.6834,225.9701
,70,62715,980.33,0.305,28.0393,28.1793,302.9001,56.93,18.7093,48.57,1.5609,6.492,0.0662,44.41,16.7,98,39.25491,-76.7078,0.3141,4.4484,228.0535
,71,62716,979.77,0.31,27.9987,28.1387,302.909,56.9242,18.6668,48.5713,1.5571,6.47557,0.0661,44.41,16.7,98,39.25496,-76.7077,0.3195,5.47,237.15
,72,62717,979.2,0.3153,27.9871,28.1271,302.948,56.8445,18.6281,48.5925,1.5589,6.48337,0.0661,44.41,16.7,98,39.25499,-76.7077,0.3263,5.4988,237.3207
,73,62718,978.55,0.3211,28.1138,28.2538,303.1321,56.9406,18.7771,48.6371,1.576,6.55626,0.067,44.41,16.7,98,39.25498,-76.7076,0.3322,6.04,240.53
,74,62719,977.85,0.3275,27.9493,28.0893,303.0295,57.2246,18.7007,48.5612,1.5765,6.55843,0.067,44.41,16.7,98.02438,39.25496,-76.7075,0.3381,6.0351,240.6185
,75,62720,977.24,0.333,27.9179,28.0579,303.0512,57.4156,18.7293,48.6114,1.5574,6.4771,0.0663,44.41,16.7,99,39.25493,-76.7075,0.3434,5.7849,244.2363
,76,62721,976.71,0.3379,27.89,28.03,303.0701,57.4923,18.7206,48.63,1.5501,6.44574,0.066,44.41,16.7,99,39.2549,-76.7074,0.3483,5.035,246.3471
,77,62722,976.1,0.3435,27.8801,28.0201,303.1136,57.5399,18.7235,48.63,1.551,6.44962,0.066,44.41,16.7,99,39.25488,-76.7074,0.3543,4.62,264.73
,78,62723,975.44,0.3495,27.6584,27.7984,302.9489,57.7609,18.5788,48.6297,1.5499,6.44497,0.066,44.41,16.7,99.0311,39.25486,-76.7073,0.3602,4.62,264.73
,79,62724,974.87,0.3547,27.6262,27.7662,302.967,57.8023,18.5585,48.62,1.5465,6.43079,0.0659,44.41,16.7,100,39.25484,-76.7072,0.3653,4.67,264.7808
,80,62725,974.33,0.3595,27.8049,27.9449,303.1949,57.9532,18.7667,48.6194,1.5531,6.45884,0.0662,44.41,16.7,100,39.25482,-76.7071,0.3693,5.27,265.39
,81,62726,973.78,0.3645,27.579,27.719,303.0162,58.0084,18.5715,48.61,1.5549,6.46617,0.0664,44.41,16.7,100,39.2548,-76.7071,0.3742,5.27,265.8446
,82,62727,973.28,0.3691,27.5574,27.6974,303.0388,58.1742,18.5989,48.61,1.5522,6.45481,0.0663,44.41,16.7,100,39.25478,-76.707,0.3782,5.27,274.61
,83,62728,972.83,0.3733,27.4859,27.6259,303.0068,58.2825,18.5667,48.6166,1.5576,6.47774,0.0665,44.41,16.7,100,39.25477,-76.7069,0.3834,5.2741,274.9838
,84,62729,972.31,0.3779,27.4431,27.5831,303.0094,58.3131,18.5336,48.6869,1.5638,6.50423,0.0669,44.41,16.7,100,39.25476,-76.7069,0.3882,5.32,279.17
,85,62730,971.84,0.3823,27.4988,27.6388,303.1079,58.3688,18.5986,48.6312,1.5601,6.48844,0.0667,44.41,16.7,100,39.25476,-76.7068,0.3909,5.32,279.17
,86,62731,971.36,0.3867,27.4525,27.5925,303.104,58.7199,18.6483,48.625,1.5581,6.47988,0.0666,44.41,16.7,100,39.25476,-76.7067,0.3943,5.3705,278.7499
,87,62732,970.91,0.3907,27.4796,27.6196,303.1711,58.94,18.7396,48.68,1.5699,6.53008,0.0672,44.41,16.7,100,39.25477,-76.7066,0.398,5.9297,274.0449
,88,62733,970.49,0.3946,27.4477,27.5877,303.1767,58.9326,18.706,48.6794,1.5603,6.48916,0.0669,44.41,16.7,100.05686,39.25477,-76.7065,0.4002,5.9111,270.2331
,89,62734,970.13,0.3979,27.4106,27.5506,303.1711,58.8118,18.641,48.6701,1.5482,6.43778,0.0663,44.41,16.7,100.98588,39.25477,-76.7065,0.4039,5.9297,274.0421
,90,62735,969.69,0.402,27.2056,27.3464,303.0043,58.7198,18.4191,48.6344,1.5674,6.51965,0.0672,44.41,16.7,99.91118,39.25476,-76.7064,0.4094,5.9336,274.4615
,91,62736,969.24,0.4061,27.1554,27.3054,303.0031,58.8254,18.4072,48.6796,1.582,6.58178,0.0679,44.41,16.7,99,39.25475,-76.7063,0.4131,5.97,278.17
,92,62737,968.79,0.4102,26.94,27.09,302.8261,59.0988,18.2819,48.66,1.5821,6.58216,0.0679,44.41,16.7,99,39.25473,-76.7063,0.4183,5.97,278.17
,93,62738,968.3,0.4147,27.0887,27.2387,303.0193,59.2289,18.4584,48.66,1.5691,6.52679,0.0674,44.41,16.7,99,39.25471,-76.7063,0.422,5.97,278.17
,94,62739,967.84,0.4189,27.0608,27.2108,303.0327,59.2812,18.4446,48.67,1.5732,6.54494,0.0676,44.44,16.7,99,39.25471,-76.7063,0.4262,5.97,278.17
,95,62740,967.31,0.4238,26.8535,27.0035,302.8709,59.54,18.3226,48.6691,1.5777,6.5655,0.0678,44.51,16.7,99.08678,39.25473,-76.7063,0.4304,5.97,278.17
,96,62741,966.85,0.4279,26.8856,27.0356,302.9436,59.5546,18.35,48.6593,1.5759,6.55874,0.0678,44.56,16.7,100,39.25476,-76.7063,0.4354,5.9671,277.873
,97,62742,966.25,0.4335,26.8278,26.9778,302.9395,59.7495,18.3506,48.65,1.5881,6.61104,0.0684,44.57,16.7,100,39.2548,-76.7063,0.4413,5.93,274.1
,98,62743,965.74,0.4381,26.7906,26.9406,302.9479,59.9074,18.3598,48.65,1.6067,6.6901,0.0692,44.57,16.7,100,39.25483,-76.7062,0.4459,5.93,274.1
,99,62744,965.12,0.4439,26.7474,26.8974,302.96,60.1324,18.3761,48.6909,1.5818,6.58425,0.0682,44.57,16.7,100,39.25486,-76.7062,0.4534,5.93,274.1
,100,62745,964.56,0.449,26.7195,26.8695,302.9814,60.4753,18.4409,48.6998,1.5798,6.57574,0.0681,44.57,16.7,100,39.25487,-76.7061,0.4581,5.9307,274.1722
,101,62746,963.99,0.4542,26.69,26.84,303.0032,60.7705,18.4901,48.69,1.5699,6.53358,0.0677,44.57,16.7,100,39.25486,-76.706,0.464,5.97,278.17
,102,62747,963.42,0.4594,26.69,26.84,303.0545,60.8888,18.5197,48.6801,1.5512,6.4538,0.0669,44.57,16.7,100,39.25484,-76.706,0.468,5.97,278.17
,103,62748,962.88,0.4644,26.6439,26.7939,303.0556,60.9292,18.4939,48.69,1.5575,6.48069,0.0672,44.57,16.7,100,39.2548,-76.7059,0.4712,5.97,278.17
,104,62749,962.38,0.469,26.489,26.639,302.944,60.911,18.3393,48.6898,1.5698,6.53298,0.0679,44.57,16.7,100,39.25478,-76.7059,0.4751,5.97,278.17
,105,62750,961.92,0.4732,26.4512,26.6012,302.9477,60.9514,18.3115,48.68,1.5609,6.49534,0.0675,44.57,16.7,100.01026,39.25476,-76.7059,0.4791,5.97,278.17
,106,62751,961.45,0.4775,26.5696,26.7196,303.1084,61.0895,18.4595,48.68,1.555,6.47009,0.0673,44.57,16.7,100.99645,39.25476,-76.7059,0.485,5.97,278.17
,107,62752,960.84,0.4831,26.3691,26.5191,302.9604,61.1418,18.2896,48.7373,1.5564,6.47618,0.0673,44.57,16.7,99.95582,39.25478,-76.7059,0.4922,5.9391,278.0127
,108,62753,960.28,0.4883,26.3445,26.4945,302.9867,61.1918,18.2779,48.6812,1.5659,6.51664,0.0678,44.57,16.7,99,39.2548,-76.7059,0.4972,5.2697,274.47
,109,62754,959.82,0.4926,26.1695,26.3195,302.8504,61.5745,18.2107,48.7191,1.564,6.50825,0.0678,44.57,16.7,99,39.25482,-76.7058,0.5021,5.26,270
,110,62755,959.24,0.4978,26.1449,26.2949,302.8782,61.8368,18.2564,48.67,1.5621,6.50022,0.0677,44.57,16.7,99,39.25482,-76.7057,0.5062,5.26,270
,111,62756,958.73,0.5025,26.2344,26.3844,303.0147,61.9718,18.3751,48.6721,1.5642,6.50914,0.0678,44.57,16.7,99.03511,39.25481,-76.7057,0.5102,5.26,270
,112,62757,958.29,0.5067,26.0794,26.2294,302.8972,62.0181,18.2389,48.7302,1.5692,6.53033,0.0681,44.57,16.7,100,39.25479,-76.7056,0.5151,5.26,270
,113,62758,957.84,0.5108,26.0499,26.1999,302.9083,61.9303,18.19,48.7398,1.5771,6.56411,0.0685,44.57,16.7,100,39.25477,-76.7056,0.519,5.26,270
,114,62759,957.27,0.5161,26.0383,26.1883,302.9483,61.9722,18.1889,48.72,1.5896,6.61738,0.0691,44.57,16.7,100,39.25476,-76.7055,0.5232,5.2235,270
,115,62760,956.87,0.5198,26.0092,26.1592,302.9551,62.015,18.1708,48.7204,1.5996,6.65984,0.0696,44.57,16.7,100,39.25476,-76.7055,0.5272,4.6,270
,116,62761,956.36,0.5245,25.9897,26.1397,302.9809,62.1347,18.1908,48.73,1.5893,6.61595,0.0692,44.57,16.7,100,39.25478,-76.7054,0.5321,4.6,270
,117,62762,955.89,0.5288,25.9793,26.1293,303.0129,62.3018,18.2197,48.73,1.5638,6.50765,0.0681,44.57,16.7,100,39.25482,-76.7053,0.5361,4.6,270
,118,62763,955.4,0.5334,25.9312,26.0812,303.0088,62.428,18.2037,48.7294,1.5523,6.45861,0.0676,44.57,16.7,100,39.25487,-76.7052,0.5402,4.6,270
,119,62764,954.96,0.5374,25.949,26.099,303.0667,62.5519,18.2595,48.72,1.5561,6.47494,0.0678,44.57,16.7,100,39.25492,-76.7052,0.5441,4.601,269.7485
,120,62765,954.57,0.541,25.9293,26.0793,303.0814,62.5897,18.2493,48.72,1.539,6.4019,0.067,44.57,16.7,100.03393,39.25496,-76.7051,0.5471,4.6251,264.384
,121,62766,954.21,0.5444,25.91,26.06,303.0948,62.58,18.23,48.72,1.539,6.40199,0.0671,44.57,16.7,101,39.25498,-76.705,0.5501,4.7861,254.4781
,122,62767,953.79,0.5483,25.906,26.056,303.1284,62.5713,18.224,48.7207,1.5401,6.40678,0.0671,44.57,16.7,101,39.25501,-76.7049,0.5543,5.52,252.11
,123,62768,953.39,0.552,25.8427,25.9927,303.1002,62.457,18.1346,48.7292,1.5423,6.4164,0.0673,44.58,16.7,101,39.25503,-76.7049,0.5582,5.5258,251.9519
,124,62769,952.93,0.5562,25.66,25.81,302.957,62.6353,18.0013,48.7116,1.551,6.45395,0.0677,44.61,16.7,101,39.25506,-76.7048,0.5621,5.67,248.02
,125,62770,952.48,0.5604,25.6585,25.8085,302.9964,62.8423,18.0522,48.77,1.5515,6.45741,0.0678,44.68,16.7,101,39.25511,-76.7048,0.5663,5.67,248.02
,126,62771,952.06,0.5643,25.6382,25.7882,303.0144,63.01,18.0806,48.7653,1.5448,6.42996,0.0675,44.73,16.7,101,39.25516,-76.7048,0.5702,5.67,248.02
,127,62772,951.66,0.568,25.6104,25.7604,303.0222,63.17,18.0904,48.6909,1.5422,6.41906,0.0674,44.74,16.7,101,39.25521,-76.7048,0.5732,5.67,248.02
,128,62773,951.23,0.572,25.6197,25.7697,303.0709,63.17,18.0997,48.7103,1.548,6.44364,0.0677,44.74,16.7,101,39.25526,-76.7048,0.5771,5.67,248.02
,129,62774,950.82,0.5758,25.6045,25.7545,303.0928,63.1732,18.0861,48.7184,1.5771,6.56754,0.069,44.74,16.7,101,39.25531,-76.7047,0.5804,5.6377,247.4693
,130,62775,950.47,0.579,25.5413,25.6913,303.0601,63.2146,18.042,48.7033,1.5764,6.56484,0.069,44.74,16.7,101,39.25534,-76.7047,0.5853,5.2229,240.7868
,131,62776,950.01,0.5833,25.5605,25.7105,303.1217,63.2913,18.0736,48.749,1.5535,6.46724,0.0681,44.74,16.7,101.05128,39.25536,-76.7047,0.5892,4.6628,236.8977
,132,62777,949.55,0.5876,25.5624,25.7124,303.1649,63.5036,18.1336,48.7312,1.545,6.4309,0.0677,44.74,16.7,102,39.25536,-76.7047,0.5932,4.16,232.23
