Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"PumpCurrent_mA, mA",27,61243,1008.66,0.098,20.64,20.78,293.067,72.19,15.458,50.96,1.455,5.5999,0.0555,45.57,17,65,39.24299,-76.3629,0.127,4.89,188.7
"Latitude_deg, deg",28,61244,1008.06,0.103,20.6597,20.7997,293.1361,72.0409,15.4449,51.0399,1.4421,5.54797,0.055,45.57,17,65,39.24301,-76.363,0.133,5.0104,187.4123
"Longitude_deg, deg",29,61245,1007.53,0.1076,20.6306,20.7706,293.1507,72.1283,15.4352,51.0302,1.4489,5.57525,0.0553,45.57,17,65,39.24305,-76.363,0.1379,5.0492,186.6453
"GPSAltitude_km, km",30,61246,1006.9,0.1131,20.63,20.77,293.203,72.86,15.592,50.97,1.438,5.5316,0.0549,45.57,17,65,39.24311,-76.363,0.143,4.99,185.31
"WindSpeed_mps, mps",31,61247,1006.33,0.118,20.7884,20.9284,293.4079,72.9163,15.7567,51.0196,1.446,5.5637,0.0553,45.57,17,65,39.24316,-76.3631,0.146,5.1302,185.8035
"WindDirection_deg, deg",32,61248,1005.74,0.123,20.6331,20.7731,293.3021,72.5474,15.5286,50.9808,1.446,5.5638,0.0553,45.57,17,65,39.24323,-76.3631,0.1509,5.1496,184.153
0,33,61249,1005.11,0.1285,20.64,20.78,293.362,72.44,15.512,51.03,1.435,5.5196,0.0549,45.57,17,65,39.24328,-76.3631,0.156,5.03,186.31
19,34,61250,1004.55,0.1334,20.6206,20.7606,293.3892,72.4012,15.4848,51.03,1.4447,5.55853,0.0553,45.57,17,65,39.24334,-76.3631,0.1609,5.098,181.3197
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,61251,1003.9,0.1389,20.6101,20.7501,293.4326,72.8058,15.5612,51.0003,1.4569,5.60741,0.0559,45.57,17,65,39.24338,-76.363,0.1659,5.1,178.8539
PLATFORM: Hart Miller Island,36,61252,1003.28,0.1443,20.59,20.73,293.464,73.11,15.607,51.02,1.449,5.5758,0.0556,45.57,17,65,39.24342,-76.363,0.17,5.1,178.83
"LOCATION:  39.242, -76.363, 6 m",37,61253,1002.68,0.1494,20.6385,20.7785,293.563,73.4789,15.7322,51.0006,1.4568,5.60697,0.0559,45.57,17,65,39.24346,-76.363,0.1749,5.0417,174.8494
ASSOCIATED_DATA: N/A,38,61254,1002.17,0.1539,20.7786,20.9186,293.7461,73.6385,15.9003,51,1.4837,5.71519,0.057,45.57,17,65,39.24351,-76.363,0.1829,5.04,174.73
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,61255,1001.73,0.1576,20.62,20.76,293.624,73.75,15.772,51,1.48,5.7003,0.0569,45.57,17,65,39.24356,-76.3629,0.189,5.14,173.03
DATA_INFO:  All data 1 Hz interval,40,61256,1001.24,0.1619,20.6195,20.7595,293.6649,74.1025,15.8451,51.0799,1.473,5.67224,0.0567,45.57,17,65,39.24362,-76.3629,0.192,5.21,174.8272
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,61257,1000.75,0.1661,20.571,20.711,293.6572,74.355,15.8519,51.0702,1.474,5.67612,0.0567,45.57,17,65,39.24368,-76.3629,0.1949,5.21,184.5456
ULOD_FLAG: -77777,42,61258,1000.18,0.171,20.54,20.68,293.674,74.63,15.88,51.06,1.488,5.7324,0.0573,45.57,17,65,39.24374,-76.3629,0.198,5.21,184.74
ULOD_VALUE: N/A,43,61259,999.77,0.1746,20.5303,20.6703,293.6983,74.6494,15.8742,50.992,1.4967,5.76745,0.0577,45.57,17,65,39.24379,-76.3629,0.2009,5.3556,189.1284
LLOD_FLAG: -88888,44,61260,999.35,0.1782,20.6884,20.8284,293.891,74.7688,16.0522,50.9504,1.499,5.77642,0.0578,45.57,17,65,39.24384,-76.3629,0.205,5.2709,190.4379
LLOD_VALUE: N/A,45,61261,998.91,0.182,20.52,20.66,293.76,75.06,15.95,50.96,1.497,5.7685,0.0577,45.57,17,65,39.24389,-76.3629,0.207,5.05,191.81
"DM_CONTACT_INFO:  Lance Niño, email: lwn4@cornell.edu",46,61262,998.46,0.1859,20.5491,20.6891,293.827,75.225,16.0131,51.028,1.496,5.76462,0.0577,45.57,17,65,39.24395,-76.3629,0.2109,4.7102,198.5187
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,61263,998.09,0.1892,20.5599,20.6999,293.8686,75.5863,16.0981,51.0201,1.497,5.76846,0.0578,45.57,17,65,39.244,-76.3629,0.215,4.4723,200.0067
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,61264,997.65,0.193,20.73,20.87,294.076,75.63,16.271,51,1.515,5.8408,0.0585,45.57,17,65,39.24405,-76.363,0.22,4.16,203.01
OTHER_COMMENTS: Launch Time (UTC): 2018-06-08 17:00:17,49,61265,997.15,0.1974,20.73,20.87,294.1186,75.6201,16.269,51,1.518,5.85268,0.0587,45.57,17,65,39.24408,-76.363,0.224,3.9125,207.6734
REVISION: R0,50,61266,996.6,0.2021,20.58,20.72,294.014,75.55,16.11,51.03,1.535,5.9211,0.0594,45.57,17,65,39.24409,-76.363,0.229,3.58,210.48
RA: Initial data submission,51,61267,996.17,0.2058,20.5023,20.6423,293.9723,75.5403,16.0323,51.0203,1.5282,5.89382,0.0592,45.57,17,65,39.24409,-76.363,0.2329,3.0849,216.1693
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,61268,995.69,0.21,20.5,20.64,294.0112,75.7262,16.0692,50.9906,1.5309,5.90476,0.0593,45.57,17,65,39.24408,-76.363,0.2379,3.0994,217.7313
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,61269,995.19,0.2143,20.49,20.63,294.043,75.68,16.05,50.99,1.52,5.8609,0.0589,45.57,17,65,39.24408,-76.363,0.242,2.78,220.88
,54,61270,994.79,0.2178,20.4997,20.6397,294.0857,75.7285,16.0684,50.99,1.5307,5.90372,0.0594,45.57,17,65,39.24408,-76.363,0.2449,2.5858,227.6858
,55,61271,994.32,0.2219,20.4804,20.6204,294.1066,75.73,16.0504,50.9312,1.5212,5.86571,0.059,45.57,17,65,39.24408,-76.363,0.2489,2.5702,231.2899
,56,61272,993.82,0.2263,20.46,20.6,294.128,75.68,16.021,50.95,1.518,5.8529,0.0589,45.57,17,65,39.24407,-76.363,0.252,2.57,231.36
,57,61273,993.33,0.2305,20.48,20.62,294.19,75.68,16.04,50.99,1.523,5.8729,0.0591,45.57,17,65,39.24408,-76.3629,0.256,2.72,233.88
,58,61274,992.84,0.2348,20.4606,20.6006,294.2114,75.8936,16.0652,50.9997,1.5288,5.8963,0.0594,45.57,17,65,39.24408,-76.3629,0.2589,2.9433,237.9383
,59,61275,992.33,0.2393,20.4501,20.5901,294.2447,75.9,16.0561,51,1.533,5.91294,0.0596,45.57,17,65,39.2441,-76.3629,0.263,2.9104,239.2874
,60,61276,991.75,0.2443,20.45,20.59,294.293,75.99,16.074,51,1.538,5.9332,0.0598,45.57,17,65,39.24412,-76.3628,0.267,3.14,241.88
,61,61277,991.44,0.247,20.2558,20.3958,294.125,76.1356,15.9167,50.9806,1.5331,5.91369,0.0596,45.57,17,65,39.24414,-76.3628,0.2699,3.3439,244.3072
,62,61278,990.94,0.2515,20.25,20.39,294.1616,76.2291,15.9298,50.9701,1.5409,5.94487,0.06,45.57,17,65,39.24416,-76.3628,0.273,3.35,246.0528
,63,61279,990.54,0.2549,20.2,20.34,294.145,76.09,15.853,51,1.544,5.9572,0.0601,45.57,17,65,39.24417,-76.3627,0.278,3.39,248.63
,64,61280,990.16,0.2582,20.1903,20.3303,294.1673,76.0415,15.8336,51,1.5508,5.98448,0.0604,45.57,17,65,39.24417,-76.3627,0.2829,3.458,255.3193
,65,61281,989.79,0.2614,20.3484,20.4884,294.3571,76.1093,16.0013,50.9604,1.551,5.9854,0.0605,45.57,17,65,39.24419,-76.3627,0.287,3.559,255.906
,66,61282,989.29,0.2658,20.17,20.31,294.221,76.49,15.906,50.97,1.558,6.0135,0.0608,45.57,17,65,39.2442,-76.3626,0.291,3.68,254.22
,67,61283,988.88,0.2693,20.2097,20.3497,294.2952,76.7713,16.002,50.9599,1.552,5.98925,0.0606,45.57,17,65,39.24422,-76.3626,0.296,3.7718,254.6171
,68,61284,988.37,0.2739,20.1809,20.3209,294.3105,76.906,16.002,50.9503,1.5481,5.97376,0.0604,45.57,17,65,39.24423,-76.3625,0.2989,3.9545,255.3287
,69,61285,987.88,0.2781,20.3681,20.5081,294.5396,76.9397,16.1891,50.9599,1.551,5.98528,0.0606,45.57,17,65,39.24424,-76.3625,0.301,4.0095,255.5183
,70,61286,987.4,0.2823,20.4,20.54,294.613,76.94,16.22,50.96,1.549,5.9773,0.0605,45.57,17,65,39.24424,-76.3624,0.304,4.09,255.82
,71,61287,986.9,0.2867,20.3806,20.5206,294.6353,77.5614,16.3278,50.9212,1.55,5.98128,0.0606,45.57,17,65,39.24426,-76.3624,0.3079,4.2065,257.7423
,72,61288,986.53,0.29,20.38,20.52,294.6667,78.1145,16.4379,50.9596,1.549,5.97734,0.0606,45.57,17,65,39.24427,-76.3623,0.311,4.4476,255.5433
,73,61289,986.11,0.2936,20.3602,20.5002,294.6816,78.2536,16.4469,50.9801,1.5571,6.00981,0.0609,45.57,17,65,39.24429,-76.3623,0.314,4.4516,255.5404
,74,61290,985.61,0.2981,20.3798,20.5198,294.7454,78.6164,16.5391,50.9899,1.5649,6.04129,0.0613,45.58,17,65,39.24432,-76.3622,0.319,4.6084,257.5796
,75,61291,985.2,0.3016,20.37,20.51,294.77,78.62,16.53,50.98,1.57,6.0617,0.0615,45.58,17,65,39.24434,-76.3622,0.322,4.69,257.85
,76,61292,984.77,0.3054,20.3714,20.5114,294.8087,78.6598,16.5393,50.98,1.5751,6.08213,0.0618,45.58,17,65,39.24435,-76.3621,0.325,4.8014,258.1052
,77,61293,984.34,0.3092,20.5073,20.6473,294.9815,78.6404,16.6674,50.98,1.5858,6.12504,0.0622,45.58,17,65,39.24435,-76.3621,0.3289,4.9373,258.6295
,78,61294,983.97,0.3124,20.38,20.52,294.885,78.59,16.533,50.9,1.584,6.1179,0.0622,45.58,17,65,39.24435,-76.362,0.333,5,260.05
,79,61295,983.51,0.3165,20.3513,20.4913,294.8956,78.7111,16.5294,50.9799,1.5741,6.07797,0.0618,45.58,17,65,39.24435,-76.3619,0.337,5.0714,260.2039
,80,61296,983.09,0.3202,20.4775,20.6175,295.0587,78.8179,16.6731,50.9702,1.5809,6.10525,0.0621,45.58,17,65,39.24437,-76.3619,0.3419,5.2073,262.5922
,81,61297,982.65,0.3241,20.34,20.48,294.958,78.89,16.554,50.97,1.583,6.1139,0.0622,45.58,17,65,39.24437,-76.3618,0.347,5.21,262.64
,82,61298,982.17,0.3283,20.3497,20.4897,295.0085,78.9385,16.5734,50.9506,1.5869,6.12943,0.0624,45.58,17,65,39.24437,-76.3618,0.3509,5.21,263.1643
,83,61299,981.71,0.3323,20.3401,20.4801,295.0377,79.0291,16.5819,50.95,1.5919,6.14979,0.0626,45.58,17,65,39.24437,-76.3617,0.354,5.21,262.6455
,84,61300,981.31,0.3359,20.32,20.46,295.052,78.84,16.525,50.97,1.602,6.1901,0.0631,45.58,17,65,39.24437,-76.3617,0.357,5.21,262.64
,85,61301,980.83,0.3401,20.191,20.331,294.9643,78.83,16.397,50.9007,1.617,6.2504,0.0637,45.58,17,65,39.24437,-76.3616,0.361,5.3016,262.7834
,86,61302,980.4,0.3439,20.2881,20.4281,295.0983,78.83,16.4921,50.9686,1.617,6.2504,0.0638,45.58,17,65,39.24437,-76.3615,0.3649,5.4569,264.1232
,87,61303,979.97,0.3477,20.31,20.45,295.157,78.89,16.525,50.94,1.613,6.2343,0.0636,45.58,17,65,39.24438,-76.3615,0.369,5.48,264.82
,88,61304,979.6,0.351,20.3397,20.4797,295.2191,78.8921,16.5541,50.9599,1.623,6.27446,0.0641,45.58,17,65,39.24439,-76.3614,0.373,5.5212,266.163
,89,61305,979.15,0.3549,20.3106,20.4506,295.2288,79.1057,16.5677,50.9502,1.622,6.27048,0.064,45.58,17,65,39.24441,-76.3613,0.3769,5.6377,267.464
,90,61306,978.72,0.3587,20.3,20.44,295.255,79.44,16.624,50.94,1.629,6.2985,0.0644,45.58,17,65,39.24442,-76.3613,0.38,5.64,267.49
,91,61307,978.3,0.3624,20.3099,20.4499,295.3013,79.4296,16.6318,50.94,1.6381,6.33509,0.0648,45.58,17,65,39.24443,-76.3612,0.383,5.8402,267.5824
,92,61308,977.87,0.3662,20.3002,20.4402,295.3285,79.3908,16.6143,50.94,1.6478,6.37402,0.0652,45.58,17,65,39.24443,-76.3611,0.3869,5.8596,267.8251
,93,61309,977.35,0.3709,20.31,20.45,295.383,79.39,16.624,50.94,1.638,6.3347,0.0648,45.58,17,65,39.24443,-76.3611,0.391,6.03,266.48
,94,61310,977.07,0.3733,20.3197,20.4597,295.417,79.3123,16.6172,50.9012,1.6419,6.35023,0.065,45.58,17,65,39.24443,-76.361,0.3949,6.0494,265.8004
,95,61311,976.64,0.3771,20.3101,20.4501,295.4437,79.0823,16.5626,50.8802,1.6568,6.41038,0.0656,45.58,17,65,39.24444,-76.3609,0.398,6.05,265.78
,96,61312,976.31,0.3801,20.29,20.43,295.452,78.99,16.525,50.85,1.657,6.411,0.0657,45.58,17,65,39.24445,-76.3608,0.401,6.05,264.15
,97,61313,975.93,0.3834,20.1929,20.3329,295.387,78.8444,16.4017,50.8694,1.6512,6.3876,0.0654,45.58,17,65,39.24446,-76.3608,0.4049,6.0888,262.684
,98,61314,975.46,0.3876,20.3385,20.4785,295.5741,78.6816,16.5108,50.87,1.655,6.40274,0.0656,45.58,17,65,39.24447,-76.3607,0.409,6.09,261.8482
,99,61315,975,0.3917,20.33,20.47,295.606,78.72,16.51,50.88,1.656,6.407,0.0657,45.58,17,65,39.24447,-76.3606,0.412,6.09,261.84
,100,61316,974.55,0.3957,20.165,20.305,295.4778,78.7394,16.3527,50.8606,1.6579,6.41477,0.0658,45.58,17,65,39.24447,-76.3606,0.4169,6.1094,260.8594
,101,61317,974.05,0.4001,20.1303,20.2703,295.4869,78.6905,16.3094,50.86,1.6639,6.43885,0.0661,45.58,17,65,39.24447,-76.3605,0.421,6.0902,261.8297
,102,61318,973.61,0.404,20.12,20.26,295.515,78.58,16.278,50.95,1.667,6.4511,0.0663,45.58,17,65,39.24447,-76.3604,0.425,6.07,262.99
,103,61319,973.19,0.4077,20.1588,20.2988,295.5898,78.5994,16.3188,50.882,1.666,6.44722,0.0662,45.58,17,65,39.24447,-76.3603,0.4299,6.0506,265.6987
,104,61320,972.7,0.4122,20.0907,20.2406,295.5742,78.7287,16.2883,50.8701,1.6521,6.39147,0.0657,45.58,17,65,39.24448,-76.3603,0.4349,6.05,265.78
,105,61321,972.29,0.4158,20.21,20.36,295.73,79.03,16.464,50.86,1.646,6.3668,0.0655,45.58,17,65,39.24449,-76.3602,0.439,6.04,266.48
,106,61322,971.79,0.4202,20.22,20.37,295.783,78.98,16.464,50.86,1.643,6.3548,0.0654,45.58,17,65,39.24449,-76.3601,0.444,6.04,267.36
,107,61323,971.37,0.4239,20.0841,20.2341,295.682,78.6887,16.2737,50.8503,1.6547,6.4016,0.0659,45.58,17,65,39.2445,-76.36,0.4479,6.0303,267.6416
,108,61324,971.01,0.4271,20.1988,20.3488,295.8294,78.7988,16.4066,50.8401,1.6669,6.45061,0.0664,45.58,17,65,39.24451,-76.36,0.451,6.0399,267.8876
,109,61325,970.6,0.4308,20.04,20.19,295.705,78.86,16.265,50.85,1.665,6.4431,0.0664,45.58,17,65,39.24452,-76.3599,0.455,6.04,267.89
,110,61326,970.2,0.4343,20.0594,20.2094,295.7594,79.0833,16.3281,50.8403,1.665,6.4431,0.0664,45.58,17,65,39.24453,-76.3598,0.4608,6.0303,271.0745
,111,61327,969.8,0.4379,20.02,20.17,295.754,78.91,16.256,50.84,1.677,6.4913,0.0669,45.58,17,65,39.24454,-76.3597,0.464,6.03,271.17
,112,61328,969.43,0.4412,19.901,20.051,295.6673,78.7803,16.114,50.9192,1.668,6.45516,0.0666,45.58,17,65,39.24455,-76.3597,0.466,6.04,272.3614
,113,61329,969.02,0.4449,19.9981,20.1481,295.8003,78.8094,16.214,50.8416,1.667,6.45128,0.0666,45.58,17,65,39.24454,-76.3596,0.468,6.04,273.4973
,114,61330,968.52,0.4493,20,20.15,295.846,79.04,16.262,50.82,1.671,6.4672,0.0668,45.58,17,65,39.24453,-76.3595,0.472,6.04,274.22
,115,61331,968.09,0.4532,19.8544,20.0044,295.7363,79.1953,16.1503,50.8394,1.6729,6.47506,0.0669,45.58,17,65,39.24452,-76.3595,0.4749,5.8944,275.8608
,116,61332,967.75,0.4562,19.8203,19.9703,295.731,79.4474,16.1678,50.8994,1.6621,6.43155,0.0665,45.58,17,65,39.24451,-76.3594,0.478,5.8999,276.494
,117,61333,967.36,0.4597,19.99,20.14,295.937,79.63,16.368,50.82,1.671,6.4674,0.0669,45.59,17,65,39.2445,-76.3593,0.482,5.8,278.57
,118,61334,966.91,0.4637,19.82,19.97,295.8044,79.5591,16.1888,50.81,1.6721,6.47205,0.0669,45.59,17,65,39.2445,-76.3592,0.485,5.7377,279.9469
,119,61335,966.46,0.4677,19.82,19.97,295.8442,79.4717,16.1713,50.81,1.6857,6.5268,0.0675,45.6,17,65,39.24449,-76.3592,0.4879,5.5047,281.6362
,120,61336,965.99,0.4719,19.8,19.95,295.865,79.42,16.142,50.83,1.675,6.4837,0.0671,45.6,17,65,39.24449,-76.3591,0.492,5.37,281.93
,121,61337,965.74,0.4742,19.9068,20.0568,295.9941,79.6239,16.2857,50.8009,1.6779,6.49603,0.0673,45.63,17,65,39.24448,-76.359,0.4949,5.0205,282.8135
,122,61338,965.29,0.4782,19.7912,19.9412,295.9168,79.6795,16.1841,50.8693,1.682,6.51263,0.0675,45.65,17,65,39.24447,-76.359,0.498,4.9506,282.9786
,123,61339,964.82,0.4824,19.77,19.92,295.937,79.51,16.13,50.81,1.681,6.5094,0.0675,45.68,17,65,39.24445,-76.3589,0.502,4.82,283.34
,124,61340,964.37,0.4864,19.61,19.76,295.8144,79.2942,15.9319,50.8102,1.682,6.51398,0.0675,45.7,17,65,39.24444,-76.3589,0.505,4.7594,285.077
,125,61341,963.87,0.4909,19.61,19.76,295.8581,78.7116,15.8173,50.8296,1.684,6.52194,0.0677,45.71,17,65,39.24443,-76.3589,0.5099,4.7012,286.776
,126,61342,963.48,0.4944,19.83,19.98,296.114,78.02,15.892,50.78,1.67,6.4661,0.0671,45.72,17,65,39.24442,-76.3588,0.513,4.64,288.62
,127,61343,963.07,0.4981,19.8404,19.9904,296.1618,77.3757,15.7725,50.8002,1.667,6.45384,0.067,45.71,17,65,39.2444,-76.3588,0.517,4.4591,289.4105
,128,61344,962.64,0.5019,19.8788,20.0288,296.2377,76.943,15.7225,50.8194,1.668,6.45778,0.0671,45.71,17,65,39.24438,-76.3588,0.5199,4.3726,290.4586
,129,61345,962.28,0.5052,19.8602,20.0102,296.2499,76.3856,15.5903,50.8101,1.6779,6.49799,0.0675,45.73,17,65,39.24436,-76.3587,0.524,4.172,291.5194
,130,61346,961.87,0.5088,19.88,20.03,296.306,76.15,15.562,50.85,1.681,6.5107,0.0677,45.74,17,65,39.24434,-76.3586,0.528,4.17,291.53
,131,61347,961.46,0.5125,19.7635,19.9135,296.2244,75.9364,15.4047,50.7529,1.6732,6.47954,0.0674,45.74,17,65,39.24432,-76.3586,0.5309,3.7622,294.3164
,132,61348,961.14,0.5154,19.7897,19.9397,296.2784,75.5242,15.3456,50.7698,1.6779,6.49859,0.0676,45.75,17,65,39.24431,-76.3585,0.535,3.5817,295.6075
,133,61349,960.79,0.5185,19.91,20.06,296.432,75.18,15.391,50.78,1.685,6.527,0.0679,45.75,17,65,39.24429,-76.3585,0.538,3.42,296.96
,134,61350,960.37,0.5223,19.8226,19.9726,296.3796,74.6946,15.2056,50.7315,1.6831,6.51914,0.0679,45.75,17,65,39.24429,-76.3584,0.5419,3.3132,300.1542
,135,61351,959.95,0.5261,19.8992,20.0492,296.4948,74.68,15.2762,50.7696,1.6751,6.48713,0.0676,45.75,17,65,39.24427,-76.3584,0.545,3.2209,303.7044
,136,61352,959.56,0.5296,19.9396,20.0896,296.5693,74.6899,15.3176,50.7799,1.6621,6.43512,0.0671,45.75,17,65,39.24425,-76.3584,0.548,3.0913,302.8589
,137,61353,959.1,0.5337,19.87,20.02,296.54,74.68,15.248,50.77,1.674,6.4828,0.0676,45.75,17,65,39.24423,-76.3583,0.552,3.04,304.97
,138,61354,958.69,0.5374,19.75,19.9,296.455,74.67,15.13,50.72,1.677,6.4948,0.0677,45.75,17,65,39.24421,-76.3583,0.556,2.88,303.97
