Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"OzoneBattery_V, V",26,61854,1012.16,0.04,25.83,25.97,297.949,57.28,16.747,52.46,1.71,6.9931,0.0691,50.19,17.3,68,39.24265,-76.363,0.054,2.77,140.73
"PumpCurrent_mA, mA",27,61855,1011.51,0.0456,26.33,26.47,298.502,54.21,16.346,52.35,1.733,7.0917,0.0701,50.19,17.3,68,39.24271,-76.363,0.058,2.59,142.24
"Latitude_deg, deg",28,61856,1011.04,0.0497,26.3597,26.4997,298.5713,54.2694,16.3906,52.3104,1.732,7.08744,0.0701,50.19,17.3,68,39.24276,-76.363,0.062,2.7781,142.24
"Longitude_deg, deg",29,61857,1010.48,0.0546,26.29,26.43,298.549,54.32,16.34,52.41,1.715,7.0145,0.0694,50.19,17.3,68,39.24278,-76.363,0.065,2.9,145.12
"GPSAltitude_km, km",30,61858,1010.2,0.0571,26.332,26.472,298.615,54.6631,16.4787,52.2806,1.733,7.09166,0.0702,50.19,17.3,68,39.24279,-76.3631,0.071,3.022,150.6025
"WindSpeed_mps, mps",31,61859,1010.12,0.0578,26.528,26.668,298.817,54.9769,16.7503,52.3394,1.732,7.08754,0.0702,50.19,17.3,68,39.24281,-76.3631,0.075,3.218,149.8574
"WindDirection_deg, deg",32,61860,1009.72,0.0613,26.52,26.66,298.843,55.13,16.786,52.41,1.736,7.1046,0.0704,50.19,17.3,68,39.24283,-76.3631,0.077,3.51,148.94
0,33,61861,1009.18,0.066,26.56,26.7,298.928,55.31,16.874,52.37,1.755,7.1861,0.0712,50.19,17.3,68,39.24285,-76.3632,0.08,3.63,148.22
19,34,61862,1008.76,0.0697,26.53,26.67,298.9343,55.2194,16.8208,52.35,1.7669,7.23735,0.0717,50.19,17.3,68,39.24287,-76.3633,0.0841,3.5186,143.3733
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,61863,1008.59,0.0712,26.53,26.67,298.9479,55.1903,16.8121,52.35,1.764,7.22492,0.0716,50.19,17.3,68,39.24289,-76.3633,0.087,3.4507,138.5384
PLATFORM: Hart Miller Island,36,61864,1008.14,0.075,26.5301,26.6701,298.9855,54.9,16.7301,52.2708,1.7589,7.20305,0.0715,50.19,17.3,68,39.2429,-76.3633,0.092,3.489,134.7703
"LOCATION:  39.242, -76.363, 6 m",37,61865,1007.63,0.0796,26.5398,26.6798,299.0389,54.9,16.7388,52.3484,1.7531,7.1781,0.0712,50.19,17.3,68,39.24289,-76.3634,0.0959,3.3919,130.7994
ASSOCIATED_DATA: N/A,38,61866,1007.17,0.0836,26.62,26.76,299.158,54.17,16.602,52.4,1.755,7.1862,0.0713,50.19,17.3,68,39.24287,-76.3634,0.098,3.32,129.11
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,61867,1006.81,0.0868,26.6705,26.8105,299.2398,53.121,16.3418,52.3702,1.7812,7.29841,0.0725,50.19,17.3,68,39.24286,-76.3634,0.101,3.0901,129.514
DATA_INFO:  All data 1 Hz interval,40,61868,1006.41,0.0903,26.719,26.859,299.3214,52.2181,16.1175,52.3896,1.7977,7.36918,0.0732,50.19,17.3,68,39.24284,-76.3633,0.1059,3.0998,123.912
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,61869,1005.98,0.0941,26.72,26.86,299.359,51.81,15.996,52.4,1.779,7.2891,0.0725,50.19,17.3,68,39.24284,-76.3633,0.11,2.87,123.97
ULOD_FLAG: -77777,42,61870,1005.46,0.0986,26.6902,26.8302,299.373,52.3424,16.1279,52.3204,1.7823,7.3035,0.0726,50.19,17.3,68,39.24286,-76.3633,0.1151,2.8642,124.101
ULOD_VALUE: N/A,43,61871,1005.01,0.1026,26.6999,26.8399,299.4205,51.9638,16.024,52.3398,1.7998,7.37845,0.0734,50.19,17.3,68,39.2429,-76.3632,0.12,2.5729,130.6545
LLOD_FLAG: -88888,44,61872,1004.53,0.1068,26.71,26.85,299.472,51.32,15.838,52.43,1.806,7.405,0.0737,50.19,17.3,68,39.24295,-76.3632,0.125,2.47,130.72
LLOD_VALUE: N/A,45,61873,1003.94,0.112,26.7104,26.8504,299.5222,51.0871,15.7675,52.3602,1.8029,7.39177,0.0736,50.19,17.3,67.98058,39.24301,-76.3632,0.1301,2.2653,140.3458
"DM_CONTACT_INFO:  Lance Niño, email: lwn4@cornell.edu",46,61874,1003.44,0.1164,26.7298,26.8698,299.5844,50.9415,15.7403,52.3699,1.799,7.37517,0.0735,50.19,17.3,67.0097,39.24306,-76.3633,0.134,2.0323,149.1322
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,61875,1002.76,0.1224,26.5217,26.6617,299.435,51.1028,15.5984,52.3798,1.7962,7.36274,0.0734,50.19,17.3,67,39.24309,-76.3633,0.138,2.0311,149.2362
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,61876,1002.43,0.1253,26.6898,26.8298,299.6305,51.386,15.8391,52.3621,1.8112,7.42726,0.0741,50.19,17.3,67,39.24311,-76.3634,0.1398,2.1373,150.8557
OTHER_COMMENTS: Launch Time (UTC): 2018-06-29 17:10:29,49,61877,1001.93,0.1297,26.6651,26.8051,299.6486,51.438,15.8321,52.351,1.8372,7.53907,0.0753,50.19,17.3,67,39.24311,-76.3635,0.1418,2.15,151.05
REVISION: R0,50,61878,1001.46,0.1338,26.4964,26.6364,299.5198,51.1218,15.5807,52.4136,1.8527,7.60545,0.0759,50.19,17.3,67,39.2431,-76.3635,0.1447,2.25,152.5409
RA: Initial data submission,51,61879,1001,0.1379,26.48,26.62,299.5432,50.9663,15.518,52.2963,1.8505,7.59579,0.0759,50.19,17.3,67,39.24309,-76.3636,0.1494,2.313,150.6756
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,61880,1000.65,0.141,26.48,26.62,299.5731,50.9949,15.5265,52.3518,1.8518,7.60152,0.076,50.19,17.3,67,39.24308,-76.3636,0.1554,2.4188,146.5668
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,61881,1000.19,0.145,26.6618,26.8018,299.7942,50.5273,15.5498,52.3782,1.8456,7.57504,0.0757,50.19,17.3,67,39.24306,-76.3636,0.1605,2.4755,144.3209
,54,61882,999.68,0.1496,26.5298,26.6698,299.7056,50.3828,15.3841,52.3888,1.8344,7.5268,0.0753,50.19,17.3,67.8835,39.24306,-76.3636,0.1645,2.4888,144.14
,55,61883,999.14,0.1543,26.4741,26.6141,299.6955,50.5586,15.3871,52.381,1.8438,7.56704,0.0757,50.19,17.3,68,39.24306,-76.3636,0.1677,2.481,144.14
,56,61884,998.64,0.1587,26.4884,26.6284,299.7529,50.5249,15.39,52.3984,1.8551,7.61565,0.0763,50.19,17.3,68,39.24308,-76.3635,0.1717,2.2871,140.4941
,57,61885,998.11,0.1635,26.4702,26.6102,299.7808,50.4112,15.3376,52.3011,NaN,NaN,NaN,NaN,NaN,NaN,39.2431,-76.3635,0.176,2.0721,135.4612
,58,61886,997.6,0.168,26.4594,26.5994,299.8133,50.31,15.2965,52.3202,1.8607,7.63992,0.0766,50.19,17.3,67,39.24313,-76.3634,0.1801,2.0686,135.4512
,59,61887,997.11,0.1723,26.4303,26.5703,299.8259,50.31,15.2703,52.3299,1.8481,7.58574,0.0761,50.19,17.3,67,39.24316,-76.3634,0.185,2.0007,137.5094
,60,61888,996.72,0.1758,26.4379,26.5779,299.8674,50.6378,15.3784,52.39,1.843,7.56401,0.0759,50.19,17.3,67.0097,39.2432,-76.3634,0.19,1.7182,140.0474
,61,61889,996.15,0.1808,26.2243,26.3643,299.7023,50.4145,15.1133,52.39,1.8479,7.58478,0.0761,50.19,17.3,67.98058,39.24324,-76.3635,0.1939,1.5337,163.795
,62,61890,995.62,0.1855,26.19,26.33,299.714,50.61,15.142,52.4,1.843,7.5638,0.076,50.19,17.3,68,39.24327,-76.3635,0.199,1.33,171.98
,63,61891,995.02,0.1908,26.176,26.316,299.7507,50.5215,15.1018,52.3798,1.85,7.59397,0.0763,50.19,17.3,68,39.2433,-76.3636,0.2041,1.511,171.9356
,64,61892,994.59,0.1946,25.974,26.114,299.5863,50.5985,14.9402,52.3702,1.852,7.60223,0.0764,50.19,17.3,68,39.24332,-76.3636,0.2079,2.059,169.7144
,65,61893,994.13,0.1987,26.17,26.31,299.822,50.7,15.151,52.38,1.852,7.6024,0.0765,50.19,17.3,68,39.24334,-76.3637,0.212,2.31,170.74
,66,61894,993.77,0.2019,26.13,26.27,299.813,50.93,15.184,52.46,1.856,7.6196,0.0767,50.19,17.3,68,39.24334,-76.3637,0.217,2.43,177.54
,67,61895,993.24,0.2066,25.9027,26.0427,299.6304,51.7438,15.2216,52.4079,1.8569,7.62348,0.0768,50.19,17.3,68,39.24333,-76.3638,0.2221,2.4288,177.2784
,68,61896,992.82,0.2103,26.0386,26.1786,299.8023,52.4331,15.5527,52.3011,1.852,7.60261,0.0766,50.19,17.3,68,39.24331,-76.3638,0.226,2.3706,164.2007
,69,61897,992.35,0.2145,25.8295,25.9695,299.6339,52.9038,15.4997,52.2409,1.849,7.58951,0.0765,50.19,17.3,68,39.24329,-76.3637,0.231,2.4509,164.0075
,70,61898,991.9,0.2184,25.7796,25.9196,299.6221,53.2894,15.5664,52.3295,1.8469,7.58075,0.0764,50.19,17.3,68,39.24327,-76.3637,0.235,2.5366,157.8093
,71,61899,991.35,0.2234,25.7408,25.8808,299.6308,54.2312,15.8042,52.281,1.8411,7.5557,0.0762,50.19,17.3,68,39.24326,-76.3637,0.2399,2.1968,156.7414
,72,61900,990.86,0.2277,25.6899,25.8299,299.6233,54.7517,15.9064,52.26,1.837,7.53814,0.0761,50.19,17.3,68,39.24327,-76.3637,0.244,2.2331,151.8205
,73,61901,990.44,0.2314,25.6802,25.8202,299.6495,54.9265,15.9472,52.26,1.838,7.54232,0.0762,50.19,17.3,68,39.24329,-76.3636,0.2479,1.5438,136.869
,74,61902,989.81,0.2371,25.6788,25.8188,299.7017,55.5123,16.1114,52.2996,1.8419,7.55925,0.0764,50.19,17.3,68,39.24334,-76.3636,0.2521,1.527,136.5573
,75,61903,989.3,0.2416,25.6216,25.7616,299.689,56.1276,16.2316,52.2804,1.839,7.54657,0.0763,50.19,17.3,68,39.24338,-76.3636,0.256,1.3776,136.2367
,76,61904,988.81,0.246,25.78,25.92,299.89,56.89,16.59,52.32,1.836,7.5338,0.0762,50.19,17.3,68,39.24343,-76.3636,0.261,1.14,166.9201
,77,61905,988.24,0.251,25.5721,25.7121,299.7306,57.0484,16.4405,52.32,1.832,7.51687,0.0761,50.19,17.3,68,39.24348,-76.3636,0.265,0.8628,194.2072
,78,61906,987.6,0.2567,25.5504,25.6904,299.7643,57.1284,16.4419,52.3102,1.8202,7.46622,0.0756,50.19,17.3,68,39.24352,-76.3636,0.2689,1.2423,217.299
,79,61907,987.23,0.2601,25.5202,25.6602,299.7659,57.1282,16.4137,52.3298,1.7978,7.36995,0.0747,50.19,17.3,68,39.24355,-76.3636,0.2731,1.2538,217.939
,80,61908,986.84,0.2635,25.5298,25.6698,299.8101,57.0407,16.398,52.3191,1.788,7.32777,0.0743,50.19,17.3,68,39.24357,-76.3637,0.277,1.4452,226.6898
,81,61909,986.45,0.267,25.5102,25.6502,299.8229,57.1093,16.399,52.2309,1.785,7.31513,0.0742,50.19,17.3,68,39.24358,-76.3637,0.281,1.9648,215.6702
,82,61910,986.04,0.2707,25.5002,25.6402,299.8495,57.3452,16.4549,52.23,1.7879,7.32764,0.0743,50.19,17.3,68,39.24358,-76.3638,0.2859,2.1758,211.8548
,83,61911,985.54,0.2751,25.2802,25.4202,299.672,57.5955,16.3177,52.298,1.789,7.33203,0.0744,50.2,17.3,68,39.24357,-76.3638,0.2901,2.1772,211.5921
,84,61912,985.11,0.279,25.2894,25.4294,299.7188,57.8713,16.4008,52.2009,1.787,7.32356,0.0743,50.2,17.3,68,39.24356,-76.3638,0.294,2.0412,202.2127
,85,61913,984.63,0.2833,25.23,25.37,299.7,58,16.38,52.29,1.786,7.3193,0.0743,50.2,17.3,68,39.24353,-76.3638,0.298,2.16,194.48
,86,61914,984.21,0.287,25.2296,25.3696,299.7365,57.9752,16.373,52.2698,1.7891,7.3327,0.0745,50.2,17.3,68,39.24351,-76.3638,0.3021,2.0046,190.7471
,87,61915,983.71,0.2916,25.2102,25.3502,299.7608,58.2374,16.4255,52.2601,1.7949,7.35765,0.0748,50.2,17.3,68,39.2435,-76.3638,0.307,1.7327,180.1065
,88,61916,983.33,0.2949,25.19,25.33,299.773,58.39,16.448,52.27,1.818,7.4566,0.0758,50.2,17.3,68,39.24349,-76.3637,0.31,1.73,180
,89,61917,982.78,0.2998,25,25.14,299.63,58.28,16.241,52.27,1.835,7.5296,0.0766,50.2,17.3,68,39.2435,-76.3637,0.314,1.27,170.23
,90,61918,982.42,0.303,24.97,25.11,299.631,58.36,16.234,52.28,1.829,7.5038,0.0764,50.2,17.3,68,39.24352,-76.3636,0.319,0.86,165.52
,91,61919,981.91,0.3076,24.9815,25.1215,299.6868,58.2195,16.2072,52.2601,1.8351,7.52985,0.0767,50.2,17.3,68,39.24354,-76.3636,0.323,0.6187,172.3002
,92,61920,981.47,0.3115,25.1271,25.2671,299.8713,58.171,16.3296,52.2698,1.8409,7.5548,0.077,50.2,17.3,68,39.24358,-76.3636,0.3269,0.4925,282.2809
,93,61921,980.99,0.3158,24.97,25.11,299.755,58.22,16.196,52.28,1.83,7.5081,0.0765,50.2,17.3,68,39.24361,-76.3636,0.331,0.49,284.48
,94,61922,980.56,0.3197,24.93,25.07,299.753,58.42,16.213,52.36,1.817,7.4524,0.076,50.2,17.3,68,39.24364,-76.3635,0.336,1.12,299.85
,95,61923,980.13,0.3235,24.93,25.07,299.79,58.66,16.277,52.34,1.807,7.4095,0.0756,50.2,17.3,68,39.24368,-76.3635,0.341,1.3,286.59
,96,61924,979.63,0.328,24.8698,25.0098,299.7733,58.6824,16.2264,52.3298,1.803,7.39217,0.0755,50.2,17.3,68,39.2437,-76.3636,0.3471,1.3014,286.4756
,97,61925,979.08,0.3329,24.8502,24.9902,299.8017,58.9176,16.2706,52.3102,1.8,7.37953,0.0754,50.2,17.3,68,39.24372,-76.3636,0.3539,1.4386,275.0344
,98,61926,978.43,0.3388,24.8203,24.9603,299.8287,59.0586,16.2799,52.3991,1.796,7.36247,0.0752,50.2,17.3,68,39.24374,-76.3636,0.3589,1.6677,255.7141
,99,61927,977.71,0.3453,24.8,24.94,299.8712,59.3337,16.334,52.3978,1.8112,7.42761,0.076,50.2,17.3,68,39.24373,-76.3636,0.3651,1.6533,247.8166
,100,61928,977.05,0.3512,24.8,24.94,299.929,59.52,16.383,52.29,1.823,7.4781,0.0765,50.2,17.3,68,39.24372,-76.3636,0.369,1.82,237.1499
,101,61929,976.51,0.356,24.6137,24.7537,299.7878,59.6965,16.2546,52.388,1.825,7.48653,0.0767,50.2,17.3,68,39.24369,-76.3636,0.3719,1.8592,217.4539
,102,61930,975.95,0.3611,24.5797,24.7197,299.8031,59.6378,16.2072,52.291,1.84,7.55131,0.0774,50.2,17.3,68,39.24366,-76.3636,0.376,1.8595,217.0139
,103,61931,975.54,0.3648,24.5503,24.6903,299.8089,59.4222,16.1228,52.389,1.845,7.57229,0.0776,50.2,17.3,68,39.24362,-76.3636,0.38,1.8105,212.4061
,104,61932,975.13,0.3684,24.5599,24.6999,299.8545,59.5388,16.1626,52.3801,1.8401,7.55131,0.0774,50.2,17.3,68,39.24358,-76.3636,0.3849,0.9982,208.9841
,105,61933,974.7,0.3723,24.5698,24.7098,299.903,59.6086,16.1904,52.2918,1.8341,7.52581,0.0772,50.2,17.3,68,39.24356,-76.3636,0.3889,0.6371,217.5856
,106,61934,974.28,0.3761,24.5498,24.6898,299.9202,59.7893,16.2186,52.2909,1.836,7.53386,0.0773,50.2,17.3,68,39.24354,-76.3635,0.393,0.56,247.1807
,107,61935,973.79,0.3805,24.5259,24.6659,299.9386,59.7208,16.1784,52.38,1.8351,7.53002,0.0773,50.2,17.3,68,39.24353,-76.3635,0.3971,0.5697,294.1742
,108,61936,973.39,0.3841,24.322,24.462,299.7677,59.7596,15.9978,52.38,1.84,7.55089,0.0776,50.2,17.3,68,39.24353,-76.3635,0.402,1.0551,338.3878
,109,61937,972.94,0.3882,24.2906,24.4404,299.7856,60.0247,16.046,52.3604,1.8371,7.53846,0.0775,50.2,17.3,68,39.24354,-76.3634,0.4059,1.256,332.8116
,110,61938,972.38,0.3932,24.2696,24.4196,299.8146,60.034,16.0297,52.2696,1.8309,7.51225,0.0773,50.2,17.3,68,39.24357,-76.3634,0.4111,1.1392,322.083
,111,61939,971.81,0.3983,24.2504,24.4004,299.8444,60.236,16.0633,52.2504,1.8281,7.49985,0.0772,50.2,17.3,68,39.2436,-76.3634,0.4149,1.6008,314.2369
,112,61940,971.29,0.403,24.2402,24.3902,299.8803,60.4654,16.113,52.3382,1.8241,7.48284,0.077,50.2,17.3,68,39.24363,-76.3633,0.4199,1.6786,311.8358
,113,61941,970.88,0.4068,24.2301,24.3801,299.9057,60.6185,16.1437,52.3301,1.827,7.49517,0.0772,50.2,17.3,68,39.24366,-76.3633,0.424,1.5018,306.4743
,114,61942,970.33,0.4118,24.1904,24.3404,299.9149,60.7091,16.1291,52.231,1.828,7.49956,0.0773,50.2,17.3,68,39.24369,-76.3633,0.428,1.3911,296.5101
,115,61943,969.83,0.4162,24.19,24.34,299.959,60.74,16.137,52.33,1.831,7.5125,0.0775,50.2,17.3,68,39.24371,-76.3634,0.433,1.25,285.47
,116,61944,969.38,0.4203,23.9425,24.0925,299.7481,60.9776,15.9657,52.2904,1.829,7.50399,0.0774,50.2,17.3,68,39.24371,-76.3634,0.438,1.2104,275.371
,117,61945,968.83,0.4253,23.9498,24.0998,299.8038,61.2152,16.0336,52.2802,1.83,7.50811,0.0775,50.2,17.3,68,39.24369,-76.3635,0.4419,1.1806,258.195
,118,61946,968.36,0.4295,23.9794,24.1294,299.8756,61.318,16.0869,52.28,1.831,7.51241,0.0776,50.2,17.3,68,39.24366,-76.3635,0.4469,0.9938,255.5666
,119,61947,967.81,0.4345,23.9,24.05,299.8443,61.2708,16.0003,52.28,1.8261,7.49143,0.0774,50.2,17.3,68,39.24362,-76.3635,0.4536,0.9854,257.1908
,120,61948,967.31,0.4391,23.9,24.05,299.8888,61.4324,16.0416,52.2792,1.8188,7.45998,0.0771,50.2,17.3,68,39.24358,-76.3635,0.4584,0.9572,270
,121,61949,966.76,0.444,23.8984,24.0484,299.9356,61.4792,16.0514,52.2692,1.8162,7.44889,0.077,50.2,17.3,68,39.24355,-76.3635,0.4633,1.0552,270.836
,122,61950,966.17,0.4493,23.8816,24.0316,299.9708,61.704,16.0926,52.2673,1.8186,7.45922,0.0772,50.2,17.3,68,39.24351,-76.3634,0.4673,1.2381,281.6063
,123,61951,965.72,0.4535,23.8973,24.0473,300.0269,61.7473,16.1187,52.3491,1.8235,7.48056,0.0774,50.2,17.3,68,39.24348,-76.3633,0.4715,1.32,295.9427
,124,61952,965.23,0.4579,23.874,24.024,300.0467,61.7149,16.0885,52.3319,1.8076,7.41213,0.0767,50.2,17.3,68,39.24348,-76.3633,0.4765,1.2554,309.2316
,125,61953,964.49,0.4646,23.8869,24.0369,300.1251,61.6667,16.0883,52.26,1.7951,7.35857,0.0763,50.2,17.3,68,39.24349,-76.3632,0.4814,1.581,322.5271
,126,61954,963.85,0.4704,23.7198,23.8698,300.0131,61.6587,15.9284,52.2688,1.7973,7.36807,0.0765,50.2,17.3,68,39.24352,-76.3632,0.4854,1.6832,324.2956
,127,61955,963.33,0.4751,23.856,24.006,300.1968,61.7948,16.0915,52.3302,1.808,7.4139,0.077,50.2,17.3,68,39.24355,-76.3632,0.4894,1.8107,319.1163
,128,61956,962.83,0.4796,23.659,23.809,300.0421,61.676,15.8756,52.25,1.8083,7.41519,0.077,50.2,17.3,68,39.24358,-76.3632,0.4934,1.987,313.256
,129,61957,962.46,0.4831,23.647,23.797,300.0626,61.7538,15.8842,52.25,1.8099,7.42213,0.0772,50.2,17.3,68,39.24361,-76.3632,0.4975,2.05,311.6
,130,61958,961.96,0.4875,23.6227,23.7727,300.0828,61.9638,15.914,52.258,1.7988,7.37463,0.0767,50.2,17.3,68,39.24363,-76.3632,0.5024,2.0411,312.1899
,131,61959,961.56,0.4913,23.6484,23.7984,300.1443,61.9226,15.9282,52.3311,1.7872,7.32484,0.0762,50.2,17.3,68,39.24363,-76.3632,0.5065,1.9565,318.3889
,132,61960,961.01,0.4963,23.6273,23.7773,300.1723,62.1872,15.9753,52.2309,1.7896,7.33477,0.0763,50.2,17.3,68,39.24362,-76.3632,0.5124,2.03,320.31
,133,61961,960.49,0.5009,23.582,23.732,300.1719,62.2771,15.9552,52.2373,1.7859,7.31906,0.0762,50.2,17.3,68,39.24359,-76.3632,0.5175,2.0255,319.6917
