Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"Pressure_hPa, hPa",14,64329,1014.01,-0.0025,29.8968,30.0368,301.8479,63.9699,22.3429,47.9001,1.729,6.8033,0.0671,42.27,17.1,63,39.24217,-76.3628,0.006,2.1569,167.5553
"Altitude_km, km",15,64330,1014.32,-0.0053,30.13,30.27,302.054,64.91,22.804,48.04,1.73,6.8071,0.0671,42.27,17.1,63,39.24217,-76.3628,0.007,2.03,174.79
"Temp_degC, degC",16,64331,1014.69,-0.0086,30.635,30.775,302.5253,65.3258,23.3872,48.0103,1.725,6.7872,0.0669,42.26,17.1,63,39.24217,-76.3628,0.007,2.1488,176.8098
"RawTemp_degC, degC",17,64332,1014.87,-0.0101,30.63,30.77,302.505,64.38,23.141,48.08,1.725,6.787,0.0669,42.26,17.1,63,39.24217,-76.3628,0.007,2.15,176.83
"Theta_K, K",18,64333,1014.98,-0.0111,29.9,30.04,301.769,64,22.354,47.97,1.726,6.791,0.0669,42.26,17.1,63,39.24218,-76.3628,0.007,2.5,177.36
"RH_percent, percent",19,64334,1014.9,-0.0104,29.785,29.925,301.661,63.94,22.23,47.97,1.73,6.8071,0.0671,42.26,17.1,63,39.24219,-76.3628,0.008,2.81,176.78
"Frostpoint_degC, degC",20,64335,1014.82,-0.0097,29.67,29.81,301.553,63.88,22.106,47.97,1.734,6.8232,0.0672,42.26,17.1,63,39.24219,-76.3628,0.009,3.12,176.2
"InternalTemp_degC, degC",21,64336,1014.6,-0.0078,29.24,29.38,301.144,62.77,21.413,47.94,1.764,6.9441,0.0684,42.26,17.1,63,39.24222,-76.3628,0.013,3.23,176.2
"Ozonecurrent_uA, uA",22,64337,1013.61,0.0009,27.8441,27.9841,299.8368,61.9763,19.8925,47.76,1.7711,6.97267,0.0688,42.27,17.1,62,39.24227,-76.3628,0.0191,3.5009,176.295
"Ozone_mPa, mPa",23,64338,1012.84,0.0076,27.2623,27.4023,299.3227,61.6025,19.2478,47.7602,1.7801,7.00873,0.0692,42.27,17.1,62,39.24232,-76.3628,0.0261,3.5944,174.8263
"Ozone_ppmv, ppmv",24,64339,1012.06,0.0146,26.8777,27.0177,299.0053,61.2275,18.7882,47.7698,1.7829,7.02037,0.0694,42.27,17.1,62,39.24236,-76.3629,0.0329,3.8156,174.6437
"PumpTemp_degC, degC",25,64340,1011.23,0.0218,26.9294,27.0694,299.1267,61.6754,18.9532,47.8096,1.7741,6.98477,0.0691,42.27,17.1,62,39.24241,-76.3629,0.0399,3.82,174.64
"OzoneBattery_V, V",26,64341,1010.49,0.0283,27.06,27.2,299.319,58.69,18.284,47.85,1.765,6.9481,0.0688,42.27,17.1,62,39.24247,-76.363,0.046,3.92,174.55
"PumpCurrent_mA, mA",27,64342,1009.82,0.0341,27.4002,27.5402,299.7154,57.615,18.3066,47.79,1.7539,6.90492,0.0684,42.33,17.1,62,39.24255,-76.363,0.0552,4.1675,174.6348
"Latitude_deg, deg",28,64343,1009.12,0.0403,27.4098,27.5498,299.7836,57.865,18.3844,47.79,1.7501,6.89108,0.0683,42.41,17.1,62,39.2426,-76.363,0.0628,4.5425,174.3752
"Longitude_deg, deg",29,64344,1008.28,0.0477,27.7565,27.8965,300.2017,57.5037,18.6077,47.7306,1.7292,6.80725,0.0675,42.42,17.1,62,39.24262,-76.363,0.0689,4.55,174.37
"GPSAltitude_km, km",30,64345,1007.5,0.0545,27.76,27.9,300.2713,56.3813,18.2962,47.7498,1.7092,6.72661,0.0668,42.42,17.1,62,39.24265,-76.363,0.0749,5.2232,171.9445
"WindSpeed_mps, mps",31,64346,1006.71,0.0615,27.77,27.91,300.348,56.61,18.37,47.85,1.74,6.8507,0.0681,42.42,17.1,62,39.24269,-76.363,0.083,5.23,171.92
"WindDirection_deg, deg",32,64347,1006.13,0.0666,27.5053,27.6453,300.1333,56.2571,18.0249,47.7814,1.7302,6.81119,0.0677,42.42,17.1,62,39.24275,-76.363,0.0879,5.3771,166.7043
0,33,64348,1005.49,0.0723,27.8267,27.9667,300.5091,56.0025,18.2516,47.7998,1.7003,6.69072,0.0665,42.42,17.1,62,39.24284,-76.363,0.0929,5.6374,170.4309
19,34,64349,1004.88,0.0777,27.84,27.98,300.574,55.37,18.082,47.82,1.695,6.6694,0.0664,42.42,17.1,62,39.24292,-76.363,0.099,5.57,166.6
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,64350,1004.25,0.0832,27.5662,27.7062,300.3544,54.7032,17.6358,47.8506,1.6878,6.64034,0.0661,42.42,17.1,62,39.24298,-76.363,0.1051,5.3725,171.4805
PLATFORM: Hart Miller Island,36,64351,1003.58,0.0891,27.8769,28.0169,300.7223,54.3634,17.8251,47.8797,1.6771,6.59733,0.0657,42.42,17.1,62,39.24303,-76.3631,0.11,5.4987,171.0048
"LOCATION:  39.242, -76.363, 6 m",37,64352,1002.96,0.0946,27.59,27.73,300.488,54.01,17.456,47.79,1.66,6.5284,0.0651,42.42,17.1,62,39.24307,-76.3631,0.116,5.48,170.97
ASSOCIATED_DATA: N/A,38,64353,1002.19,0.1014,27.62,27.76,300.584,53.93,17.46,47.82,1.654,6.5042,0.0649,42.42,17.1,62,39.2431,-76.3632,0.122,5.73,172.8
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,64354,1001.62,0.1065,27.9169,28.0569,300.9299,53.09,17.4861,47.8208,1.6396,6.44602,0.0644,42.42,17.1,62,39.24313,-76.3632,0.1271,5.721,172.8179
DATA_INFO:  All data 1 Hz interval,40,64355,1001.07,0.1113,27.7631,27.9031,300.8231,51.59,16.8909,47.8592,1.6174,6.35688,0.0635,42.42,17.1,62,39.24317,-76.3631,0.1319,5.269,173.7121
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,64356,1000.51,0.1163,27.87,28.01,300.978,49.77,16.425,47.9,1.616,6.3511,0.0635,42.42,17.1,62,39.24323,-76.3631,0.138,5.26,173.73
ULOD_FLAG: -77777,42,64357,999.81,0.1225,28.0902,28.2302,301.2578,49.4273,16.5183,47.8409,1.6148,6.34631,0.0635,42.42,17.1,62,39.2433,-76.3631,0.1441,4.87,172.37
ULOD_VALUE: N/A,43,64358,999.12,0.1287,28.1102,28.2502,301.3383,49.153,16.4489,47.9284,1.5976,6.27686,0.0628,42.42,17.1,62,39.24337,-76.3631,0.1491,4.8716,172.3537
LLOD_FLAG: -88888,44,64359,998.46,0.1345,28.1199,28.2599,301.4043,48.8035,16.345,47.8508,1.5772,6.19472,0.062,42.42,17.1,62,39.24344,-76.3632,0.154,4.9492,171.5382
LLOD_VALUE: N/A,45,64360,997.94,0.1392,27.9979,28.1379,301.3273,48.9246,16.2726,47.8409,1.5861,6.23072,0.0624,42.42,17.1,62,39.2435,-76.3632,0.158,4.9405,172.1307
"DM_CONTACT_INFO:  Lance Niño, email: lwn4@cornell.edu",46,64361,997.48,0.1433,27.79,27.93,301.159,49.38,16.228,47.93,1.599,6.2826,0.063,42.42,17.1,62,39.24353,-76.3633,0.163,4.99,172.2
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,64362,996.97,0.1478,27.7792,27.9192,301.192,49.4425,16.2374,47.9302,1.5989,6.28237,0.063,42.42,17.1,62,39.24354,-76.3633,0.1681,4.8697,166.0252
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,64363,996.49,0.1521,27.7404,27.8804,301.194,50.5687,16.5558,47.9399,1.596,6.27062,0.0629,42.42,17.1,62,39.24356,-76.3633,0.1749,4.3551,170.7824
OTHER_COMMENTS: Launch Time (UTC): 2018-07-02 17:51:56,49,64364,995.94,0.157,27.68,27.82,301.181,51.5,16.787,47.91,1.593,6.2584,0.0628,42.42,17.1,62,39.2436,-76.3633,0.181,4.23,170.58
REVISION: R0,50,64365,995.37,0.162,27.6503,27.7903,301.2008,51.8168,16.8563,48.009,1.5871,6.23444,0.0626,42.42,17.1,62,39.24364,-76.3633,0.1869,3.7746,167.7384
RA: Initial data submission,51,64366,994.62,0.1687,27.43,27.57,301.045,52.1,16.739,47.9,1.582,6.2141,0.0625,42.42,17.1,62,39.24371,-76.3633,0.192,3.85,167.94
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,64367,994.13,0.1731,27.31,27.45,300.967,52.29,16.686,47.97,1.605,6.3068,0.0634,42.42,17.1,62,39.24378,-76.3633,0.199,3.77,167.71
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,64368,993.56,0.1782,27.5299,27.6699,301.2373,53.9554,17.3835,47.8909,1.615,6.34694,0.0639,42.42,17.1,62,39.24383,-76.3633,0.2061,3.9944,168.364
,54,64369,993.08,0.1824,27.5202,27.6602,301.2684,54.4991,17.533,47.9783,1.6111,6.33131,0.0638,42.42,17.1,62,39.24385,-76.3633,0.2119,4.4313,163.762
,55,64370,992.44,0.1882,27.25,27.39,301.053,54.02,17.143,48.01,1.607,6.3149,0.0636,42.42,17.1,62,39.24386,-76.3633,0.218,4.44,163.67
,56,64371,991.86,0.1933,27.24,27.38,301.093,53.98,17.122,48.01,1.611,6.331,0.0638,42.42,17.1,62,39.24386,-76.3633,0.224,4.21,162.79
,57,64372,991.09,0.2002,27.1998,27.3398,301.1201,54.5583,17.2532,48.0677,1.6241,6.38549,0.0644,42.5,17.1,62,39.24389,-76.3633,0.2302,3.9813,161.9735
,58,64373,990.35,0.2068,27.1901,27.3301,301.1745,54.9758,17.3649,47.9512,1.6299,6.41015,0.0647,42.56,17.1,62,39.24393,-76.3634,0.2379,3.5444,170.1482
,59,64374,989.62,0.2134,27.17,27.31,301.217,55.17,17.402,48.04,1.632,6.4187,0.0649,42.57,17.1,62,39.24397,-76.3634,0.247,3.4,168.5
,60,64375,988.83,0.2205,27.16,27.3,301.2762,55.1716,17.3924,48.0402,1.6337,6.42537,0.065,42.57,17.1,62,39.244,-76.3634,0.2531,3.2821,168.0718
,61,64376,988.14,0.2266,27.16,27.3,301.3364,55.2492,17.4148,48.0499,1.6172,6.35887,0.0643,42.57,17.1,62,39.244,-76.3634,0.2589,3.3889,168.6641
,62,64377,987.3,0.2342,26.9804,27.1204,301.2291,53.3515,16.6968,48.0505,1.615,6.35028,0.0643,42.57,17.1,62,39.24398,-76.3633,0.264,3.6501,168.2609
,63,64378,986.54,0.2411,27.0192,27.1592,301.3349,52.4971,16.4793,48.099,1.617,6.35804,0.0645,42.57,17.1,62,39.24398,-76.3633,0.2689,3.6598,167.3483
,64,64379,985.99,0.2459,27.314,27.454,301.678,51.9214,16.5769,48.0216,1.6209,6.37408,0.0646,42.57,17.1,62,39.24398,-76.3634,0.2749,3.562,165.811
,65,64380,985.37,0.2515,27.05,27.19,301.467,51.54,16.219,48.04,1.634,6.4268,0.0652,42.58,17.1,62,39.24401,-76.3634,0.28,3.56,165.78
,66,64381,984.81,0.2565,27.0602,27.2002,301.5265,50.8661,16.022,48.07,1.6328,6.42176,0.0652,42.58,17.1,62,39.24406,-76.3635,0.2851,3.5511,160.1714
,67,64382,984.07,0.2632,27.0699,27.2099,301.6013,50.6719,15.9705,48.07,1.6211,6.37487,0.0648,42.58,17.1,62,39.24412,-76.3635,0.29,3.1045,152.2393
,68,64383,983.34,0.2696,27.19,27.33,301.7845,48.9696,15.5467,48.0508,1.617,6.35836,0.0647,42.58,17.1,62,39.24419,-76.3635,0.297,3.103,152.1189
,69,64384,982.81,0.2746,27.19,27.33,301.8315,47.9304,15.2123,48.1292,1.621,6.37424,0.0649,42.58,17.1,62,39.24424,-76.3635,0.302,3.407,148.0111
,70,64385,982.14,0.2805,27.2094,27.3494,301.9096,48.0074,15.2556,48.13,1.6191,6.36654,0.0648,42.58,17.1,62,39.24427,-76.3635,0.3088,3.7594,149.1832
,71,64386,981.42,0.287,26.8933,27.0333,301.6556,47.8615,14.9195,48.13,1.6111,6.33443,0.0645,42.58,17.1,62,39.24429,-76.3635,0.3139,3.9284,148.9429
,72,64387,980.77,0.2929,27.08,27.22,301.9,47.96,15.122,48.13,1.597,6.2776,0.064,42.58,17.1,62,39.24428,-76.3635,0.319,3.82,148.78
,73,64388,980.12,0.2987,26.9117,27.0517,301.7881,47.7521,14.9002,48.0409,1.592,6.2577,0.0638,42.58,17.1,62,39.24427,-76.3635,0.324,3.8299,151.384
,74,64389,979.38,0.3054,26.9001,27.0401,301.8414,47.5025,14.8089,48.04,1.594,6.26542,0.064,42.58,17.1,62,39.24428,-76.3636,0.3299,3.6122,149.5389
,75,64390,978.76,0.311,26.9,27.04,301.896,47.3725,14.7658,48.04,1.5968,6.2769,0.0641,42.58,17.1,62,39.24431,-76.3636,0.3351,3.4184,151.4448
,76,64391,978.19,0.3162,26.9,27.04,301.9455,47.4987,14.8076,48.04,1.5881,6.24175,0.0638,42.58,17.1,62,39.24435,-76.3637,0.34,3.3408,153.1826
,77,64392,977.7,0.3205,26.9383,27.0783,302.0268,46.9047,14.6468,48.1,1.5913,6.25458,0.064,42.58,17.1,62,39.24442,-76.3637,0.3452,3.5406,151.3744
,78,64393,977.16,0.3255,27.2042,27.3442,302.3432,46.7294,14.8305,48.1,1.6003,6.2908,0.0644,42.58,17.1,62,39.24446,-76.3637,0.3511,3.565,150.1622
,79,64394,976.53,0.3312,26.9129,27.0529,302.1054,46.7003,14.5557,48.1,1.6139,6.34565,0.065,42.58,17.1,62,39.24449,-76.3637,0.3569,3.8175,147.7739
,80,64395,975.7,0.3386,26.7156,26.8556,301.9791,46.8961,14.4418,48.0736,1.6137,6.34512,0.065,42.58,17.1,62,39.24449,-76.3637,0.3632,3.7267,149.9344
,81,64396,975.16,0.3436,26.8945,27.0345,302.2077,46.774,14.5633,48.1876,1.6048,6.30918,0.0647,42.58,17.1,62,39.24447,-76.3637,0.3691,3.6158,152.8547
,82,64397,974.44,0.3501,26.6205,26.7605,301.9951,46.9707,14.3787,48.0709,1.596,6.2736,0.0644,42.58,17.1,62,39.24447,-76.3637,0.3751,3.4073,161.0061
,83,64398,973.75,0.3564,26.6695,26.8095,302.1059,47.0393,14.4463,48.1591,1.596,6.2736,0.0644,42.58,17.1,62,39.24449,-76.3638,0.3819,3.1327,160.6139
,84,64399,972.93,0.3638,26.8643,27.0043,302.3744,47.2384,14.6892,48.0718,1.584,6.22522,0.064,42.58,17.1,62,39.24453,-76.3638,0.3881,3.1233,160.61
,85,64400,972.25,0.37,26.5828,26.7228,302.1504,47.1641,14.4078,48.1601,1.5831,6.22149,0.064,42.58,17.1,62,39.24458,-76.3639,0.3931,2.7909,160.5918
,86,64401,971.58,0.3761,26.8411,26.9811,302.4708,47.5785,14.7788,48.1683,1.5905,6.25159,0.0643,42.58,17.1,62,39.24464,-76.3639,0.3992,2.8835,158.7841
,87,64402,970.89,0.3823,26.543,26.683,302.2314,48.1938,14.7057,48.1106,1.6078,6.3213,0.0651,42.58,17.1,62,39.24469,-76.3639,0.4049,2.9988,157.2553
,88,64403,970.3,0.3877,26.4905,26.6305,302.231,48.4376,14.7367,48.1892,1.606,6.31408,0.0651,42.58,17.1,62,39.24472,-76.3639,0.41,2.9109,153.3196
,89,64404,969.68,0.3934,26.2917,26.4317,302.0853,49.0866,14.7607,48.1895,1.6072,6.31862,0.0652,42.58,17.1,62,39.24472,-76.3638,0.4141,2.9999,157.24
,90,64405,969.06,0.3989,26.4597,26.5997,302.3101,49.7268,15.1147,48.1432,1.6225,6.3804,0.0658,42.58,17.1,62,39.24472,-76.3638,0.4192,2.9903,157.24
,91,64406,968.54,0.4038,26.4468,26.5868,302.3434,49.6251,15.0717,48.2486,1.6381,6.44337,0.0665,42.58,17.1,62,39.24471,-76.3638,0.4251,2.9996,157.2562
,92,64407,967.82,0.4103,26.14,26.28,302.0976,50.1279,14.9464,48.1135,1.6469,6.47873,0.0669,42.58,17.1,62,39.24472,-76.3638,0.4312,2.9632,158.8527
,93,64408,967.23,0.4157,26.14,26.28,302.15,50.39,15.028,48.23,1.642,6.4598,0.0668,42.61,17.1,62,39.24473,-76.3639,0.437,3.07,159.61
,94,64409,966.57,0.4217,26.1197,26.2597,302.1883,50.4346,15.0231,48.2,1.6471,6.48237,0.0671,42.7,17.1,62,39.24477,-76.3639,0.4431,3.0678,159.73
,95,64410,965.94,0.4275,26.0891,26.2291,302.2136,50.8953,15.1358,48.1994,1.661,6.53894,0.0677,42.73,17.1,62,39.24482,-76.364,0.449,2.8513,171.6756
,96,64411,965.33,0.433,26,26.14,302.178,51.42,15.213,48.14,1.662,6.5429,0.0678,42.73,17.1,62,39.24487,-76.3639,0.454,2.98,178.23
,97,64412,964.62,0.4395,25.88,26.02,302.121,53.38,15.685,48.25,1.656,6.5187,0.0676,42.73,17.1,62,39.24491,-76.3639,0.459,2.86,180
,98,64413,963.92,0.4459,25.5828,25.7228,301.8824,55.9793,16.1534,48.1412,1.6511,6.49884,0.0674,42.73,17.1,62,39.24493,-76.3638,0.464,2.6973,173.3627
,99,64414,963.35,0.4511,25.8547,25.9947,302.2086,55.9047,16.3847,48.2578,1.6572,6.52361,0.0677,42.73,17.1,62,39.24495,-76.3638,0.4681,2.43,172.65
,100,64415,962.85,0.4556,25.6079,25.7479,302.0035,55.6362,16.0805,48.1509,1.6671,6.56369,0.0682,42.73,17.1,62,39.24495,-76.3638,0.4741,2.43,173.0109
,101,64416,962.31,0.4606,25.8699,26.0099,302.3164,55.18,16.1949,48.1798,1.6719,6.58297,0.0684,42.73,17.1,62,39.24495,-76.3638,0.4791,2.43,184.92
,102,64417,961.72,0.4661,25.8556,25.9956,302.3554,55.1901,16.1837,48.1618,1.664,6.55092,0.0681,42.73,17.1,62,39.24494,-76.3638,0.4841,2.4326,184.9147
,103,64418,961.19,0.4708,25.6376,25.7776,302.182,55.6909,16.1229,48.2488,1.6633,6.54831,0.0681,42.73,17.1,62,39.24495,-76.3639,0.4882,2.5638,184.6532
,104,64419,960.69,0.4755,25.5599,25.6999,302.1493,56.0495,16.1508,48.2102,1.6741,6.59173,0.0686,42.73,17.1,62,39.24498,-76.3639,0.4941,2.6917,184.3848
,105,64420,960.22,0.4798,25.5486,25.6886,302.1798,56.0081,16.1289,48.232,1.6822,6.6243,0.069,42.73,17.1,62,39.24502,-76.3639,0.4992,2.8571,180.0534
,106,64421,959.73,0.4843,25.5005,25.6405,302.1741,56.2773,16.1597,48.2993,1.6879,6.64757,0.0693,42.73,17.1,62,39.24507,-76.3639,0.5049,2.761,181.8322
,107,64422,959.06,0.4904,25.2204,25.3604,301.9518,57.1227,16.1314,48.1815,1.683,6.62753,0.0691,42.73,17.1,62,39.24511,-76.3639,0.5101,2.978,185.7861
,108,64423,958.62,0.4945,25.2682,25.4082,302.0391,56.4029,15.9777,48.3271,1.6792,6.61245,0.069,42.73,17.1,62,39.24515,-76.3638,0.5162,2.7765,187.7862
,109,64424,957.98,0.5004,25.5369,25.6769,302.3693,56.1699,16.1631,48.231,1.6871,6.64409,0.0694,42.73,17.1,62,39.24516,-76.3638,0.5221,2.6592,202.2263
,110,64425,957.48,0.505,25.2415,25.3815,302.1153,56.1591,15.8851,48.3285,1.6939,6.67151,0.0697,42.74,17.1,62,39.24515,-76.3638,0.5282,2.5855,206.7252
,111,64426,956.8,0.5112,25.29,25.43,302.225,56.13,15.922,48.28,1.689,6.6519,0.0695,42.74,17.1,62,39.24515,-76.3638,0.534,2.77,206.9
,112,64427,956.16,0.5171,25.3098,25.4498,302.3032,55.1201,15.6567,48.1909,1.684,6.6319,0.0694,42.74,17.1,62,39.24515,-76.3638,0.5399,2.6809,199.4644
,113,64428,955.49,0.5233,25.3103,25.4503,302.3639,55.0214,15.6288,48.2205,1.688,6.64774,0.0696,42.74,17.1,62,39.24517,-76.3639,0.547,2.6907,195.0212
,114,64429,954.87,0.529,25.3397,25.4797,302.4501,54.1586,15.4102,48.2695,1.684,6.63186,0.0695,42.74,17.1,62,39.24522,-76.3639,0.552,2.7593,180.1487
,115,64430,954.26,0.5346,25.34,25.48,302.505,53.85,15.321,48.36,1.67,6.5753,0.0689,42.74,17.1,62,39.24528,-76.3639,0.557,2.7,173.37
,116,64431,953.62,0.5404,25.3398,25.4798,302.5622,53.7396,15.2887,48.2816,1.6786,6.61005,0.0693,42.74,17.1,62,39.24535,-76.3639,0.5621,2.5757,167.7647
,117,64432,952.86,0.5475,25.33,25.47,302.622,53.72,15.274,48.36,1.709,6.7326,0.0707,42.74,17.1,62,39.2454,-76.3638,0.568,2.86,179.9999
,118,64433,952.17,0.5539,25.08,25.22,302.431,54.09,15.149,48.24,1.721,6.781,0.0712,42.74,17.1,62,39.24542,-76.3638,0.575,2.62,182.02
,119,64434,951.58,0.5593,25.06,25.2,302.464,54,15.105,48.24,1.706,6.7205,0.0706,42.74,17.1,62,39.24542,-76.3638,0.581,2.43,187.35
,120,64435,951,0.5647,25.06,25.2,302.5175,53.7921,15.0446,48.2697,1.6832,6.62862,0.0697,42.74,17.1,62,39.2454,-76.3638,0.586,2.0835,199.8946
,121,64436,950.31,0.5711,25.06,25.2,302.579,53.5,14.96,48.3,1.669,6.5713,0.0691,42.74,17.1,62,39.24538,-76.3638,0.591,2.27,203.54
,122,64437,949.7,0.5767,25.05,25.2,302.635,53.63,14.998,48.27,1.666,6.5592,0.0691,42.74,17.1,62,39.24536,-76.3638,0.596,1.87,195.46
,123,64438,949.16,0.5817,25.1688,25.3188,302.8053,52.125,14.6663,48.2898,1.6779,6.60712,0.0696,42.74,17.1,62,39.24537,-76.3638,0.601,2.2957,180.1531
,124,64439,948.57,0.5872,25.3167,25.4667,303.009,49.7617,14.0844,48.2733,1.68,6.61558,0.0697,42.74,17.1,62,39.2454,-76.3637,0.6061,2.3178,179.7903
,125,64440,948.09,0.5916,25.2084,25.3584,302.9424,49.5308,13.914,48.3796,1.6787,6.61038,0.0697,42.74,17.1,62,39.24545,-76.3637,0.6111,2.9,172.94
,126,64441,947.49,0.5971,25.13,25.28,302.9164,51.5112,14.4464,48.3612,1.6639,6.55063,0.0691,42.74,17.1,62,39.24551,-76.3637,0.6161,2.9,172.94
,127,64442,946.98,0.6019,25.1281,25.2781,302.9616,51.5453,14.4548,48.399,1.66,6.53488,0.069,42.74,17.1,62,39.24556,-76.3637,0.62,2.8988,172.937
,128,64443,946.42,0.6071,24.9388,25.0888,302.8211,51.0466,14.1306,48.3009,1.6571,6.52337,0.0689,42.74,17.1,62,39.24559,-76.3637,0.6241,2.7695,172.8641
,129,64444,945.93,0.6116,24.9,25.05,302.826,49.6,13.652,48.33,1.661,6.539,0.0691,42.74,17.1,62,39.24561,-76.3638,0.628,2.42,180
,130,64445,945.6,0.6146,25.1879,25.3379,303.1483,49.5463,13.8999,48.2705,1.66,6.53488,0.0691,42.74,17.1,62.01021,39.24562,-76.3638,0.6321,2.2384,190.2748
,131,64446,945.1,0.6193,24.9812,25.1312,302.9836,49.1789,13.5956,48.322,1.6572,6.52384,0.069,42.74,17.1,63,39.24563,-76.3639,0.6382,2.08,184.92
,132,64447,944.6,0.624,25.02,25.17,303.069,48.81,13.516,48.39,1.665,6.5552,0.0694,42.74,17.1,63,39.24564,-76.3639,0.644,2.08,184.92
,133,64448,944.14,0.6283,24.8056,24.9556,302.8938,47.2163,12.8114,48.3402,1.6659,6.55865,0.0695,42.74,17.1,62,39.24564,-76.3639,0.6501,2.2022,184.5286
,134,64449,943.54,0.6339,25.0872,25.2372,303.2356,46.0318,12.6803,48.3499,1.6591,6.53127,0.0692,42.74,17.1,62,39.24565,-76.3639,0.6569,2.8139,177.9557
