Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"Latitude_deg, deg",28,72157,1008.16,0.0509,28.878,28.978,301.3235,34.5345,11.6868,47.6485,1.9367,7.20936,0.0715,41.09,17.1,68,39.24291,-76.3627,0.0728,6.9068,182.3401
"Longitude_deg, deg",29,72158,1007.59,0.056,28.8898,28.9898,301.3838,34.4873,11.6796,47.65,1.9468,7.24878,0.0719,41.09,17.1,68,39.24302,-76.3627,0.0779,7.1844,182.42
"GPSAltitude_km, km",30,72159,1007.09,0.0605,28.89,28.99,301.4278,34.5756,11.7181,47.65,1.9556,7.28271,0.0723,41.09,17.1,68,39.24312,-76.3627,0.0828,7.1519,182.8386
"WindSpeed_mps, mps",31,72160,1006.53,0.0654,29.175,29.275,301.7597,34.5895,11.9746,47.65,1.9636,7.31395,0.0727,41.09,17.1,68,39.24323,-76.3627,0.0878,7.8245,183.1165
"WindDirection_deg, deg",32,72161,1005.93,0.0706,28.88,28.98,301.5155,34.1509,11.5224,47.56,1.9822,7.38622,0.0734,41.09,17.1,68,39.24334,-76.3627,0.0941,7.8675,183.1295
0,33,72162,1005.67,0.073,28.88,28.98,301.5387,34.1964,11.5426,47.56,1.9928,7.42738,0.0739,41.09,17.1,68,39.24342,-76.3627,0.1007,8.2412,183.1042
19,34,72163,1005.39,0.0754,28.88,28.98,301.5629,34.24,11.562,47.56,2.0029,7.46633,0.0743,41.09,17.1,68.03704,39.24349,-76.3628,0.1072,8.6048,183.0781
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,72164,1004.84,0.0803,28.88,28.98,301.6091,34.24,11.562,47.56,1.9991,7.45197,0.0742,41.09,17.1,68.96296,39.24355,-76.3628,0.1118,8.7252,183.0319
PLATFORM: Hart Miller Island,36,72165,1003.99,0.0878,28.7527,28.8527,301.5552,35.9151,12.1733,47.6384,1.9892,7.41339,0.0738,41.09,17.1,68.02041,39.24359,-76.3628,0.1179,8.6027,183.079
"LOCATION:  39.242, -76.363, 6 m",37,72166,1003.09,0.0957,28.7312,28.8312,301.6105,37.1185,12.6553,47.6494,1.9918,7.42353,0.074,41.09,17.1,68.9423,39.24363,-76.3629,0.1218,8.0723,181.5723
ASSOCIATED_DATA: N/A,38,72167,1002.4,0.1019,28.7398,28.8398,301.6786,36.955,12.5959,47.7479,2.0145,7.51164,0.075,41.09,17.1,69,39.24368,-76.3629,0.1259,8.3338,180.6477
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,72168,1001.83,0.1069,28.74,28.84,301.7285,36.9698,12.6019,47.6411,2.0289,7.56735,0.0755,41.09,17.1,69,39.24374,-76.3629,0.1319,8.0628,180.0064
DATA_INFO:  All data 1 Hz interval,40,72169,1001.36,0.1111,28.7117,28.8117,301.7403,37.168,12.6586,47.7154,2.0243,7.54961,0.0754,41.09,17.1,69,39.24379,-76.3629,0.1367,7.928,177.8691
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,72170,1000.79,0.1161,28.6056,28.7056,301.6831,37.3414,12.6354,47.739,2.0231,7.5448,0.0754,41.09,17.1,69,39.24386,-76.3629,0.1427,7.7966,177.7115
ULOD_FLAG: -77777,42,72171,1000.28,0.1207,28.4753,28.5753,301.5965,39.6914,13.4525,47.692,2.0172,7.52224,0.0752,41.09,17.1,69,39.24393,-76.3629,0.1497,7.6557,176.5873
ULOD_VALUE: N/A,43,72172,999.66,0.1262,28.4506,28.5506,301.625,41.1088,13.9709,47.7676,2.0189,7.52886,0.0753,41.09,17.1,69,39.24401,-76.3628,0.1558,7.7858,177.6745
LLOD_FLAG: -88888,44,72173,999.09,0.1312,28.2246,28.3246,301.4477,41.15,13.7842,47.6916,2.0268,7.55957,0.0757,41.09,17.1,69,39.24408,-76.3628,0.1629,7.79,176.2109
LLOD_VALUE: N/A,45,72174,998.62,0.1354,28.2105,28.32,301.484,41.5211,13.918,47.7471,2.0194,7.53061,0.0754,41.09,17.1,69,39.24416,-76.3628,0.1668,7.9232,174.0773
"DM_CONTACT_INFO:  Lance Niño, email: lwn4@cornell.edu",46,72175,998.13,0.1398,28.5105,28.6205,301.8263,41.1716,14.0568,47.7694,2.0112,7.49895,0.0751,41.09,17.1,69,39.24426,-76.3627,0.1718,7.8428,173.1751
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,72176,997.74,0.1433,28.1869,28.2969,301.5372,41.4931,13.8866,47.7406,2.009,7.49046,0.0751,41.09,17.1,69,39.24437,-76.3627,0.1749,7.693,173.5811
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,72177,997.29,0.1472,28.1229,28.2329,301.511,42.6227,14.2436,47.759,2.0061,7.47917,0.075,41.09,17.1,69,39.24445,-76.3627,0.1798,7.5568,172.6956
OTHER_COMMENTS: Launch Time (UTC): 2018-07-01 20:02:10,49,72178,996.82,0.1514,28.1006,28.2106,301.5294,42.806,14.2891,47.7794,2.007,7.48238,0.0751,41.09,17.1,69,39.24453,-76.3628,0.1848,7.55,173.4255
REVISION: R0,50,72179,996.26,0.1564,28.051,28.161,301.528,44.554,14.8632,47.7506,2.008,7.48632,0.0751,41.09,17.1,69,39.2446,-76.3628,0.1909,7.4422,174.8119
RA: Initial data submission,51,72180,995.73,0.1611,28.0312,28.1412,301.5544,45.0706,15.0248,47.8065,2.0052,7.47547,0.0751,41.09,17.1,69,39.24465,-76.3629,0.1938,7.5154,178.1569
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,72181,995.16,0.1662,28.0012,28.1112,301.5733,45.3686,15.1002,47.7716,1.9887,7.41149,0.0744,41.09,17.1,69,39.24472,-76.3629,0.1988,7.5392,179.2329
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,72182,994.7,0.1703,28,28.11,301.6122,45.6151,15.1833,47.8778,1.9753,7.36002,0.074,41.12,17.1,69,39.24479,-76.3629,0.2019,7.6478,180.6904
,54,72183,994.27,0.1742,28.0192,28.1292,301.6687,45.4182,15.1331,47.8127,1.976,7.36496,0.0741,41.22,17.1,69,39.24484,-76.3629,0.2058,7.7845,180.7873
,55,72184,993.6,0.1801,27.7485,27.8585,301.4557,44.1494,14.4493,47.8294,1.977,7.36947,0.0742,41.24,17.1,69,39.24489,-76.3629,0.2118,7.6736,182.1088
,56,72185,992.95,0.1859,27.7498,27.8598,301.5127,43.7279,14.3026,47.7614,1.9799,7.38097,0.0743,41.24,17.1,69,39.24495,-76.3629,0.2179,7.5622,183.6001
,57,72186,992.41,0.1907,28.0421,28.1521,301.8523,43.1452,14.3575,47.8448,1.9762,7.36659,0.0742,41.24,17.1,69,39.24503,-76.3629,0.2255,7.3904,182.5746
,58,72187,991.75,0.1966,27.7846,27.8946,301.6518,43.0151,14.08,47.8025,1.9599,7.30303,0.0736,41.24,17.1,69,39.24511,-76.3629,0.2336,7.2281,181.7504
,59,72188,990.99,0.2035,27.7415,27.8515,301.6752,43.4755,14.2047,47.7715,1.9542,7.28117,0.0735,41.24,17.1,69,39.24521,-76.3629,0.2388,7.296,179.373
,60,72189,990.26,0.21,27.4617,27.5717,301.4573,43.3944,13.9241,47.7796,1.9569,7.29143,0.0736,41.24,17.1,69,39.2453,-76.363,0.2457,7.3,179.25
,61,72190,989.53,0.2165,27.7603,27.8703,301.8204,42.7985,13.9799,47.8188,1.957,7.2919,0.0737,41.24,17.1,69,39.24536,-76.363,0.2518,7.2903,177.7858
,62,72191,988.8,0.2231,27.819,27.929,301.9427,41.6532,13.6146,47.8494,1.9482,7.2577,0.0734,41.24,17.1,69,39.2454,-76.363,0.2589,7.2998,175.5452
,63,72192,988.16,0.2289,27.9142,28.0242,302.0939,40.6312,13.3187,47.8877,1.9452,7.24598,0.0733,41.24,17.1,69,39.24543,-76.363,0.2647,7.0833,174.6237
,64,72193,987.48,0.2349,27.8535,27.9635,302.0926,38.0918,12.2793,47.833,1.9488,7.26011,0.0735,41.24,17.1,69,39.24546,-76.363,0.2707,6.9561,174.4751
,65,72194,986.87,0.2404,27.6755,27.7855,301.9669,37.5626,11.9099,47.8494,1.9471,7.25334,0.0735,41.24,17.1,69,39.24551,-76.363,0.2768,6.95,175.2358
,66,72195,986.22,0.2463,27.9431,28.0531,302.2926,37.5877,12.1571,47.9442,1.9498,7.26402,0.0737,41.24,17.1,69,39.24558,-76.363,0.2836,6.95,175.26
,67,72196,985.53,0.2524,27.979,28.089,302.388,37.4761,12.1436,47.8645,1.9472,7.25369,0.0736,41.25,17.1,69,39.24565,-76.363,0.2897,6.4468,178.137
,68,72197,984.89,0.2581,27.771,27.881,302.2362,37.527,11.9805,47.9455,1.9432,7.23837,0.0735,41.25,17.1,69,39.2457,-76.363,0.2967,6.4295,180.722
,69,72198,984.31,0.2634,27.6745,27.7845,302.19,37.606,11.9264,47.9595,1.9259,7.1711,0.0728,41.25,17.1,69,39.24576,-76.3629,0.2989,6.43,181.667
,70,72199,983.9,0.2671,27.8445,27.9545,302.3964,37.833,12.1683,47.96,1.9415,7.23168,0.0735,41.25,17.1,69,39.24582,-76.3629,0.3019,6.43,181.71
,71,72200,983.32,0.2723,27.6638,27.7738,302.2658,37.791,11.9918,47.9502,1.9606,7.30601,0.0743,41.25,17.1,69,39.24588,-76.3628,0.3059,6.3026,181.7394
,72,72201,982.87,0.2764,27.6412,27.7512,302.2828,37.8371,11.9899,47.9406,1.9572,7.29289,0.0742,41.25,17.1,69,39.24594,-76.3628,0.3098,6.0267,179.3277
,73,72202,982.39,0.2807,27.6305,27.7405,302.3134,38.1628,12.1096,48.0065,1.9504,7.26617,0.074,41.25,17.1,69,39.24603,-76.3628,0.3147,5.8011,179.1515
,74,72203,981.91,0.285,27.6106,27.7206,302.3354,38.7326,12.3176,48.01,1.9568,7.29117,0.0743,41.25,17.1,69,39.24611,-76.3628,0.3198,5.6931,179.974
,75,72204,981.45,0.2891,27.5912,27.7012,302.3567,39.089,12.4389,47.9817,1.9504,7.26638,0.074,41.25,17.1,69,39.24619,-76.3629,0.3228,5.2191,180
,76,72205,980.92,0.2939,27.637,27.747,302.4492,39.486,12.634,47.9894,1.9425,7.23557,0.0737,41.25,17.1,69,39.24626,-76.3629,0.3268,5.3028,180
,77,72206,980.5,0.2977,27.583,27.693,302.4322,39.3771,12.5435,47.99,1.9429,7.2374,0.0738,41.25,17.1,69,39.24632,-76.3629,0.3298,5.5569,180
,78,72207,979.96,0.3026,27.5128,27.6228,302.4089,40.0609,12.7434,47.9324,1.9516,7.27119,0.0742,41.25,17.1,69,39.24636,-76.3629,0.3338,5.57,180
,79,72208,979.45,0.3073,27.5003,27.6103,302.4419,40.2452,12.8024,47.9979,1.9481,7.25747,0.0741,41.25,17.1,69,39.24641,-76.363,0.3388,5.9094,175.9467
,80,72209,978.71,0.3139,27.4804,27.5904,302.4861,40.6517,12.9382,47.951,1.9274,7.17715,0.0733,41.25,17.1,69,39.24646,-76.363,0.3439,5.969,173.6057
,81,72210,978.1,0.3195,27.4612,27.5712,302.5209,40.8579,12.9985,48.0065,1.9157,7.13149,0.0729,41.25,17.1,69,39.2465,-76.363,0.3497,5.9888,170.2525
,82,72211,977.51,0.3247,27.1627,27.2727,302.2727,41.3592,12.9166,47.9908,1.8977,7.06175,0.0722,41.25,17.1,69,39.24652,-76.363,0.3548,5.9037,169.9157
,83,72212,976.87,0.3305,27.1304,27.2404,302.2963,41.8992,13.0864,47.99,1.8892,7.02843,0.0719,41.25,17.1,69,39.24654,-76.3629,0.3579,5.8412,166.8047
,84,72213,976.41,0.3347,27.1398,27.2498,302.347,41.6062,12.9871,48.0194,1.9057,7.09258,0.0727,41.25,17.1,69,39.24656,-76.3629,0.3619,5.6244,165.2406
,85,72214,975.91,0.3392,27.4445,27.5545,302.6972,41.4478,13.2019,48.0105,1.9022,7.07915,0.0725,41.25,17.1,69,39.24657,-76.3629,0.3668,5.0777,162.5079
,86,72215,975.38,0.344,27.2009,27.3109,302.4991,41.1233,12.8637,48.0292,1.8876,7.02313,0.072,41.28,17.1,69,39.2466,-76.3628,0.3708,4.8389,161.516
,87,72216,974.89,0.3485,27.19,27.3,302.5307,40.3342,12.5581,48.0494,1.8841,7.01101,0.0719,41.35,17.1,69,39.24663,-76.3629,0.3749,4.83,161.48
,88,72217,974.47,0.3523,27.2194,27.3294,302.5986,39.8887,12.4148,47.9912,1.8928,7.04578,0.0723,41.39,17.1,69,39.24666,-76.3629,0.3789,4.7418,160.0789
,89,72218,973.97,0.3568,27.2295,27.3395,302.6523,39.4043,12.2388,48.1042,1.9073,7.10197,0.0729,41.39,17.1,69,39.24669,-76.3629,0.3847,4.1025,157.5952
,90,72219,973.54,0.3607,27.2396,27.3496,302.7011,39.0921,12.1264,48.0236,1.907,7.10115,0.0729,41.39,17.1,69,39.24673,-76.3629,0.3879,4.07,157.47
,91,72220,973.11,0.3646,27.24,27.35,302.7398,38.983,12.0842,48.1073,1.8905,7.0369,0.0723,41.39,17.1,69,39.24678,-76.363,0.3909,3.9052,158.1003
,92,72221,972.69,0.3684,27.2206,27.3306,302.7575,39.2807,12.1829,48.1197,1.889,7.03112,0.0723,41.39,17.1,69,39.24684,-76.363,0.3949,3.6187,165.2107
,93,72222,972.28,0.3722,27.1729,27.2829,302.7458,40.1658,12.4789,48.0635,1.8909,7.03835,0.0724,41.39,17.1,69,39.24691,-76.363,0.3978,3.1297,165.0156
,94,72223,971.85,0.3761,27.0612,27.1712,302.6708,40.9126,12.6593,48.06,1.894,7.05028,0.0725,41.39,17.1,69,39.24698,-76.363,0.402,3.1,164.99
,95,72224,971.38,0.3804,27.041,27.151,302.6919,43.1951,13.4711,48.06,1.895,7.05411,0.0726,41.39,17.1,69,39.24704,-76.3631,0.4049,2.8715,161.8011
,96,72225,970.84,0.3853,27.0008,27.1108,302.6999,43.9466,13.7,48.0992,1.8921,7.04294,0.0725,41.39,17.1,69,39.24709,-76.3631,0.4089,2.7425,164.8524
,97,72226,970.41,0.3892,26.705,26.815,302.4403,44.312,13.5603,48.1,1.8844,7.01311,0.0723,41.39,17.1,69,39.24713,-76.3631,0.4119,2.7781,160.4006
,98,72227,969.9,0.3938,26.9683,27.0783,302.7513,44.4835,13.8572,48.0712,1.8888,7.03022,0.0725,41.39,17.1,69,39.24716,-76.3632,0.4168,2.6936,158.1548
,99,72228,969.53,0.3972,26.9121,27.0221,302.7272,44.907,13.9524,48.1088,1.888,7.02722,0.0725,41.39,17.1,69,39.24719,-76.3632,0.4209,3.0391,152.2615
,100,72229,969.04,0.4017,26.8421,26.9521,302.6998,47.151,14.6408,48.0518,1.8773,6.98568,0.0721,41.39,17.1,69,39.2472,-76.3632,0.4259,3.0985,152.1673
,101,72230,968.42,0.4073,26.8302,26.9402,302.7431,47.8079,14.8452,48.1284,1.8858,7.01869,0.0725,41.39,17.1,69,39.24721,-76.3632,0.4299,3.296,150.2496
,102,72231,967.88,0.4123,26.4934,26.6034,302.452,48.3545,14.7144,48.1201,1.889,7.03088,0.0726,41.39,17.1,69,39.24721,-76.3632,0.4359,3.3198,154.13
,103,72232,967.27,0.4178,26.4519,26.5619,302.4642,48.9788,14.8748,48.1486,1.8681,6.94961,0.0718,41.39,17.1,69,39.24721,-76.3632,0.4427,3.3962,161.9758
,104,72233,966.66,0.4234,26.4209,26.5309,302.4873,49.6498,15.0575,48.1306,1.8544,6.89655,0.0713,41.39,17.1,69,39.24723,-76.3632,0.4488,3.4969,162.7771
,105,72234,966.06,0.4289,26.3917,26.5017,302.5115,50.2068,15.2043,48.1394,1.8531,6.89133,0.0713,41.39,17.1,69,39.24724,-76.3632,0.4547,3.3211,167.9037
,106,72235,965.34,0.4355,26.3615,26.4715,302.5453,50.6578,15.3155,48.102,1.8577,6.90962,0.0716,41.39,17.1,69,39.24725,-76.3632,0.4607,3.1486,172.7016
,107,72236,964.73,0.441,26.0692,26.1792,302.3047,50.9805,15.1455,48.1776,1.857,6.90682,0.0716,41.39,17.1,69,39.24725,-76.3632,0.4678,3.1303,175.189
,108,72237,964.02,0.4475,26.3343,26.4443,302.635,51.2349,15.4673,48.1702,1.857,6.9067,0.0716,41.39,17.1,69,39.24725,-76.3632,0.4739,3.0026,178.0916
,109,72238,963.43,0.4529,26.0736,26.1836,302.4251,50.7548,15.0801,48.189,1.8694,6.95475,0.0722,41.39,17.1,69,39.24724,-76.3631,0.4797,2.4767,189.7388
,110,72239,962.82,0.4585,26.2405,26.3505,302.6486,50.7585,15.2348,48.1045,1.8776,6.98674,0.0726,41.39,17.1,69,39.24723,-76.3631,0.4857,2.3265,194.263
,111,72240,962.19,0.4644,26.3268,26.4368,302.7925,50.9231,15.3639,48.1864,1.8703,6.95846,0.0723,41.39,17.1,69,39.24723,-76.3631,0.4908,2.0513,204.6993
,112,72241,961.52,0.4704,26.2524,26.3624,302.7767,51.0464,15.3331,48.19,1.8758,6.97989,0.0726,41.39,17.1,69,39.24725,-76.3631,0.4949,2.04,205.13
,113,72242,960.83,0.4768,26.348,26.458,302.9357,51.0598,15.4251,48.1998,1.8917,7.04154,0.0733,41.39,17.1,69,39.24726,-76.3632,0.4979,1.9126,217.495
,114,72243,960.32,0.4814,26.0522,26.1622,302.6825,51.0312,15.1445,48.2,1.9208,7.15483,0.0745,41.39,17.1,69,39.2473,-76.3632,0.5018,1.9484,220.0943
,115,72244,959.81,0.4862,26.0206,26.1306,302.6962,51.03,15.1146,48.1903,1.9404,7.23096,0.0754,41.39,17.1,69,39.24734,-76.3633,0.5068,1.8045,220.0058
,116,72245,959.33,0.4906,26.0298,26.1398,302.7489,51.03,15.1238,48.1998,1.9371,7.21801,0.0752,41.39,17.1,69,39.24739,-76.3633,0.5119,1.8,220
,117,72246,958.78,0.4956,26.0201,26.1301,302.7886,51.0696,15.126,48.2,1.9321,7.1984,0.0751,41.39,17.1,69,39.24745,-76.3633,0.516,1.7406,217.7727
,118,72247,958.25,0.5005,26.02,26.13,302.8361,51.0316,15.1145,48.2,1.9397,7.22838,0.0754,41.4,17.1,69,39.24751,-76.3632,0.5198,1.567,217.75
,119,72248,957.77,0.5049,26.02,26.13,302.8791,51.1573,15.1532,48.2,1.9488,7.26428,0.0759,41.42,17.1,69,39.24755,-76.3632,0.5239,1.5502,212.47
,120,72249,957.23,0.5099,26.2674,26.3774,303.1788,51.3503,15.4394,48.1715,1.9576,7.29963,0.0763,41.49,17.1,69,39.2476,-76.3632,0.5278,1.4168,206.5276
,121,72250,956.82,0.5137,25.9921,26.1021,302.9368,51.8014,15.3216,48.17,1.9561,7.29487,0.0762,41.53,17.1,69,39.24763,-76.3631,0.5318,1.4484,209.2623
,122,72251,956.34,0.5181,25.7743,25.8843,302.7595,51.8298,15.1299,48.2288,1.9531,7.28363,0.0762,41.55,17.1,69,39.24766,-76.3631,0.5359,1.4794,208.479
,123,72252,955.89,0.5223,25.6758,25.7858,302.7004,51.8677,15.0506,48.23,1.9521,7.27972,0.0762,41.55,17.1,69,39.24767,-76.3631,0.5407,1.301,193.9673
,124,72253,955.46,0.5263,25.9238,26.0338,302.9912,52.0956,15.3468,48.23,1.9586,7.30507,0.0765,41.55,17.1,69,39.24767,-76.363,0.5448,1.3182,185.4096
,125,72254,955,0.5304,25.8545,25.9645,302.9616,51.9771,15.2473,48.23,1.9562,7.29559,0.0764,41.55,17.1,69,39.24767,-76.363,0.5488,1.32,184.92
,126,72255,954.54,0.5347,25.85,25.96,302.9989,52.179,15.3037,48.249,1.9589,7.30612,0.0765,41.55,17.1,69,39.24767,-76.363,0.5519,1.1395,185.4995
,127,72256,954.1,0.5387,25.6561,25.7661,302.842,52.1221,15.1073,48.25,1.96,7.31048,0.0766,41.55,17.1,69,39.24768,-76.363,0.5559,1.13,185.53
,128,72257,953.71,0.5423,25.6595,25.7695,302.8807,52.0439,15.0877,48.231,1.9552,7.29215,0.0765,41.55,17.1,69,39.24768,-76.363,0.5598,1.1775,200.4033
,129,72258,953.27,0.5464,25.708,25.818,302.9703,50.9844,14.8126,48.2972,1.955,7.2912,0.0765,41.55,17.1,69,39.24769,-76.363,0.5648,1.18,201.17
,130,72259,952.86,0.5502,25.71,25.82,303.0088,50.7424,14.7408,48.2341,1.9588,7.30579,0.0767,41.55,17.1,69,39.24769,-76.363,0.5678,1.1518,224.4641
,131,72260,952.43,0.5542,25.5296,25.6396,302.8648,50.4641,14.4901,48.2395,1.9685,7.34364,0.0771,41.55,17.1,69,39.2477,-76.363,0.5708,1.1595,227.2398
