Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"PumpCurrent_mA, mA",27,65343,1000.56,0.1607,28.2409,28.3809,301.3459,52.6196,17.6457,50.1691,1.9118,7.66287,0.0766,41.96,16.9,61,39.25459,-76.7088,0.1649,2.2673,202.3179
"Latitude_deg, deg",28,65344,999.98,0.1659,28.2002,28.3402,301.3549,52.6796,17.6261,50.17,1.905,7.63537,0.0764,41.97,16.9,61,39.25461,-76.7088,0.171,2.2799,202.1707
"Longitude_deg, deg",29,65345,999.35,0.1715,28.197,28.337,301.4069,53.0773,17.7424,50.1009,1.9101,7.65614,0.0766,41.97,16.9,61,39.25462,-76.7088,0.1771,2.3821,201.1714
"GPSAltitude_km, km",30,65346,998.68,0.1774,28.0065,28.1465,301.2735,53.5345,17.7024,50.1581,1.9168,7.68347,0.0769,41.97,16.9,61,39.25463,-76.7088,0.1838,2.5155,201.8857
"WindSpeed_mps, mps",31,65347,997.92,0.1842,28.1383,28.2783,301.4705,54.3106,18.0526,50.1995,1.9071,7.6439,0.0766,41.97,16.9,61,39.25466,-76.7088,0.1899,2.8262,199.4209
"WindDirection_deg, deg",32,65348,997.14,0.1912,27.9505,28.0905,301.3508,54.7815,18.0159,50.1799,1.9051,7.6355,0.0766,41.97,16.9,61,39.25471,-76.7088,0.197,3.1097,194.6038
0,33,65349,996.37,0.198,28.0762,28.2162,301.5424,55.1441,18.2377,50.1604,1.9226,7.70761,0.0774,41.97,16.9,61,39.25475,-76.7087,0.2041,3.0421,192.9802
19,34,65350,995.68,0.2043,27.8846,28.0246,301.4102,54.8471,17.9733,50.1795,1.9044,7.63289,0.0766,41.97,16.9,61,39.25476,-76.7087,0.2108,3.1475,187.9898
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,65351,994.95,0.2107,28.0585,28.1985,301.648,55.2963,18.2646,50.1701,1.8921,7.5822,0.0762,41.97,16.9,61,39.25474,-76.7087,0.217,3.15,187.87
"PLATFORM: University of Maryland, Baltimore County",36,65352,994.06,0.2187,27.8394,27.9794,301.505,55.3397,18.0734,50.1799,1.915,7.67603,0.0772,41.97,16.9,61,39.25473,-76.7087,0.2241,3.1407,187.8476
"LOCATION:  39.254, -76.709, 60 m",37,65353,993.29,0.2256,27.7652,27.9052,301.497,55.3,17.9935,50.1718,1.9091,7.65211,0.0771,41.97,16.9,61,39.25474,-76.7087,0.2322,3.2277,185.11
ASSOCIATED_DATA: N/A,38,65354,992.41,0.2334,27.564,27.704,301.3725,55.3,17.8067,50.2485,1.8727,7.50269,0.0756,41.97,16.9,61,39.25478,-76.7087,0.2398,3.1319,185.11
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,65355,991.6,0.2407,27.5487,27.6887,301.4263,55.168,17.7549,50.1797,1.8383,7.36153,0.0742,41.97,16.9,61,39.25482,-76.7087,0.2452,3.1165,185.1715
DATA_INFO:  All data 1 Hz interval,40,65356,991.03,0.2458,27.5098,27.6498,301.4379,55.7123,17.8736,50.1711,1.8497,7.4083,0.0747,41.97,16.9,61,39.25488,-76.7087,0.2501,3.0074,187.122
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,65357,990.34,0.2519,27.4983,27.6383,301.4863,55.301,17.7457,50.228,1.8899,7.57308,0.0764,41.97,16.9,61,39.25492,-76.7087,0.2553,2.8754,190.3947
ULOD_FLAG: -77777,42,65358,989.68,0.2578,27.4492,27.5892,301.4944,55.3266,17.7073,50.1716,1.9149,7.67596,0.0776,41.97,16.9,61,39.25494,-76.7087,0.2632,3.0345,188.7874
ULOD_VALUE: N/A,43,65359,988.97,0.2641,27.4089,27.5489,301.5143,55.1625,17.6227,50.2495,1.9119,7.66361,0.0775,41.97,16.9,61,39.25496,-76.7087,0.271,3.2622,188.1311
LLOD_FLAG: -88888,44,65360,988.14,0.2716,27.2215,27.3615,301.3999,55.5866,17.5694,50.1706,1.9001,7.61509,0.0771,41.97,16.9,61,39.25496,-76.7087,0.2789,3.637,183.3185
LLOD_VALUE: N/A,45,65361,987.3,0.2792,27.1589,27.2989,301.4096,56.4,17.742,50.21,1.8927,7.58467,0.0768,41.97,16.9,61,39.25499,-76.7086,0.2883,3.6445,183.0979
"DM_CONTACT_INFO:  John Sullivan, NASA GSFC Bldg 33 Rm E316; 301-614-5549; email: john.t.sullivan@nasa.gov",46,65362,986.46,0.2867,27.1248,27.2648,301.4487,56.4024,17.7108,50.21,1.8847,7.55204,0.0766,41.97,16.9,61,39.25503,-76.7086,0.2962,3.7538,178.3364
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,65363,985.54,0.295,26.9098,27.0498,301.3125,56.4975,17.5371,50.2094,1.8738,7.50755,0.0762,41.98,16.9,61,39.25508,-76.7086,0.3041,3.4974,174.8919
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,65364,984.69,0.3026,26.8901,27.0301,301.3668,56.251,17.4494,50.1502,1.8581,7.44276,0.0756,41.98,16.9,61,39.25513,-76.7086,0.311,3.241,175.0793
OTHER_COMMENTS: Launch Time (UTC): 2018-06-17 18:08:37,49,65365,983.86,0.3101,26.83,26.97,301.3795,56.5956,17.4904,50.2862,1.8529,7.42179,0.0754,41.98,16.9,61,39.25518,-76.7087,0.3184,3.24,175.08
REVISION: R0,50,65366,983.02,0.3176,26.8293,26.9693,301.4518,56.9248,17.5815,50.209,1.8722,7.50082,0.0763,41.98,16.9,61,39.2552,-76.7087,0.3263,3.244,175.0334
RA: Initial data submission,51,65367,982.2,0.325,26.8056,26.9456,301.5001,57.3473,17.6761,50.1813,1.8777,7.52348,0.0766,41.98,16.9,61,39.2552,-76.7087,0.3342,3.3573,173.7229
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,65368,981.34,0.3328,26.6085,26.7485,301.3772,57.2174,17.4562,50.2354,1.8644,7.4688,0.0761,41.98,16.9,61,39.2552,-76.7087,0.3435,3.2307,175.26
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,65369,980.36,0.3415,26.7187,26.8587,301.5737,57.1692,17.5455,50.171,1.857,7.4383,0.0758,41.98,16.9,61,39.2552,-76.7087,0.3504,3.2472,175.5031
,54,65370,979.48,0.3496,26.5085,26.6485,301.4403,56.9752,17.296,50.1934,1.875,7.51245,0.0767,41.98,16.9,61.03747,39.25521,-76.7087,0.3583,3.3703,179.9307
,55,65371,978.62,0.3573,26.4653,26.6053,301.4723,57.1164,17.2943,50.2795,1.8757,7.51514,0.0768,41.98,16.9,61.97633,39.25524,-76.7086,0.3672,3.1143,178.1938
,56,65372,977.63,0.3662,26.2709,26.4109,301.3628,57.3841,17.187,50.2598,1.8627,7.46197,0.0763,41.98,16.9,61.01049,39.25528,-76.7086,0.3751,2.88,180
,57,65373,976.74,0.3743,26.349,26.489,301.5205,57.7496,17.3601,50.24,1.8388,7.36359,0.0754,41.98,16.9,62,39.25533,-76.7086,0.3824,2.8656,179.6339
,58,65374,976,0.381,26.1579,26.2979,301.3927,57.4075,17.0881,50.24,1.8355,7.35031,0.0753,41.98,16.9,62,39.25539,-76.7087,0.3892,2.6279,173.2652
,59,65375,975.26,0.3877,26.1092,26.2492,301.4092,57.5938,17.093,50.2397,1.8487,7.40446,0.0759,41.98,16.9,62,39.25544,-76.7087,0.3952,2.8097,170.84
,60,65376,974.43,0.3952,26.0777,26.2177,301.4506,58.0837,17.1978,50.231,1.8747,7.51089,0.0771,41.98,16.9,62,39.25549,-76.7087,0.4031,2.7977,170.8151
,61,65377,973.67,0.4021,25.91,26.05,301.349,58.35,17.113,50.3,1.85,7.4099,0.0761,41.99,16.9,62,39.2555,-76.7087,0.409,2.63,169.04
,62,65378,972.93,0.4088,25.693,25.833,301.1952,58.2317,16.8783,50.2211,1.8569,7.43889,0.0765,42.02,16.9,62,39.25549,-76.7087,0.4139,2.7681,178.0242
,63,65379,972.24,0.4149,25.6181,25.7581,301.1804,57.6522,16.6509,50.24,1.8823,7.54438,0.0776,42.06,16.9,62,39.25547,-76.7087,0.4192,2.9848,180.151
,64,65380,971.57,0.4211,25.5743,25.7143,301.1958,57.7171,16.6279,50.24,1.9166,7.68577,0.0791,42.1,16.9,62,39.25546,-76.7087,0.4252,2.8488,184.1514
,65,65381,970.85,0.4276,25.7482,25.8882,301.4347,58.0105,16.8695,50.2399,1.8977,7.60913,0.0784,42.13,16.9,62,39.25546,-76.7087,0.4321,2.8006,189.1727
,66,65382,970.29,0.4327,25.5707,25.7107,301.3055,58.0598,16.7176,50.23,1.8691,7.49167,0.0772,42.13,16.9,62,39.25547,-76.7087,0.438,2.8598,190.4449
,67,65383,969.64,0.4386,25.4621,25.6021,301.2535,58.4175,16.712,50.2804,1.8634,7.46828,0.0771,42.13,16.9,62,39.25551,-76.7087,0.4432,3.2741,189.1066
,68,65384,968.98,0.4446,25.2794,25.4194,301.1272,58.3668,16.5282,50.2894,1.8965,7.60404,0.0785,42.13,16.9,62,39.25557,-76.7086,0.4492,3.3744,187.8877
,69,65385,968.24,0.4513,25.2553,25.3953,301.1682,58.6287,16.5749,50.2692,1.9091,7.65581,0.0791,42.13,16.9,62,39.25561,-76.7086,0.4565,3.5303,188.3177
,70,65386,967.55,0.4576,25.2007,25.3407,301.175,59.0885,16.6469,50.26,1.8741,7.51206,0.0777,42.13,16.9,62,39.25563,-76.7087,0.4623,3.6318,186.4599
,71,65387,966.97,0.4629,25.1994,25.3394,301.2252,59.2167,16.6799,50.2595,1.8636,7.46918,0.0772,42.13,16.9,62,39.25563,-76.7087,0.4663,3.332,185.5002
,72,65388,966.35,0.4685,24.9957,25.1357,301.0752,59.3464,16.5234,50.2503,1.9146,7.67834,0.0794,42.13,16.9,62,39.25562,-76.7087,0.4718,2.6005,189.1576
,73,65389,965.6,0.4754,25.1461,25.2861,301.2935,59.4819,16.6998,50.2492,1.9276,7.7318,0.0801,42.13,16.9,62,39.25561,-76.7087,0.4795,2.5318,189.8184
,74,65390,965.01,0.4807,25.0992,25.2392,301.2985,59.8602,16.7563,50.24,1.8988,7.61359,0.0789,42.13,16.9,62,39.25564,-76.7087,0.485,1.96,196.44
,75,65391,964.32,0.487,24.9184,25.0584,301.1771,59.9141,16.6006,50.24,1.8532,7.42651,0.0771,42.13,16.9,62,39.2557,-76.7087,0.4903,2.0077,196.6848
,76,65392,963.77,0.492,24.8907,25.0307,301.1975,59.9882,16.5932,50.24,1.8755,7.51781,0.078,42.13,16.9,62,39.25579,-76.7087,0.4949,2.8596,201.0551
,77,65393,963.09,0.4983,24.8539,24.9939,301.2217,59.9978,16.5614,50.3031,1.883,7.54871,0.0784,42.13,16.9,62,39.25586,-76.7087,0.5026,2.913,200.9387
,78,65394,962.36,0.5048,24.7783,24.9183,301.2104,60.1027,16.5179,50.2293,1.8603,7.45571,0.0774,42.13,16.9,62,39.2559,-76.7087,0.5094,3.2586,198.5135
,79,65395,961.72,0.5107,24.62,24.76,301.107,60.41,16.449,50.22,1.838,7.3639,0.0766,42.13,16.9,62,39.25591,-76.7087,0.515,3.24,197.21
,80,65396,961.05,0.5168,24.5991,24.7391,301.1455,60.7186,16.5104,50.2795,1.844,7.3885,0.0768,42.13,16.9,62,39.25593,-76.7086,0.5203,3.2355,196.9069
,81,65397,960.46,0.5223,24.5786,24.7186,301.1786,60.903,16.5385,50.27,1.8651,7.47508,0.0778,42.13,16.9,62,39.25595,-76.7086,0.5262,3.1275,190.5769
,82,65398,959.76,0.5286,24.5361,24.6761,301.1972,61.0063,16.5245,50.2754,1.8664,7.48044,0.078,42.13,16.9,62,39.256,-76.7086,0.5335,2.7257,192.368
,83,65399,959.09,0.5348,24.4893,24.6293,301.2105,61.2001,16.5303,50.3397,1.859,7.45008,0.0777,42.13,16.9,62,39.25606,-76.7086,0.54,2.2004,197.7105
,84,65400,958.32,0.5419,24.3272,24.4672,301.1148,61.2333,16.3862,50.2594,1.8574,7.44375,0.0777,42.13,16.9,62,39.2561,-76.7086,0.5474,2.3359,204.8084
,85,65401,957.62,0.5482,24.4421,24.5821,301.2944,61.4691,16.5549,50.25,1.8491,7.40962,0.0773,42.14,16.9,62,39.25611,-76.7086,0.5543,2.9649,202.796
,86,65402,957,0.5539,24.2589,24.3989,301.1647,61.6797,16.4359,50.2519,1.8738,7.5112,0.0785,42.14,16.9,62,39.2561,-76.7086,0.5612,3.3122,200.3177
,87,65403,956.26,0.5607,24.2177,24.3577,301.1895,61.6703,16.3949,50.3197,1.8669,7.48292,0.0783,42.14,16.9,62,39.25609,-76.7086,0.5691,3.3899,197.7751
,88,65404,955.56,0.5671,24.05,24.19,301.082,61.69,16.242,50.3,1.862,7.4627,0.0781,42.14,16.9,62,39.25608,-76.7086,0.575,3.38,198.14
,89,65405,954.84,0.5736,23.9386,24.0786,301.0338,62.0245,16.2219,50.2395,1.8575,7.44415,0.078,42.14,16.9,62,39.2561,-76.7085,0.5824,3.2132,195.2327
,90,65406,954.07,0.5807,23.904,24.044,301.0682,62.1228,16.214,50.2322,1.8885,7.57166,0.0794,42.14,16.9,62,39.25615,-76.7085,0.5913,2.65,190.45
,91,65407,953.27,0.5881,23.7192,23.8592,300.9535,62.2128,16.062,50.3,1.8731,7.50836,0.0788,42.14,16.9,62,39.25619,-76.7084,0.6001,2.6421,190.3457
,92,65408,952.48,0.5954,23.6775,23.8175,300.9825,62.3619,16.0601,50.2987,1.827,7.3189,0.0768,42.14,16.9,62,39.25623,-76.7085,0.6073,2.247,185.5228
,93,65409,951.78,0.6018,23.6395,23.7795,301.0066,62.3994,16.0339,50.28,1.8286,7.32538,0.077,42.14,16.9,62,39.25625,-76.7086,0.6123,2.5143,194.7126
,94,65410,951.1,0.6081,23.6279,23.7679,301.057,62.5843,16.069,50.28,1.8588,7.44967,0.0783,42.14,16.9,62,39.25624,-76.7086,0.6183,2.7967,198.986
,95,65411,950.41,0.6143,23.5665,23.7065,301.0559,62.7043,16.0408,50.2798,1.8538,7.42891,0.0782,42.14,16.9,62,39.25623,-76.7086,0.6262,2.9763,187.8362
,96,65412,949.69,0.6211,23.4117,23.5517,300.9644,62.9025,15.9442,50.2705,1.8438,7.38807,0.0778,42.14,16.9,62,39.25622,-76.7086,0.6341,2.8092,179.9258
,97,65413,948.81,0.6292,23.5988,23.7388,301.2345,63.1988,16.1941,50.33,1.8227,7.30129,0.077,42.14,16.9,62,39.25623,-76.7086,0.6404,2.7129,170.8645
,98,65414,948.09,0.6358,23.4182,23.5582,301.1162,63.1859,16.0207,50.3268,1.8183,7.2833,0.0768,42.14,16.9,62,39.25625,-76.7085,0.6473,2.5941,165.6357
,99,65415,947.35,0.6426,23.379,23.519,301.143,63.312,16.0145,50.26,1.8253,7.31208,0.0772,42.14,16.9,62,39.2563,-76.7085,0.6542,2.47,167.86
,100,65416,946.64,0.6491,23.3485,23.4885,301.1756,63.3762,16.0011,50.2638,1.8342,7.34864,0.0777,42.14,16.9,62,39.25635,-76.7085,0.6615,2.47,167.86
,101,65417,945.91,0.6559,23.3174,23.4574,301.2103,63.4708,15.9952,50.3087,1.8239,7.30629,0.0773,42.14,16.9,62,39.25639,-76.7085,0.6684,2.4687,167.5684
,102,65418,945.2,0.6624,23.1359,23.2759,301.0903,63.7884,15.9016,50.29,1.8096,7.24738,0.0767,42.14,16.9,62,39.25643,-76.7085,0.6742,2.45,163.24
,103,65419,944.5,0.669,23.2439,23.3839,301.265,63.9515,16.0436,50.29,1.8413,7.37745,0.0782,42.14,16.9,62,39.25645,-76.7086,0.6792,2.4549,163.1079
,104,65420,943.83,0.6752,23.0865,23.2265,301.1661,64.0056,15.9075,50.2926,1.8714,7.50148,0.0794,42.14,16.9,62,39.25645,-76.7087,0.6856,2.5713,159.8685
,105,65421,943.13,0.6817,23.0456,23.1856,301.1881,64.1904,15.9138,50.32,1.8543,7.43121,0.0788,42.14,16.9,62,39.25645,-76.7087,0.6925,2.4705,160.9348
,106,65422,942.46,0.6879,22.9805,23.1205,301.1834,64.4654,15.9188,50.323,1.845,7.39287,0.0785,42.14,16.9,62,39.25645,-76.7087,0.6994,2.3405,161.0268
,107,65423,941.71,0.6948,22.8358,22.9758,301.1041,64.7196,15.8438,50.37,1.8295,7.32937,0.0778,42.14,16.9,62,39.25647,-76.7086,0.7053,2.19,177.67
,108,65424,940.96,0.7018,22.9319,23.0719,301.2701,64.9281,15.9851,50.3627,1.8412,7.37714,0.0784,42.14,16.9,62,39.25652,-76.7086,0.7117,2.2027,178.6798
,109,65425,940.29,0.7079,22.7469,22.8877,301.1439,65.1115,15.8542,50.2962,1.852,7.42159,0.079,42.14,16.9,62,39.25657,-76.7085,0.7196,2.3446,189.387
,110,65426,939.55,0.7149,22.7081,22.8581,301.1819,65.1521,15.8355,50.3687,1.8392,7.36919,0.0785,42.14,16.9,62,39.25662,-76.7085,0.7275,2.5244,196.1454
,111,65427,938.72,0.7226,22.6779,22.8279,301.2267,65.4947,15.8885,50.349,1.8267,7.31762,0.0779,42.14,16.9,62,39.25665,-76.7086,0.7354,2.5926,191.3964
,112,65428,937.89,0.7303,22.622,22.772,301.2454,65.7685,15.9009,50.3366,1.8028,7.21962,0.077,42.14,16.9,62,39.25668,-76.7086,0.7428,2.6533,181.0514
,113,65429,937.11,0.7375,22.4589,22.6089,301.1503,65.8726,15.7708,50.3935,1.8007,7.21087,0.077,42.14,16.9,62,39.25669,-76.7087,0.7506,2.7792,171.881
,114,65430,936.29,0.7452,22.558,22.708,301.327,66.1521,15.9313,50.324,1.7968,7.19488,0.0768,42.14,16.9,62,39.25671,-76.7087,0.7575,2.7646,162.6511
,115,65431,935.49,0.7526,22.5197,22.6697,301.3614,66.4714,15.9699,50.3789,1.7951,7.18808,0.0769,42.14,16.9,62,39.25671,-76.7087,0.7644,2.6849,155.9679
,116,65432,934.71,0.7599,22.3301,22.4801,301.2404,66.7102,15.8458,50.36,1.8156,7.27199,0.0778,42.14,16.9,62,39.25671,-76.7087,0.7718,2.5634,158.7919
,117,65433,933.93,0.7672,22.1691,22.3191,301.1481,67.1699,15.7996,50.3573,1.829,7.32763,0.0785,42.16,16.9,62,39.2567,-76.7087,0.7797,2.2337,167.2834
,118,65434,933.12,0.7747,22.2462,22.3962,301.3008,67.4685,15.9425,50.3308,1.8263,7.31687,0.0784,42.17,16.9,62,39.25669,-76.7087,0.7876,2.1046,178.7862
,119,65435,932.3,0.7824,22.0773,22.2273,301.2041,67.456,15.7788,50.34,1.7945,7.18672,0.0771,42.19,16.9,62,39.25671,-76.7087,0.7955,2.5267,193.8735
,120,65436,931.47,0.7901,22.0357,22.1857,301.2377,67.5584,15.7622,50.3454,1.8015,7.21543,0.0775,42.2,16.9,62,39.25674,-76.7087,0.8028,2.6341,195.4425
,121,65437,930.68,0.7974,21.9839,22.1339,301.2578,67.7204,15.7509,50.3843,1.7974,7.19917,0.0773,42.22,16.9,62,39.25676,-76.7087,0.8097,2.7566,192.2412
,122,65438,929.98,0.8041,21.8405,21.9905,301.1766,67.8346,15.6394,50.3292,1.8012,7.2149,0.0776,42.23,16.9,62,39.25679,-76.7086,0.8165,2.7974,183.0337
,123,65439,929.21,0.8112,21.9473,22.0973,301.3563,68.0107,15.7823,50.3234,1.8038,7.22625,0.0777,42.25,16.9,62,39.25681,-76.7086,0.8225,2.5306,168.9002
,124,65440,928.53,0.8176,21.7679,21.9179,301.2363,68.1717,15.6476,50.3663,1.8152,7.27358,0.0783,42.28,16.9,62,39.25684,-76.7086,0.8294,2.3888,159.7455
,125,65441,927.84,0.8241,21.7225,21.8725,301.2541,68.3851,15.653,50.3024,1.8184,7.28748,0.0785,42.3,16.9,62,39.25688,-76.7086,0.8363,2.1782,157.8055
,126,65442,927.08,0.8312,21.5395,21.6895,301.1371,68.5164,15.5089,50.3597,1.829,7.33079,0.0791,42.3,16.9,62,39.25692,-76.7086,0.8432,1.8951,160.2477
,127,65443,926.39,0.8377,21.5197,21.6697,301.1807,68.7603,15.5448,50.3501,1.8281,7.32732,0.0791,42.3,16.9,62,39.25695,-76.7087,0.8501,2.0943,164.66
,128,65444,925.52,0.8457,21.4975,21.6475,301.2388,68.7762,15.5277,50.36,1.8372,7.36452,0.0796,42.3,16.9,62,39.25696,-76.7087,0.8574,2.4458,160.1037
,129,65445,924.78,0.8527,21.458,21.608,301.2663,68.7373,15.481,50.3546,1.8247,7.31319,0.0791,42.3,16.9,62,39.25695,-76.7087,0.8643,2.6884,161.9637
,130,65446,924.08,0.8593,21.414,21.564,301.2872,69.075,15.5153,50.2496,1.8192,7.29067,0.0789,42.3,16.9,62,39.25694,-76.7087,0.8712,2.8582,162.4694
