Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"RH_percent, percent",19,62357,1003.37,0.1208,30.9894,30.9894,303.8472,32.721,12.7159,50.0947,1.5245,5.75405,0.0573,40.52,17.1,64,39.25475,-76.709,0.1304,3.8059,183.8821
"Frostpoint_degC, degC",20,62358,1002.83,0.1256,30.98,30.98,303.8846,32.26,12.492,50.17,1.5324,5.78507,0.0577,40.52,17.1,64,39.25476,-76.709,0.1362,3.9004,181.2032
"InternalTemp_degC, degC",21,62359,1002.18,0.1313,30.98,30.98,303.9414,32.26,12.492,50.17,1.5417,5.82138,0.0581,40.52,17.1,64,39.25478,-76.709,0.1409,3.9097,174.099
"Ozonecurrent_uA, uA",22,62360,1001.56,0.1369,30.9762,30.9762,303.9908,32.4,12.554,50.1492,1.5312,5.7804,0.0577,40.52,17.1,65,39.25483,-76.709,0.1463,3.8954,173.8215
"Ozone_mPa, mPa",23,62361,1001.15,0.1405,30.9123,30.9123,303.9626,33.0871,12.8181,50.1425,1.5356,5.79761,0.0579,40.52,17.1,65,39.25489,-76.709,0.1503,3.6897,172.9311
"Ozone_ppmv, ppmv",24,62362,1000.56,0.1458,30.6533,30.6533,303.7546,34.3865,13.1817,50.1786,1.5604,5.89433,0.0589,40.52,17.1,65,39.25494,-76.709,0.1543,3.2335,173.9074
"PumpTemp_degC, degC",25,62363,1000.02,0.1507,30.7184,30.7184,303.8663,34.5169,13.2963,50.1507,1.5688,5.92702,0.0593,40.52,17.1,65,39.25497,-76.709,0.1599,3.1031,178.2556
"OzoneBattery_V, V",26,62364,999.48,0.1555,30.8378,30.8378,304.0329,35.2728,13.7339,50.2487,1.563,5.90457,0.0591,40.52,17.1,65,39.25499,-76.709,0.1651,3.2426,180.0874
"PumpCurrent_mA, mA",27,62365,998.92,0.1605,30.7383,30.7383,303.9827,36.304,14.0892,50.1901,1.5652,5.91294,0.0592,40.52,17.1,65,39.25499,-76.709,0.17,3.8127,184.0273
"Latitude_deg, deg",28,62366,998.29,0.1662,30.5213,30.5213,303.82,36.807,14.1109,50.1999,1.5889,6.00525,0.0602,40.52,17.1,65,39.25499,-76.709,0.176,4.148,183.692
"Longitude_deg, deg",29,62367,997.7,0.1714,30.618,30.618,303.968,36.3395,13.9992,50.2098,1.5714,5.93698,0.0595,40.52,17.1,65,39.25502,-76.709,0.1809,3.8069,184.0233
"GPSAltitude_km, km",30,62368,997.08,0.177,30.3856,30.3856,303.7891,37.3292,14.2079,50.2306,1.5583,5.88601,0.059,40.52,17.1,65,39.25507,-76.7089,0.1861,3.6171,186.1109
"WindSpeed_mps, mps",31,62369,996.52,0.182,30.2518,30.2518,303.7037,37.6057,14.2038,50.2486,1.567,5.92014,0.0594,40.52,17.1,65,39.25513,-76.7089,0.1901,3.218,180
"WindDirection_deg, deg",32,62370,995.95,0.1871,30.35,30.35,303.8522,37.3701,14.194,50.1704,1.5689,5.92752,0.0595,40.52,17.1,65,39.2552,-76.7088,0.196,3.1106,180.0268
0,33,62371,995.29,0.1931,30.35,30.35,303.9104,37.3997,14.2059,50.2591,1.5512,5.85819,0.0589,40.52,17.1,65,39.25525,-76.7088,0.201,3.2585,186.7231
19,34,62372,994.71,0.1983,30.3486,30.3486,303.9588,37.6089,14.2904,50.2593,1.5399,5.81434,0.0585,40.52,17.1,65,39.25528,-76.7089,0.2041,3.4809,191.1634
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,62373,994.34,0.2016,30.3124,30.3124,303.955,36.2087,13.6743,50.2404,1.5387,5.80993,0.0584,40.54,17.1,65,39.25529,-76.7089,0.2071,4.0502,196.6761
"PLATFORM: University of Maryland, Baltimore County",36,62374,994.01,0.2046,30.4198,30.4198,304.0921,35.7014,13.5525,50.2598,1.5701,5.93354,0.0597,40.6,17.1,65,39.25529,-76.709,0.21,4.0563,196.0337
"LOCATION:  39.254, -76.709, 60 m",37,62375,993.57,0.2085,30.4001,30.4001,304.1099,35.8789,13.6107,50.2401,1.5809,5.97664,0.0602,40.64,17.1,65,39.25529,-76.709,0.215,3.5928,193.9922
ASSOCIATED_DATA: N/A,38,62376,993.13,0.2125,30.0845,30.0845,303.8324,35.9268,13.3536,50.3364,1.5769,5.96117,0.06,40.66,17.1,65,39.2553,-76.709,0.2212,3.3477,193.118
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,62377,992.67,0.2166,30.1835,30.1835,303.972,35.8587,13.4115,50.2603,1.5742,5.95086,0.0599,40.66,17.1,65,39.25533,-76.7089,0.2262,3.3016,190.2821
DATA_INFO:  All data 1 Hz interval,40,62378,992.14,0.2214,30.2859,30.2859,304.1208,35.8214,13.486,50.2698,1.581,5.97716,0.0602,40.66,17.1,65,39.25537,-76.7089,0.2311,3.353,195.0752
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,62379,991.6,0.2262,30.06,30.06,303.9422,35.9008,13.3213,50.2599,1.5789,5.96927,0.0602,40.66,17.1,65,39.25542,-76.7089,0.236,3.5203,202.0146
ULOD_FLAG: -77777,42,62380,991,0.2317,30.0595,30.0595,303.9934,36.0731,13.3936,50.2435,1.5654,5.91654,0.0597,40.66,17.1,65,39.25549,-76.7089,0.2401,3.6038,205.7241
ULOD_VALUE: N/A,43,62381,990.56,0.2355,30.0457,30.0457,304.0181,35.9691,13.3376,50.3086,1.5748,5.95305,0.0601,40.66,17.1,65,39.25554,-76.7089,0.2431,3.8654,210.3047
LLOD_FLAG: -88888,44,62382,990.13,0.2395,29.9313,29.9313,303.9411,36.7715,13.5759,50.2702,1.5963,6.03682,0.061,40.66,17.1,65,39.25555,-76.709,0.2471,3.7287,206.6676
LLOD_VALUE: N/A,45,62383,989.69,0.2434,29.9899,29.9899,304.0384,37.2913,13.8425,50.2806,1.608,6.08273,0.0615,40.66,17.1,65,39.25554,-76.709,0.252,3.2187,196.1666
"DM_CONTACT_INFO:  John Sullivan, NASA GSFC Bldg 33 Rm E316; 301-614-5549; email: john.t.sullivan@nasa.gov",46,62384,989.02,0.2494,29.9619,29.9619,304.0691,37.4511,13.8835,50.3505,1.6078,6.08203,0.0615,40.66,17.1,65,39.25554,-76.709,0.2573,3.0599,192.9692
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,62385,988.54,0.2539,29.6388,29.6388,303.7877,37.5012,13.6186,50.358,1.5865,5.9987,0.0607,40.66,17.1,65,39.25555,-76.7089,0.2622,2.8717,185.4031
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,62386,988.01,0.2586,29.6092,29.6092,303.8045,38.2744,13.9061,50.31,1.5742,5.9508,0.0602,40.66,17.1,65,39.25558,-76.7089,0.2671,2.6749,188.187
OTHER_COMMENTS: Launch Time (UTC): 2018-07-01 17:18:59,49,62387,987.45,0.2637,29.58,29.58,303.8236,38.8223,14.0999,50.31,1.5821,5.98155,0.0606,40.66,17.1,65,39.25563,-76.7088,0.2721,2.86,207.83
REVISION: R0,50,62388,986.87,0.2688,29.5787,29.5787,303.8738,38.9943,14.1667,50.31,1.5893,6.00973,0.0609,40.66,17.1,65,39.25568,-76.7088,0.2774,2.884,208.0623
RA: Initial data submission,51,62389,986.32,0.2738,29.5699,29.5699,303.9132,38.9159,14.1281,50.3159,1.5936,6.02646,0.0611,40.66,17.1,65,39.25572,-76.7088,0.2832,3.2449,211.3285
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,62390,985.81,0.2785,29.7525,29.7525,304.1428,39.0336,14.3368,50.4257,1.5856,5.99514,0.0608,40.66,17.1,65,39.25575,-76.7088,0.2882,3.3418,207.6965
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,62391,985.4,0.2822,29.5488,29.5488,303.974,39.1399,14.1979,50.3102,1.5735,5.9483,0.0604,40.67,17.1,65,39.25578,-76.7088,0.2941,3.3893,204.0601
,54,62392,984.82,0.2875,29.494,29.494,303.97,39.5727,14.3186,50.3247,1.554,5.8721,0.0596,40.67,17.1,65,39.25581,-76.7088,0.2983,3.352,203.7037
,55,62393,984.3,0.2922,29.415,29.415,303.9355,39.756,14.3198,50.3855,1.5547,5.87465,0.0597,40.67,17.1,65,39.25584,-76.7087,0.3023,3.2299,205.0184
,56,62394,983.79,0.2968,29.5081,29.5081,304.0742,39.8678,14.4465,50.3017,1.5668,5.92186,0.0602,40.67,17.1,65,39.25587,-76.7087,0.3069,3.0437,212.9513
,57,62395,983.22,0.3019,29.2007,29.2007,303.8161,39.4641,14.016,50.3193,1.5738,5.94918,0.0605,40.67,17.1,65,39.25589,-76.7086,0.3138,2.8274,215.9804
,58,62396,982.55,0.308,29.1798,29.1798,303.8544,40.0005,14.205,50.39,1.5578,5.88696,0.0599,40.67,17.1,65,39.25591,-76.7086,0.3211,3.01,217.75
,59,62397,981.93,0.3136,29.16,29.16,303.8889,40.0399,14.202,50.39,1.542,5.82532,0.0593,40.67,17.1,65,39.25591,-76.7086,0.326,3.01,217.75
,60,62398,981.19,0.3203,29.1502,29.1502,303.9441,40.227,14.266,50.3113,1.5528,5.86752,0.0598,40.67,17.1,65,39.25589,-76.7086,0.3319,3.1379,213.1832
,61,62399,980.63,0.3254,29.0433,29.0433,303.8868,40.1621,14.1447,50.3973,1.5511,5.86053,0.0598,40.67,17.1,65,39.25587,-76.7087,0.3378,3.2176,205.8319
,62,62400,980.06,0.3306,28.833,28.833,303.7263,40.022,13.9034,50.4,1.5609,5.89884,0.0602,40.67,17.1,65,39.25586,-76.7087,0.3439,3.0918,196.324
,63,62401,979.27,0.3378,28.9953,28.9953,303.9593,40.2923,14.1518,50.3708,1.5522,5.86527,0.0599,40.67,17.1,65,39.25586,-76.7086,0.3498,3.09,196.19
,64,62402,978.58,0.344,28.79,28.79,303.8133,40.3721,13.9998,50.3895,1.5385,5.81165,0.0594,40.67,17.1,65,39.25588,-76.7085,0.3571,3.0634,199.4449
,65,62403,977.95,0.3498,28.7898,28.7898,303.8693,40.4616,14.0334,50.3707,1.5191,5.73571,0.0586,40.67,17.1,65,39.25593,-76.7085,0.362,2.7901,201.8225
,66,62404,977.34,0.3553,28.7701,28.7701,303.9039,40.6194,14.0758,50.4397,1.527,5.76648,0.059,40.67,17.1,65,39.25599,-76.7085,0.367,2.8,213.065
,67,62405,976.7,0.3611,28.7602,28.7602,303.9502,40.6298,14.0711,50.3811,1.5535,5.87023,0.0601,40.67,17.1,65,39.25606,-76.7085,0.3719,2.5053,217.6676
,68,62406,976.18,0.3659,28.6438,28.6438,303.8803,40.9593,14.0913,50.38,1.554,5.8721,0.0602,40.67,17.1,65,39.25609,-76.7085,0.3788,2.1707,216.7816
,69,62407,975.53,0.3718,28.4491,28.4491,303.7415,41.0177,13.9393,50.4468,1.5292,5.77549,0.0592,40.69,17.1,65,39.2561,-76.7084,0.3838,2.0264,211.5663
,70,62408,974.98,0.3768,28.4306,28.4306,303.7717,41.1517,13.9734,50.4406,1.5167,5.72772,0.0587,40.74,17.1,65,39.25607,-76.7084,0.3878,1.9071,204.3108
,71,62409,974.31,0.3829,28.4004,28.4004,303.8016,41.2881,13.9977,50.4301,1.5396,5.81841,0.0597,40.8,17.1,65,39.25603,-76.7084,0.3939,2.0478,202.3132
,72,62410,973.6,0.3894,28.4,28.4,303.8642,41.3775,14.0301,50.4106,1.5488,5.85413,0.0601,40.81,17.1,65,39.25601,-76.7084,0.4008,2.2542,200.1994
,73,62411,972.97,0.3952,28.3904,28.3904,303.9111,41.543,14.0828,50.3908,1.5241,5.7578,0.0591,40.81,17.1,65,39.25602,-76.7084,0.4068,2.7489,200.0537
,74,62412,972.39,0.4004,28.3711,28.3711,303.9423,41.7106,14.1275,50.4183,1.4994,5.6613,0.0582,40.81,17.1,64.05523,39.25606,-76.7084,0.4117,2.959,203.1772
,75,62413,971.91,0.4048,28.1,28.1,303.7122,41.7572,13.9019,50.3641,1.5073,5.6923,0.0586,40.81,17.1,64,39.25612,-76.7085,0.4157,3.2493,213.0514
,76,62414,971.37,0.4098,28.346,28.346,304.0087,41.439,14.0051,50.4334,1.5172,5.73086,0.059,40.81,17.1,64,39.25618,-76.7085,0.4206,3.3801,216.2463
,77,62415,970.73,0.4156,28.3567,28.3567,304.0762,41.7288,14.1213,50.4228,1.5182,5.73485,0.0591,40.81,17.1,64.02762,39.25624,-76.7085,0.4272,3.379,216.1947
,78,62416,970.11,0.4213,28.2369,28.2369,304.0115,42.0399,14.1292,50.5194,1.5249,5.76106,0.0594,40.81,17.1,65,39.25627,-76.7084,0.4331,2.9893,206.4396
,79,62417,969.59,0.4261,28.0472,28.0472,303.8669,42.0211,13.9521,50.4806,1.5181,5.73453,0.0592,40.81,17.1,65,39.25629,-76.7083,0.4392,2.9359,202.3078
,80,62418,969.1,0.4305,28.3064,28.3064,304.1719,41.8873,14.1345,50.4873,1.5039,5.67905,0.0586,40.81,17.1,65,39.25629,-76.7083,0.4432,2.8605,201.16
,81,62419,968.47,0.4363,28.0197,28.0197,303.9393,42.0457,13.9358,50.4291,1.5026,5.67382,0.0586,40.81,17.1,65,39.25628,-76.7082,0.4482,2.6647,201.3904
,82,62420,967.89,0.4416,28.0115,28.0115,303.9826,42.2223,13.9932,50.4011,1.5201,5.74227,0.0593,40.81,17.1,65,39.25627,-76.7082,0.4541,2.8138,208.4995
,83,62421,967.21,0.4478,28.0845,28.0845,304.1178,42.3359,14.1005,50.4641,1.5251,5.76167,0.0596,40.81,17.1,65,39.25628,-76.7083,0.4593,3.0328,210.3163
,84,62422,966.52,0.4541,28.0106,28.0106,304.1048,42.2453,14.0008,50.5211,1.5251,5.76174,0.0596,40.81,17.1,65,39.25632,-76.7083,0.4642,3.3508,207.1162
,85,62423,966.07,0.4583,28.02,28.02,304.155,41.6797,13.8016,50.5379,1.5098,5.70199,0.059,40.81,17.1,64.93103,39.2564,-76.7083,0.4683,3.5321,204.1672
,86,62424,965.6,0.4625,28.0186,28.0186,304.1949,41.82,13.8524,50.5089,1.5075,5.69299,0.0589,40.81,17.1,64.02846,39.25648,-76.7083,0.4721,3.56,205.48
,87,62425,965.07,0.4675,27.9628,27.9628,304.1879,42.1484,13.9224,50.4682,1.5243,5.75855,0.0597,40.81,17.1,65,39.25655,-76.7083,0.4772,3.5573,205.3785
,88,62426,964.54,0.4724,27.8027,27.8027,304.0735,41.9116,13.6926,50.4355,1.5281,5.77352,0.0598,40.81,17.1,64.93903,39.2566,-76.7082,0.4822,3.4909,203.4594
,89,62427,964,0.4773,27.6893,27.6893,304.0073,42.0845,13.6534,50.5172,1.4997,5.66249,0.0587,40.81,17.1,64,39.25662,-76.7081,0.4863,3.3087,207.2869
,90,62428,963.56,0.4814,27.6803,27.6803,304.0372,42.012,13.619,50.481,1.5087,5.69791,0.0591,40.81,17.1,64,39.25663,-76.7081,0.4909,2.7652,207.1148
,91,62429,962.98,0.4867,27.7263,27.7263,304.1371,41.486,13.4669,50.4805,1.5246,5.75969,0.0598,40.81,17.1,64.04679,39.25663,-76.7081,0.4973,2.6875,214.2148
,92,62430,962.54,0.4908,27.6491,27.6491,304.0984,42.2336,13.6721,50.4891,1.5358,5.80344,0.0603,40.81,17.1,65,39.25665,-76.7081,0.5032,2.2334,207.586
,93,62431,961.89,0.4967,27.606,27.606,304.1142,42.858,13.8584,50.4507,1.525,5.76154,0.0599,40.81,17.1,65,39.25666,-76.7081,0.5102,2.3884,207.1116
,94,62432,961.23,0.5028,27.5006,27.5006,304.0663,43.5956,14.027,50.4699,1.526,5.76528,0.06,40.81,17.1,65,39.25668,-76.7081,0.516,2.6087,199.2572
,95,62433,960.38,0.5106,27.57,27.57,304.2133,43.8154,14.1665,50.546,1.5239,5.75721,0.06,40.81,17.1,65,39.25673,-76.7081,0.5224,2.6737,199.2931
,96,62434,959.87,0.5154,27.5695,27.5695,304.2597,44.031,14.2429,50.49,1.5087,5.69773,0.0594,40.81,17.1,65,39.25677,-76.708,0.5281,3.5655,200.5352
,97,62435,959.33,0.5203,27.5503,27.5503,304.2885,44.0693,14.2391,50.49,1.4972,5.65281,0.0589,40.81,17.1,65,39.25683,-76.708,0.5329,3.7762,203.811
,98,62436,958.67,0.5264,27.2606,27.2606,304.0555,40.3875,12.6403,50.5199,1.512,5.71048,0.0596,40.81,17.1,64.00203,39.25689,-76.7079,0.54,3.7301,210.766
,99,62437,958.07,0.532,27.2997,27.2997,304.1496,41.4305,13.0642,50.5194,1.517,5.7302,0.0598,40.81,17.1,64.01431,39.25692,-76.7079,0.5471,3.5491,220.2981
,100,62438,957.35,0.5385,27.2793,27.2793,304.1937,42.8482,13.5613,50.4831,1.5169,5.72977,0.0599,40.82,17.1,65,39.25694,-76.7079,0.5542,3.4794,227.7733
,101,62439,956.63,0.5453,27.2603,27.2603,304.2403,43.0768,13.6261,50.5688,1.5131,5.71491,0.0597,40.82,17.1,65,39.25692,-76.7079,0.5599,3.1841,228.6971
,102,62440,956.05,0.5506,26.95,26.95,303.9785,43.3606,13.4472,50.5591,1.4911,5.62902,0.0589,40.82,17.1,65,39.25689,-76.7079,0.564,2.7287,227.2941
,103,62441,955.37,0.5569,26.9498,26.9498,304.0399,43.431,13.4721,50.4502,1.498,5.6561,0.0592,40.82,17.1,65,39.25684,-76.7079,0.5681,2.5651,225.1878
,104,62442,954.84,0.5618,26.93,26.93,304.069,43.4459,13.4595,50.4619,1.4996,5.66224,0.0593,40.82,17.1,65,39.25681,-76.7079,0.5723,2.3666,218.6329
,105,62443,954.26,0.5672,26.681,26.681,303.8688,42.8424,13.0218,50.5098,1.5388,5.81569,0.061,40.82,17.1,65,39.25678,-76.7079,0.579,2.2803,226.9567
,106,62444,953.67,0.5727,26.8499,26.8499,304.0936,42.7249,13.1306,50.5095,1.5539,5.87457,0.0616,40.82,17.1,65,39.25679,-76.7079,0.5851,2.6528,224.8723
,107,62445,953,0.5789,26.8337,26.8337,304.1382,43.1268,13.2598,50.4697,1.5469,5.84739,0.0614,40.83,17.1,65,39.25682,-76.7079,0.5921,2.8851,225.0714
,108,62446,952.4,0.5844,26.62,26.62,303.9763,43.36,13.15,50.46,1.544,5.83673,0.0613,40.87,17.1,65,39.25688,-76.7079,0.5973,3.0672,225.1898
,109,62447,951.82,0.5898,26.62,26.62,304.029,43.36,13.15,50.46,1.544,5.8375,0.0613,40.91,17.1,65,39.25695,-76.7079,0.603,3.23,219.05
,110,62448,951.25,0.5951,26.5995,26.5995,304.0603,43.7862,13.2817,50.53,1.5409,5.82606,0.0613,40.95,17.1,65,39.25701,-76.7079,0.6081,2.8864,217.7243
,111,62449,950.71,0.6001,26.5665,26.5665,304.0766,44.1473,13.3774,50.5265,1.5342,5.8001,0.061,40.97,17.1,64.96138,39.25706,-76.7078,0.6142,2.663,216.1676
,112,62450,950.08,0.6059,26.4847,26.4847,304.051,43.8471,13.1991,50.4447,1.5378,5.81449,0.0612,40.97,17.1,64,39.25709,-76.7077,0.6193,2.46,215.6733
,113,62451,949.42,0.6121,26.5671,26.5671,304.1945,44.1607,13.3826,50.53,1.5349,5.80316,0.0611,40.97,17.1,64,39.2571,-76.7076,0.6241,1.9002,212.4415
,114,62452,948.86,0.6172,26.2866,26.2866,303.9611,44.2398,13.1564,50.5292,1.5293,5.78124,0.0609,40.97,17.1,64.02642,39.2571,-76.7076,0.6291,0.9445,231.2501
,115,62453,948.27,0.6228,26.5172,26.5172,304.2502,44.6094,13.4926,50.5026,1.5412,5.82757,0.0614,40.97,17.1,65,39.25708,-76.7075,0.6342,0.7507,237.15
,116,62454,947.7,0.6281,26.24,26.24,304.0207,44.8417,13.3214,50.5611,1.5445,5.84054,0.0616,40.97,17.1,64.94445,39.25705,-76.7075,0.6393,1.0183,236.4234
,117,62455,947.21,0.6327,26.4099,26.4099,304.2376,45.2115,13.6014,50.58,1.5361,5.80757,0.0613,40.97,17.1,64,39.25702,-76.7075,0.6441,1.5097,224.0257
,118,62456,946.65,0.6379,26.3998,26.3998,304.2796,45.3217,13.6294,50.58,1.5411,5.82714,0.0616,40.97,17.1,64,39.257,-76.7075,0.6496,2.2054,220.8626
,119,62457,946.08,0.6432,26.3871,26.3871,304.319,45.4303,13.6545,50.5802,1.5459,5.84602,0.0618,40.97,17.1,64.01626,39.25699,-76.7075,0.6551,2.89,217.75
,120,62458,945.44,0.6492,26.2103,26.2103,304.1979,45.4294,13.4943,50.5893,1.54,5.823,0.0616,40.97,17.1,65,39.257,-76.7075,0.6612,2.9005,217.606
,121,62459,944.9,0.6542,26.2216,26.2216,304.2583,44.7755,13.2822,50.5678,1.5404,5.8245,0.0616,40.97,17.1,65,39.25703,-76.7074,0.6663,3.2226,213.215
,122,62460,944.37,0.6592,26.2326,26.2326,304.3188,43.9865,13.0201,50.5253,1.5473,5.85135,0.0619,40.97,17.1,65,39.25709,-76.7074,0.6724,3.4112,211.0697
,123,62461,943.83,0.6642,25.9887,25.9887,304.121,43.6539,12.6837,50.4616,1.5511,5.86631,0.0621,40.97,17.1,64.97358,39.25716,-76.7074,0.6782,3.0021,213.5423
,124,62462,943.27,0.6694,25.94,25.94,304.1227,43.4573,12.5715,50.5204,1.5553,5.88277,0.0624,40.97,17.1,64.04268,39.25721,-76.7074,0.6843,2.6861,212.3676
,125,62463,942.59,0.6758,25.9382,25.9382,304.1844,44.1124,12.798,50.5324,1.5611,5.90545,0.0627,40.97,17.1,65,39.25724,-76.7074,0.6904,2.1329,208.8032
,126,62464,942,0.6813,25.9079,25.9079,304.2077,44.7999,13.0065,50.565,1.5464,5.8478,0.0621,40.97,17.1,65,39.25725,-76.7075,0.6964,1.8458,206.0843
,127,62465,941.42,0.6867,25.8771,25.8771,304.2289,44.9311,13.0238,50.4994,1.5382,5.81578,0.0618,40.97,17.1,65,39.25723,-76.7075,0.7022,1.6784,201.0709
,128,62466,940.79,0.6926,25.7813,25.7813,304.1905,44.9695,12.95,50.4803,1.5439,5.83828,0.0621,40.97,17.1,65,39.2572,-76.7075,0.7079,2.2914,198.1016
,129,62467,940.03,0.6997,25.7687,25.7687,304.2475,45.0576,12.968,50.4865,1.5592,5.89789,0.0627,40.97,17.1,64,39.25717,-76.7075,0.7165,2.354,197.8468
,130,62468,939.33,0.7063,25.5896,25.5896,304.1298,45.0231,12.7947,50.59,1.5617,5.90783,0.0629,40.97,17.1,64.01829,39.25716,-76.7075,0.7251,3.2149,194.4797
