Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"RH_percent, percent",19,62344,1009.52,0.0551,31.7034,31.8434,304.0292,33.7469,13.8106,47.5578,1.5661,5.89118,0.0584,43.18,16.8,63,39.2543,-76.7089,0.07,1.8286,172.65
"Frostpoint_degC, degC",20,62345,1008.93,0.0603,31.6791,31.8191,304.0562,34.8613,14.2898,47.5303,1.56,5.8674,0.0582,43.18,16.8,63,39.25436,-76.7089,0.074,2.4203,177.89
"InternalTemp_degC, degC",21,62346,1008.57,0.0635,31.3752,31.5152,303.7836,35.2828,14.2094,47.6185,1.56,5.8674,0.0582,43.18,16.8,63,39.25443,-76.7089,0.0789,2.5085,177.89
"Ozonecurrent_uA, uA",22,62347,1008.05,0.0682,31.2494,31.3894,303.7029,35.8627,14.3503,47.59,1.5676,5.89708,0.0585,43.18,16.8,63,39.25447,-76.7089,0.0852,2.8263,180
"Ozone_mPa, mPa",23,62348,1007.6,0.0722,31.2402,31.3802,303.7325,36.2239,14.4975,47.59,1.5768,5.93328,0.0589,43.18,16.8,63,39.25448,-76.709,0.0889,3.0856,180
"Ozone_ppmv, ppmv",24,62349,1007.15,0.0762,31.1971,31.3371,303.7277,36.2922,14.488,47.6936,1.5969,6.01162,0.0597,43.18,16.8,63,39.25447,-76.709,0.0943,3.0865,179.8921
"PumpTemp_degC, degC",25,62350,1006.68,0.0804,31.1508,31.2908,303.7221,37.5978,14.9954,47.5917,1.6108,6.06598,0.0603,43.18,16.8,63,39.25449,-76.709,0.0999,3.0309,178.1791
"OzoneBattery_V, V",26,62351,1006.13,0.0853,31.0982,31.2382,303.7168,38.1447,15.1725,47.6029,1.6031,6.03582,0.06,43.18,16.8,63,39.25455,-76.7091,0.1054,3.1424,178.2588
"PumpCurrent_mA, mA",27,62352,1005.66,0.0895,31.0702,31.2102,303.7289,38.3781,15.2434,47.6496,1.5881,5.97737,0.0594,43.18,16.8,63,39.25462,-76.7091,0.111,3.3384,179.9862
"Latitude_deg, deg",28,62353,1005.1,0.0945,30.7821,30.9221,303.4897,38.8341,15.1705,47.6399,1.5944,6.00213,0.0597,43.18,16.8,63,39.25468,-76.709,0.1151,3.8433,181.6085
"Longitude_deg, deg",29,62354,1004.51,0.0997,30.9569,31.0969,303.7159,39.1739,15.4618,47.6302,1.6313,6.1465,0.0612,43.18,16.8,63,39.25473,-76.709,0.1199,4.1151,183.9872
"GPSAltitude_km, km",30,62355,1003.91,0.105,30.7705,30.9105,303.5809,39.2765,15.3371,47.6416,1.6461,6.20424,0.0618,43.18,16.8,63,39.25475,-76.709,0.1262,4.2679,181.403
"WindSpeed_mps, mps",31,62356,1003.39,0.1096,30.7834,30.9234,303.6387,38.9606,15.2219,47.6695,1.6307,6.14386,0.0612,43.18,16.8,63,39.25475,-76.709,0.1303,4.2373,179.8869
"WindDirection_deg, deg",32,62357,1002.89,0.1141,30.8488,30.9888,303.7479,37.6254,14.7392,47.6602,1.6438,6.19503,0.0618,43.18,16.8,63,39.25475,-76.709,0.1359,4.3773,177.7113
0,33,62358,1002.34,0.119,30.85,30.99,303.7962,36.7395,14.3708,47.6629,1.6507,6.22228,0.0621,43.18,16.8,63,39.25478,-76.7091,0.1412,4.369,177.5175
19,34,62359,1001.83,0.1236,30.85,30.99,303.8402,36.7302,14.3671,47.7189,1.6451,6.20032,0.0619,43.18,16.8,63,39.25483,-76.7091,0.1449,4.1541,174.5268
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,62360,1001.24,0.1289,30.8438,30.9838,303.8854,36.7595,14.3737,47.6814,1.6548,6.23828,0.0623,43.18,16.8,63,39.25489,-76.709,0.1492,4.1129,174.499
"PLATFORM: University of Maryland, Baltimore County",36,62361,1000.65,0.1342,30.7224,30.8624,303.8144,37.1423,14.4269,47.7094,1.6903,6.37712,0.0638,43.18,16.8,63,39.25494,-76.709,0.1539,3.3846,175.0686
"LOCATION:  39.254, -76.709, 60 m",37,62362,1000.02,0.1398,30.5179,30.6579,303.6653,38.5773,14.8327,47.6683,1.691,6.3798,0.0638,43.18,16.8,63,39.25498,-76.709,0.1603,3.5539,178.4151
ASSOCIATED_DATA: N/A,38,62363,999.54,0.1441,30.6487,30.7887,303.8373,39.6988,15.3944,47.6403,1.6573,6.24822,0.0625,43.18,16.8,63,39.25499,-76.709,0.1659,3.6193,181.4992
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,62364,998.96,0.1493,30.6671,30.8071,303.9062,40.2173,15.6132,47.72,1.6282,6.13411,0.0614,43.18,16.8,63,39.25499,-76.7091,0.1721,4.2618,185.1747
DATA_INFO:  All data 1 Hz interval,40,62365,998.33,0.1549,30.52,30.66,303.814,40.58,15.622,47.72,1.636,6.1648,0.0618,43.18,16.8,63,39.25499,-76.709,0.178,4.35,183.41
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,62366,997.83,0.1594,30.2739,30.4139,303.611,41.2786,15.6689,47.7496,1.653,6.2313,0.0624,43.18,16.8,63,39.25502,-76.709,0.1831,4.1471,187.5574
ULOD_FLAG: -77777,42,62367,997.2,0.1651,30.4485,30.5885,303.84,41.2441,15.8115,47.729,1.6546,6.23769,0.0626,43.18,16.8,63,39.25507,-76.7089,0.1882,3.9913,185.2644
ULOD_VALUE: N/A,43,62368,996.6,0.1704,30.2191,30.3591,303.6626,41.9347,15.8656,47.7124,1.687,6.36431,0.0639,43.18,16.8,63,39.25513,-76.7089,0.1931,3.6086,180
LLOD_FLAG: -88888,44,62369,996.03,0.1756,30.19,30.33,303.6837,42.4106,16.0162,47.7883,1.6851,6.35706,0.0638,43.19,16.8,63,39.25519,-76.7088,0.1982,3.2388,180.1024
LLOD_VALUE: N/A,45,62370,995.51,0.1803,30.1789,30.3189,303.7176,42.4108,16.0066,47.758,1.6527,6.23084,0.0626,43.21,16.8,63,39.25525,-76.7089,0.2021,3.2204,181.8882
"DM_CONTACT_INFO:  Ryan Stauffer, NASA GSFC Bldg 33 Rm E426; 301-614-5552; email: ryan.m.stauffer@nasa.gov",46,62371,994.98,0.185,29.9077,30.0477,303.4925,42.1917,15.6816,47.7146,1.6204,6.10487,0.0613,43.24,16.8,63,39.25528,-76.7089,0.2052,3.2595,185.0217
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,62372,994.43,0.19,29.8727,30.0127,303.5053,42.1863,15.6479,47.7892,1.5944,6.00347,0.0604,43.25,16.8,63,39.25529,-76.7089,0.2081,3.7473,189.922
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,62373,993.94,0.1944,29.9461,30.0861,303.6208,41.3221,15.3917,47.7707,1.6061,6.04979,0.0608,43.28,16.8,63,39.2553,-76.709,0.2111,3.9337,197.675
"OTHER_COMMENTS: This is a parallel ozonesonde launch at UMBC, Launch Time (UTC): 2018-07-01 17:18:46",49,62374,993.57,0.1977,30.2697,30.4097,303.9776,40.3809,15.3221,47.81,1.6649,6.28077,0.0632,43.32,16.8,63,39.2553,-76.709,0.216,4.1298,192.675
REVISION: R0,50,62375,993.13,0.2016,29.9603,30.1003,303.7065,40.4814,15.0838,47.7997,1.6789,6.33587,0.0638,43.34,16.8,63,39.25531,-76.709,0.2211,3.694,192.3754
RA: Initial data submission,51,62376,992.64,0.206,29.9698,30.1098,303.7592,40.5296,15.1107,47.79,1.6757,6.32334,0.0637,43.34,16.8,63,39.25533,-76.7089,0.2251,3.4908,188.8382
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,62377,992.16,0.2104,29.9571,30.0971,303.7881,40.4932,15.0856,47.7904,1.6436,6.19767,0.0625,43.34,16.8,63,39.25537,-76.7089,0.2312,3.5917,193.3209
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,62378,991.57,0.2156,30.144,30.284,304.0264,40.5773,15.2846,47.7997,1.6333,6.15749,0.0621,43.34,16.8,63,39.25543,-76.7089,0.2359,3.9001,203.8724
,54,62379,990.99,0.2209,29.9095,30.0495,303.8423,40.5799,15.0763,47.8,1.6625,6.2715,0.0633,43.34,16.8,63,39.25549,-76.7089,0.2391,3.9081,204.2697
,55,62380,990.58,0.2246,29.8992,30.0392,303.8683,40.7909,15.1474,47.8021,1.6922,6.38803,0.0645,43.34,16.8,63,39.25554,-76.7089,0.2421,3.8589,205.3657
,56,62381,990.09,0.229,29.8699,30.0099,303.8811,41.1927,15.2739,47.8798,1.701,6.42222,0.0649,43.34,16.8,63,39.25555,-76.709,0.246,3.4484,201.127
,57,62382,989.72,0.2324,29.8496,29.9896,303.8938,41.5802,15.4015,47.8536,1.6966,6.40521,0.0647,43.34,16.8,63,39.25554,-76.709,0.2512,3.2111,196.2978
,58,62383,989.36,0.2356,29.8352,29.9752,303.91,41.855,15.4915,47.9478,1.6596,6.2604,0.0633,43.34,16.8,63,39.25553,-76.709,0.2571,2.7057,188.816
,59,62384,988.83,0.2404,29.5511,29.6911,303.672,42.1488,15.3456,47.8205,1.6371,6.17215,0.0624,43.34,16.8,63,39.25554,-76.709,0.262,2.451,189.7562
,60,62385,988.3,0.2452,29.5126,29.6526,303.6793,42.1924,15.3269,47.8603,1.6024,6.03648,0.0611,43.34,16.8,63,39.25557,-76.7089,0.2661,2.3036,201.2392
,61,62386,987.77,0.25,29.665,29.805,303.8792,42.9593,15.7448,47.8797,1.6282,6.13724,0.0621,43.34,16.8,63,39.25562,-76.7088,0.2711,2.5308,206.1619
,62,62387,987.23,0.2548,29.471,29.611,303.7317,43.3182,15.7002,47.87,1.6728,6.31193,0.0639,43.34,16.8,63,39.25568,-76.7088,0.276,2.9479,210.0804
,63,62388,986.71,0.2595,29.4212,29.5612,303.7271,43.8077,15.8307,47.87,1.6691,6.29748,0.0638,43.34,16.8,63,39.25573,-76.7088,0.2819,3.2622,213.68
,64,62389,985.95,0.2664,29.3701,29.5101,303.7434,43.8895,15.8139,47.9198,1.6479,6.21463,0.063,43.34,16.8,63,39.25577,-76.7088,0.287,3.2512,207.2003
,65,62390,985.48,0.2706,29.3996,29.5396,303.8139,43.7816,15.8022,47.8707,1.6342,6.16091,0.0625,43.35,16.8,63,39.25579,-76.7088,0.2929,3.4963,203.269
,66,62391,984.88,0.2761,29.3101,29.4501,303.7773,43.9911,15.7954,47.8401,1.6381,6.1761,0.0627,43.35,16.8,63,39.25582,-76.7088,0.297,3.1596,205.8593
,67,62392,984.29,0.2814,29.32,29.46,303.8386,44.2029,15.879,47.8509,1.6534,6.23598,0.0633,43.35,16.8,63,39.25585,-76.7087,0.3021,3.0874,205.8205
,68,62393,983.88,0.2851,29.32,29.46,303.8754,44.3971,15.948,47.9091,1.6786,6.33482,0.0644,43.35,16.8,63,39.25588,-76.7087,0.3069,2.9126,212.5195
,69,62394,983.29,0.2904,29.0604,29.2004,303.6658,44.5249,15.759,47.9187,1.7014,6.42393,0.0654,43.35,16.8,63,39.25591,-76.7086,0.3143,3.0157,222.68
,70,62395,982.69,0.2959,29.2886,29.4286,303.9478,44.1927,15.8476,47.89,1.6878,6.37069,0.0648,43.35,16.8,63,39.25592,-76.7086,0.32,2.92,224.45
,71,62396,982.09,0.3014,29.0093,29.1493,303.7203,44.7145,15.7789,47.8907,1.6482,6.21584,0.0633,43.35,16.8,63,39.25592,-76.7086,0.3262,2.9303,224.2647
,72,62397,981.46,0.3071,28.9897,29.1297,303.7567,44.8424,15.8056,47.9098,1.6547,6.24122,0.0636,43.35,16.8,63,39.25591,-76.7087,0.3311,3.2208,218.9861
,73,62398,980.69,0.3141,28.9687,29.1087,303.8033,44.993,15.8384,47.9003,1.6362,6.16864,0.0629,43.35,16.8,63,39.25589,-76.7087,0.3372,3.2667,214.4247
,74,62399,980.13,0.3192,28.9274,29.0674,303.8111,44.789,15.7303,47.9109,1.612,6.07427,0.062,43.35,16.8,63,39.25587,-76.7087,0.3441,3.1707,201.4384
,75,62400,979.61,0.3239,28.7474,28.8874,303.6763,44.7197,15.5435,47.9707,1.615,6.08567,0.0621,43.35,16.8,63,39.25587,-76.7086,0.3502,3.2127,196.5399
,76,62401,978.95,0.3299,28.6699,28.8099,303.6561,44.7104,15.47,47.9897,1.6139,6.08162,0.0621,43.35,16.8,63,39.25589,-76.7086,0.356,2.9998,197.7111
,77,62402,978.29,0.3359,28.6397,28.7797,303.6846,44.8111,15.4781,47.92,1.5961,6.01188,0.0614,43.35,16.8,63,39.25594,-76.7085,0.3611,2.9557,198.1583
,78,62403,977.61,0.342,28.6201,28.7601,303.7248,44.8895,15.4869,47.92,1.603,6.03874,0.0618,43.35,16.8,63,39.25601,-76.7085,0.366,2.6518,210.8936
,79,62404,977.03,0.3473,28.6286,28.7686,303.7844,45.0227,15.5407,47.901,1.626,6.12896,0.0627,43.35,16.8,63,39.25607,-76.7085,0.3721,2.8471,221.115
,80,62405,976.36,0.3534,28.5218,28.6618,303.7362,45.2165,15.5118,47.9704,1.6264,6.13027,0.0628,43.35,16.8,63,39.2561,-76.7085,0.3782,2.628,224.7147
,81,62406,975.75,0.359,28.3435,28.4835,303.6118,45.3654,15.401,47.9795,1.6115,6.07227,0.0622,43.35,16.8,63,39.2561,-76.7084,0.3831,2.1334,221.2399
,82,62407,975.14,0.3645,28.4893,28.6293,303.8125,45.5906,15.6096,47.96,1.5921,5.99685,0.0615,43.38,16.8,63,39.25608,-76.7084,0.387,1.86,219.9595
,83,62408,974.58,0.3697,28.287,28.427,303.6579,45.789,15.4945,47.95,1.6296,6.14453,0.063,43.42,16.8,63,39.25604,-76.7084,0.3932,1.8648,210.0587
,84,62409,973.98,0.3751,28.4992,28.6392,303.9253,46.0609,15.7796,47.95,1.6489,6.22049,0.0639,43.45,16.8,63,39.25602,-76.7084,0.4,2.0108,207.3
,85,62410,973.44,0.38,28.2399,28.3799,303.7117,46.3711,15.6482,47.9407,1.6136,6.0829,0.0625,43.48,16.8,63,39.25602,-76.7084,0.4071,2.2727,207.3038
,86,62411,972.75,0.3864,28.23,28.37,303.7639,46.4555,15.6678,47.9881,1.5864,5.97687,0.0615,43.5,16.8,63,39.25606,-76.7084,0.4121,3.232,207.6851
,87,62412,972.1,0.3923,28.2292,28.3692,303.8209,46.6189,15.7219,47.9304,1.6293,6.14459,0.0632,43.5,16.8,63,39.25613,-76.7085,0.4151,3.594,210.6211
,88,62413,971.56,0.3972,28.171,28.311,303.8102,46.5315,15.6394,47.9595,1.6487,6.22061,0.064,43.5,16.8,63,39.2562,-76.7085,0.4209,3.9047,217.6308
,89,62414,970.91,0.4032,28.1601,28.3001,303.8567,46.6988,15.6857,47.9401,1.653,6.23739,0.0642,43.5,16.8,63,39.25625,-76.7085,0.427,3.8504,216.6776
,90,62415,970.2,0.4097,28.1828,28.3328,303.9536,46.7129,15.7204,47.9218,1.6331,6.15976,0.0635,43.5,16.8,63,39.25629,-76.7084,0.4331,3.6347,211.9362
,91,62416,969.76,0.4137,27.87,28.02,303.6771,46.8404,15.4781,47.9999,1.595,6.01056,0.062,43.5,16.8,63,39.25631,-76.7083,0.438,2.9698,208.3013
,92,62417,969.08,0.4199,27.87,28.02,303.7379,47.0168,15.5369,47.9312,1.6029,6.04125,0.0623,43.5,16.8,63,39.25631,-76.7083,0.4419,2.8619,208.9385
,93,62418,968.44,0.4257,27.8501,28.0001,303.7746,47.001,15.5134,48.0096,1.6259,6.1315,0.0633,43.5,16.8,63,39.25629,-76.7082,0.4471,2.9422,204.2043
,94,62419,967.95,0.4302,27.8599,28.0099,303.8285,47.0892,15.5517,47.9704,1.6191,6.10464,0.0631,43.5,16.8,63,39.25627,-76.7082,0.4529,3.1382,213.6847
,95,62420,967.46,0.4348,27.8296,27.9796,303.8421,47.3022,15.5943,47.9701,1.6118,6.07622,0.0628,43.5,16.8,63,39.25628,-76.7083,0.4591,3.4558,210.4697
,96,62421,966.91,0.4398,27.7915,27.9415,303.8536,47.5022,15.6248,47.9796,1.5937,6.00536,0.0621,43.5,16.8,63,39.25631,-76.7083,0.4638,3.9796,209.5364
,97,62422,966.16,0.4467,27.8296,27.9796,303.959,47.0444,15.5091,47.9998,1.5663,5.89788,0.061,43.5,16.8,63,39.25639,-76.7083,0.468,4.1585,207.6969
,98,62423,965.75,0.4505,27.6376,27.7876,303.8022,46.9823,15.3136,48,1.5824,5.96098,0.0618,43.5,16.8,63,39.25647,-76.7083,0.4718,4.2466,209.7967
,99,62424,965.26,0.4549,27.63,27.78,303.8376,46.9404,15.2921,48,1.5988,6.02546,0.0624,43.5,16.8,63,39.25655,-76.7083,0.4769,3.963,208.9596
,100,62425,964.7,0.4601,27.5718,27.7218,303.8302,47.1824,15.3191,47.9903,1.566,5.89704,0.0611,43.5,16.8,63,39.2566,-76.7082,0.4828,3.64,211.6941
,101,62426,964.26,0.4641,27.5406,27.6906,303.8378,47.1019,15.2652,47.99,1.5875,5.98119,0.062,43.5,16.8,63,39.25662,-76.7082,0.4869,3.3364,215.0687
,102,62427,963.76,0.4687,27.5208,27.6708,303.863,46.9752,15.2045,48.0092,1.588,5.9831,0.0621,43.5,16.8,63,39.25663,-76.7081,0.4918,3.0421,219.0176
,103,62428,963.25,0.4735,27.5014,27.6514,303.8891,47.2866,15.2895,48.0007,1.588,5.9831,0.0621,43.5,16.8,63,39.25663,-76.7081,0.4976,2.7134,222.3642
,104,62429,962.82,0.4773,27.5575,27.7075,303.9849,46.6013,15.1131,47.9521,1.5842,5.96806,0.062,43.5,16.8,63,39.25665,-76.7081,0.5037,2.3931,214.4785
,105,62430,962.3,0.4821,27.4848,27.6348,303.957,46.8991,15.1464,48.0346,1.599,6.02635,0.0627,43.5,16.8,63,39.25666,-76.7081,0.5096,2.3518,207.0591
,106,62431,961.63,0.4883,27.4316,27.5816,303.9637,48.101,15.4917,48.04,1.6048,6.04907,0.0629,43.5,16.8,63,39.25669,-76.7081,0.5168,2.6791,203.1831
,107,62432,960.94,0.4947,27.4015,27.5515,303.9963,48.8138,15.6938,48.021,1.5908,5.99389,0.0623,43.5,16.8,63,39.25673,-76.7081,0.5227,3.0127,200.4601
,108,62433,960.3,0.5006,27.1398,27.2898,303.7898,49.0638,15.5339,47.9828,1.5835,5.96543,0.0621,43.5,16.8,63,39.25678,-76.7081,0.5276,3.6248,204.3444
,109,62434,959.52,0.5077,27.1296,27.2796,303.8486,49.1661,15.5574,47.9991,1.604,6.04616,0.0631,43.51,16.8,63,39.25684,-76.708,0.5337,4.0431,207.9506
,110,62435,958.94,0.5132,27.1206,27.2706,303.8924,49.3203,15.5975,47.9906,1.6238,6.12382,0.0639,43.53,16.8,63,39.25689,-76.708,0.5396,4.06,214.1485
,111,62436,958.26,0.5194,27.1684,27.3184,304.0023,47.309,14.9927,47.99,1.6163,6.09524,0.0636,43.57,16.8,63,39.25693,-76.7079,0.5468,3.944,217.6441
,112,62437,957.68,0.5247,27.1421,27.2921,304.0283,46.3744,14.6593,47.9993,1.6076,6.0618,0.0633,43.61,16.8,63,39.25694,-76.7079,0.5544,3.6701,226.6482
,113,62438,957.1,0.5301,27.0859,27.2359,304.0237,47.4092,14.9504,47.973,1.5764,5.94011,0.062,43.65,16.8,63,39.25693,-76.7079,0.5595,3.2986,229.5714
,114,62439,956.27,0.5378,26.9745,27.1245,303.986,47.9428,15.0231,48.0281,NaN,NaN,NaN,NaN,NaN,NaN,39.25689,-76.7079,0.5641,3.2495,229.8219
,115,62440,955.62,0.5438,26.7796,26.9296,303.8476,48.392,14.9903,47.9607,1.5807,5.95749,0.0624,43.66,16.8,63,39.25684,-76.7079,0.5681,2.8729,229.8919
,116,62441,955,0.5495,26.7604,26.9104,303.8838,48.5036,15.0085,48.0013,1.5679,5.90759,0.0618,43.67,16.8,63,39.2568,-76.7079,0.5723,2.4964,229.99
,117,62442,954.46,0.5545,26.7698,26.9198,303.9426,48.5783,15.0403,48.0294,1.5875,5.98443,0.0627,43.67,16.8,63,39.25678,-76.7079,0.5779,2.4217,229.99
,118,62443,953.88,0.5599,26.739,26.889,303.9653,48.1573,14.8772,48.0401,1.6091,6.06864,0.0636,43.67,16.8,63,39.25679,-76.7079,0.584,2.4942,225.3638
,119,62444,953.35,0.5648,26.5919,26.7419,303.8643,47.775,14.6194,48.0499,1.6179,6.10325,0.064,43.67,16.8,63,39.25682,-76.7079,0.5899,3.0922,225.903
,120,62445,952.67,0.5711,26.48,26.63,303.8119,48.0137,14.5942,48.029,1.6111,6.07669,0.0638,43.67,16.8,63,39.25688,-76.7079,0.5951,3.3222,226.2277
,121,62446,952.09,0.5765,26.48,26.63,303.8648,48.2294,14.6638,47.9702,1.617,6.09973,0.0641,43.67,16.8,63,39.25695,-76.7079,0.601,3.4496,220.2081
,122,62447,951.49,0.5821,26.4507,26.6007,303.8894,48.3473,14.6748,47.9895,1.6297,6.14955,0.0646,43.67,16.8,63,39.25701,-76.7079,0.6069,3.3914,219.0171
,123,62448,950.85,0.588,26.4299,26.5799,303.9273,48.6432,14.7499,48.0099,1.6391,6.18624,0.0651,43.67,16.8,63,39.25706,-76.7078,0.613,3.1252,219.2754
,124,62449,950.31,0.593,26.4201,26.5701,303.9665,49.0941,14.8843,47.9903,1.6479,6.22085,0.0655,43.67,16.8,63,39.25709,-76.7077,0.6179,2.4389,221.4813
,125,62450,949.66,0.5991,26.1903,26.3403,303.7921,48.9537,14.6295,48.0097,1.6427,6.20066,0.0653,43.67,16.8,63,39.2571,-76.7076,0.6241,1.6693,225.9962
,126,62451,949.19,0.6034,26.2099,26.3599,303.8547,49.1691,14.7157,47.9901,1.6271,6.13925,0.0647,43.67,16.8,63,39.2571,-76.7076,0.629,1.0425,231.0697
,127,62452,948.62,0.6087,26.1113,26.2613,303.8075,49.1694,14.6251,48.001,1.6312,6.1554,0.0649,43.67,16.8,63,39.25708,-76.7075,0.6341,0.9997,234.2108
,128,62453,948.11,0.6135,26.1598,26.3098,303.9032,49.5322,14.7835,48.0398,1.6379,6.18169,0.0652,43.67,16.8,63,39.25705,-76.7075,0.639,1.3761,229.2345
,129,62454,947.5,0.6191,26.1304,26.2804,303.9296,49.9048,14.8728,48.0005,1.6202,6.11257,0.0645,43.67,16.8,63,39.25701,-76.7075,0.6439,2.3859,223.3228
,130,62455,946.94,0.6244,26.04,26.19,303.8889,50.4036,14.9441,48.0387,1.6439,6.20502,0.0655,43.67,16.8,63,39.25698,-76.7075,0.6501,3.0259,222.0399
